R;M;L
149.267105;241.286377;14.678901
149.291458;241.313187;14.704453
149.313187;241.336395;14.726980
149.332352;241.355255;14.747028
149.352570;241.374847;14.768404
149.375000;241.396774;14.791189
149.395691;241.416870;14.811417
149.412781;241.434158;14.829454
149.429916;241.452057;14.849392
149.451187;241.473114;14.873464
149.477798;241.498596;14.902812
149.507706;241.528107;14.936870
149.536118;241.556442;14.970039
149.558167;241.578873;14.995805
149.573730;241.596558;15.013891
149.588058;241.613571;15.030486
149.607254;241.632675;15.051396
149.634399;241.657089;15.078444
149.669678;241.689697;15.113079
149.706223;241.725006;15.151704
149.733231;241.751953;15.183401
149.752411;241.772156;15.206891
149.775803;241.796692;15.231898
149.805664;241.826981;15.260660
149.837463;241.858109;15.290824
149.872635;241.890717;15.325583
149.908646;241.923080;15.362698
149.935211;241.947128;15.391312
149.952362;241.962677;15.410267
149.972427;241.980255;15.429967
150.000900;242.006042;15.456105
150.034485;242.038528;15.488215
150.071472;242.074661;15.525542
150.110184;242.110992;15.565016
150.147354;242.145523;15.602346
150.182022;242.178925;15.636089
150.215454;242.212189;15.667636
150.248795;242.245575;15.699736
150.281464;242.278397;15.732449
150.311829;242.308426;15.763102
150.341797;242.337646;15.793133
150.375778;242.370743;15.826883
150.411179;242.405975;15.862468
150.440765;242.436111;15.893167
150.464676;242.460266;15.918417
150.488312;242.484146;15.943012
150.511322;242.507584;15.967128
150.533554;242.529831;15.990105
150.561371;242.557587;16.016903
150.594131;242.591644;16.047859
150.620682;242.620468;16.074583
150.638763;242.639481;16.094530
150.657883;242.657959;16.114504
150.681046;242.680862;16.137373
150.703659;242.703659;16.160124
150.724670;242.725388;16.181860
150.746460;242.748322;16.203224
150.767273;242.770020;16.223024
150.785202;242.787964;16.241690
150.803802;242.806259;16.262285
150.824280;242.826111;16.283213
150.842010;242.841888;16.299524
150.858887;242.857529;16.315290
150.882950;242.882751;16.339777
150.916458;242.916718;16.373440
150.954956;242.953354;16.411112
150.996384;242.994644;16.451494
151.038559;243.041092;16.492645
151.076935;243.086456;16.529877
151.111282;243.127151;16.563051
151.142395;243.162094;16.594070
151.167297;243.188202;16.621527
151.181213;243.202118;16.642115
151.180267;243.201263;16.652464
151.168915;243.191986;16.655956
151.161835;243.189392;16.665007
151.169418;243.202057;16.687382
151.190338;243.224182;16.717514
151.215958;243.244736;16.743927
151.236038;243.256363;16.759665
151.243530;243.257004;16.764404
151.237640;243.246292;16.759680
151.222687;243.226273;16.747158
151.208511;243.205841;16.733068
151.205780;243.198486;16.727081
151.216202;243.207169;16.730806
151.229904;243.219284;16.733660
151.235641;243.221725;16.726124
151.231400;243.213913;16.710094
151.221603;243.201096;16.691790
151.208633;243.184753;16.672050
151.196167;243.168579;16.653799
151.194489;243.164871;16.648939
151.205856;243.176422;16.659716
151.216553;243.186874;16.669159
151.216660;243.184952;16.664297
151.212601;243.178253;16.652405
151.214981;243.179169;16.648510
151.223999;243.187958;16.656878
151.230942;243.194870;16.666826
151.229477;243.193756;16.666368
151.223068;243.189178;16.657610
151.220474;243.190063;16.654581
151.225922;243.198441;16.666424
151.241714;243.214493;16.690819
151.275757;243.247375;16.724855
151.329834;243.302658;16.765575
151.387939;243.366226;16.801723
151.433105;243.422272;16.826023
151.462357;243.466095;16.851038
151.480469;243.495102;16.906063
151.496384;243.506729;17.028938
151.525208;243.506363;17.257524
151.588745;243.511795;17.611715
151.700516;243.544662;18.066612
151.841171;243.597519;18.534779
151.956680;243.626999;18.877520
151.992310;243.593002;18.954288
151.932281;243.490280;18.710503
151.810394;243.349136;18.237902
151.681458;243.216125;17.712721
151.588989;243.131699;17.277143
151.551331;243.115036;16.998497
151.558212;243.155075;16.881042
151.577087;243.217453;16.869844
151.574280;243.267075;16.883133
151.539673;243.291214;16.875431
151.492859;243.302216;16.856909
151.455612;243.315430;16.848511
151.429398;243.330505;16.846029
151.407700;243.342484;16.835878
151.392227;243.352600;16.820436
151.385590;243.362335;16.811060
151.381775;243.366852;16.809238
151.375153;243.363510;16.808128
151.366104;243.356506;16.803301
151.356567;243.350555;16.794916
151.347305;243.346436;16.785797
151.338196;243.342392;16.778412
151.328766;243.336823;16.771767
151.318802;243.328949;16.763281
151.308792;243.319366;16.752983
151.299210;243.309662;16.742519
151.290421;243.300583;16.733536
151.284058;243.294067;16.728502
151.279938;243.290298;16.726858
151.274857;243.286072;16.724585
151.266022;243.278702;16.718773
151.253799;243.268692;16.708946
151.241104;243.258865;16.698586
151.230042;243.249939;16.690556
151.218460;243.238174;16.681408
151.205002;243.224075;16.669352
151.191681;243.211105;16.656721
151.176590;243.198410;16.642836
151.159546;243.184753;16.627644
151.144318;243.172272;16.614286
151.131439;243.160797;16.602993
151.119278;243.149231;16.592043
151.108032;243.139053;16.582371
151.099487;243.132523;16.577183
151.094788;243.130783;16.578541
151.091751;243.130539;16.582344
151.085556;243.125839;16.582115
151.077057;243.116898;16.578043
151.069595;243.108521;16.574560
151.063004;243.102692;16.572990
151.054718;243.098358;16.572668
151.045990;243.095551;16.576132
151.039490;243.095032;16.585560
151.034317;243.094879;16.596636
151.029068;243.093384;16.606033
151.025909;243.093338;16.618305
151.028839;243.100082;16.638700
151.036835;243.112122;16.664396
151.041092;243.120911;16.687906
151.039749;243.124756;16.708588
151.037933;243.127640;16.728447
151.033096;243.126236;16.742340
151.023300;243.118896;16.749121
151.016251;243.113724;16.757355
151.016342;243.114853;16.771032
151.019348;243.117722;16.785263
151.021255;243.120209;16.795654
151.021881;243.124008;16.800705
151.020416;243.126190;16.798037
151.015900;243.123169;16.785614
151.010864;243.116852;16.763899
151.006744;243.108704;16.733763
151.000122;243.095032;16.695074
150.987946;243.074402;16.649012
150.972000;243.050064;16.599220
150.954193;243.024353;16.549917
150.935562;242.998077;16.504480
150.918869;242.974014;16.464994
150.905106;242.952652;16.430573
150.890213;242.930237;16.397264
150.870132;242.904449;16.362720
150.847183;242.878815;16.329634
150.826263;242.856262;16.301249
150.809204;242.836761;16.277355
150.796997;242.821167;16.258394
150.790649;242.810471;16.245537
150.787933;242.802002;16.235867
150.785965;242.793365;16.226868
150.784119;242.786743;16.219568
150.780487;242.781921;16.212730
150.772125;242.775482;16.203585
150.760040;242.766083;16.193283
150.749100;242.756409;16.185019
150.741531;242.749313;16.179529
150.736618;242.745621;16.175959
150.734039;242.743729;16.172588
150.731613;242.740143;16.167112
150.728195;242.735641;16.160786
150.724136;242.731705;16.155899
150.721069;242.728638;16.152748
150.723785;242.729782;16.154190
150.733002;242.738159;16.161348
150.740173;242.745819;16.166832
150.740509;242.746246;16.165701
150.738968;242.744156;16.163105
150.737350;242.742523;16.161316
150.731949;242.737762;16.156643
150.725830;242.733810;16.151377
150.724609;242.734634;16.149836
150.727188;242.736298;16.150858
150.729660;242.736633;16.153215
150.731888;242.737320;16.156645
150.734283;242.738174;16.159431
150.735245;242.737579;16.160143
150.733063;242.734802;16.158190
150.730499;242.731628;16.155157
150.732117;242.731049;16.155193
150.738693;242.734650;16.160727
150.746613;242.740936;16.169538
150.752197;242.747131;16.177494
150.754471;242.751312;16.182438
150.755981;242.754044;16.185673
150.760864;242.759277;16.191807
150.770630;242.768967;16.202539
150.780884;242.778870;16.213366
150.787750;242.786362;16.221338
150.790985;242.791550;16.227406
150.789261;242.792023;16.229797
150.783600;242.787186;16.227932
150.781082;242.784302;16.228271
150.785492;242.788254;16.234619
150.792542;242.794586;16.242168
150.799225;242.799789;16.247704
150.804413;242.803665;16.252344
150.804260;242.803589;16.253971
150.798111;242.796814;16.250216
150.790741;242.787766;16.244263
150.784958;242.781235;16.239464
150.780273;242.776596;16.235067
150.777481;242.773560;16.232552
150.780579;242.776230;16.236837
150.790085;242.784973;16.247433
150.799683;242.792999;16.257074
150.803802;242.797028;16.261183
150.804642;242.798813;16.261967
150.805283;242.799561;16.262333
150.805222;242.799515;16.262156
150.807098;242.802139;16.264200
150.817062;242.812393;16.274012
150.833496;242.827576;16.288668
150.846405;242.839920;16.299294
150.852402;242.847641;16.305475
150.855545;242.853241;16.311478
150.859116;242.857040;16.316790
150.864792;242.861343;16.321560
150.872665;242.869064;16.327982
150.881348;242.878448;16.336121
150.889114;242.886795;16.344450
150.894241;242.891586;16.350428
150.898056;242.893753;16.354506
150.905991;242.898636;16.361607
150.919174;242.908890;16.372753
150.932678;242.920868;16.383686
150.943741;242.932465;16.393164
150.953445;242.944290;16.403330
150.962326;242.954773;16.412872
150.968567;242.961273;16.419128
150.975555;242.969101;16.426222
150.989243;242.984772;16.440216
151.011261;243.009399;16.462074
151.041245;243.042847;16.491331
151.075516;243.082138;16.525770
151.105896;243.117981;16.556969
151.122208;243.138260;16.572721
151.117767;243.135803;16.567486
151.098007;243.117523;16.550716
151.076172;243.098236;16.537296
151.063705;243.088562;16.536833
151.067047;243.094757;16.554649
151.084946;243.116379;16.588228
151.109756;243.142975;16.625429
151.133514;243.163269;16.653971
151.152786;243.174988;16.671501
151.168747;243.183609;16.684130
151.182526;243.192291;16.696232
151.192001;243.197845;16.705555
151.196991;243.197601;16.710007
151.202713;243.197174;16.714012
151.215881;243.206299;16.724226
151.237350;243.225967;16.740393
151.259521;243.247192;16.754589
151.276566;243.263550;16.761906
151.289474;243.274887;16.764103
151.298477;243.279480;16.762112
151.303162;243.279114;16.759205
151.310684;243.284180;16.765043
151.327591;243.301605;16.783575
151.351181;243.325409;16.808004
151.373367;243.346863;16.830362
151.392090;243.363831;16.848425
151.412354;243.381729;16.866447
151.436127;243.405289;16.887703
151.457535;243.430222;16.908701
151.474167;243.450150;16.926991
151.492035;243.466843;16.945908
151.513947;243.485580;16.967819
151.535797;243.507538;16.991089
151.554016;243.530090;17.013601
151.568741;243.549652;17.034069
151.584351;243.568161;17.051630
151.608002;243.594116;17.065083
151.642365;243.634018;17.073549
151.681366;243.684692;17.084696
151.718216;243.738403;17.122581
151.755463;243.790115;17.218452
151.803345;243.836639;17.401960
151.875519;243.877014;17.708879
151.986343;243.923325;18.152647
152.131058;243.988327;18.662889
152.271637;244.053085;19.100595
152.360229;244.076187;19.338419
152.367996;244.033554;19.298201
152.300583;243.934509;18.977896
152.200272;243.815903;18.486317
152.116806;243.722321;17.993555
152.076767;243.683762;17.632879
152.084686;243.708191;17.453819
152.124527;243.776413;17.423338
152.164871;243.854446;17.464451
152.181519;243.918442;17.512859
152.173660;243.965378;17.543268
152.157318;244.005096;17.560064
152.147034;244.046478;17.576088
152.145477;244.086945;17.595921
152.148178;244.118500;17.614325
152.153305;244.141022;17.625875
152.160706;244.158554;17.631277
152.168839;244.173309;17.637445
152.178757;244.188217;17.652222
152.192368;244.205673;17.674387
152.207230;244.223297;17.693096
152.218628;244.236740;17.701616
152.227066;244.246674;17.705656
152.235626;244.256790;17.713129
152.244843;244.267975;17.724503
152.254105;244.279526;17.737144
152.263443;244.290543;17.748735
152.270950;244.299713;17.757162
152.276138;244.306473;17.762991
152.282669;244.313400;17.770643
152.294510;244.324875;17.784039
152.308945;244.339874;17.800673
152.319473;244.351639;17.813820
152.324097;244.357941;17.821207
152.326050;244.362030;17.825697
152.326370;244.363388;17.827747
152.324417;244.360779;17.826534
152.323502;244.359253;17.826382
152.325638;244.361130;17.830168
152.327347;244.361786;17.833311
152.327072;244.360703;17.833359
152.327225;244.361649;17.834059
152.328812;244.365021;17.838133
152.329788;244.368713;17.844038
152.329102;244.372803;17.850191
152.329529;244.378265;17.857706
152.331543;244.384247;17.866180
152.330521;244.386414;17.871017
152.322327;244.381027;17.869165
152.310959;244.371399;17.865026
152.303757;244.364944;17.866320
152.302872;244.363983;17.875788
152.306747;244.367386;17.891340
152.314651;244.375168;17.909979
152.324997;244.386932;17.930449
152.335434;244.400360;17.953838
152.341766;244.410767;17.978264
152.340530;244.413803;17.998360
152.333527;244.410889;18.012676
152.325165;244.406830;18.024902
152.318069;244.404190;18.038263
152.315170;244.405060;18.054230
152.318069;244.411484;18.073999
152.325974;244.422363;18.098082
152.338394;244.436218;18.126663
152.353073;244.452164;18.156178
152.363846;244.465637;18.178802
152.368622;244.474136;18.191191
152.370178;244.478806;18.193617
152.365936;244.475937;18.181637
152.352875;244.462875;18.151814
152.335022;244.443344;18.108599
152.315979;244.420166;18.058573
152.293732;244.392181;18.004858
152.260132;244.353195;17.942526
152.203384;244.291733;17.859833
152.127548;244.210495;17.759232
152.056244;244.132645;17.663576
152.004044;244.073151;17.587532
151.969269;244.031403;17.530310
151.951157;244.006775;17.493162
151.943176;243.992584;17.471525
151.931442;243.976227;17.451406
151.915237;243.956085;17.429165
151.901703;243.938858;17.409868
151.891357;243.925262;17.393866
151.882233;243.914505;17.380081
151.873962;243.906662;17.368484
151.864258;243.898651;17.356926
151.853455;243.888947;17.345051
151.847397;243.881058;17.337610
151.850479;243.880020;17.338167
151.857605;243.882523;17.341253
151.858063;243.879654;17.338198
151.849884;243.870285;17.329500
151.841156;243.861877;17.321575
151.836990;243.859009;17.317514
151.837097;243.860886;17.316963
151.838654;243.863861;17.318275
151.840851;243.866608;17.320559
151.843567;243.869751;17.323351
151.846039;243.871796;17.324678
151.847015;243.870316;17.322983
151.845322;243.865723;17.317539
151.842102;243.861649;17.309675
151.839844;243.860657;17.303360
151.837524;243.859802;17.299650
151.833496;243.856934;17.297028
151.830597;243.855240;17.296541
151.831009;243.856537;17.298235
151.830505;243.856216;17.297581
151.825012;243.851242;17.292656
151.819092;243.845490;17.288601
151.817139;243.841797;17.287668
151.815994;243.838303;17.286633
151.813843;243.835007;17.284456
151.808975;243.830246;17.279377
151.800079;243.821793;17.269535
151.790878;243.813049;17.259129
151.785965;243.807617;17.253448
151.786652;243.806854;17.254515
151.791306;243.810745;17.260883
151.795120;243.815598;17.266829
151.794189;243.816376;17.267647
151.788010;243.811096;17.263073
151.777374;243.800598;17.253590
151.765945;243.786362;17.240990
151.759430;243.774933;17.231829
151.759155;243.772156;17.231251
151.759186;243.773712;17.233839
151.754272;243.770599;17.230742
151.744797;243.762604;17.222069
151.732132;243.753235;17.211760
151.717911;243.740616;17.200294
151.706772;243.724915;17.189201
151.701508;243.713120;17.182196
151.700424;243.709396;17.180031
151.699799;243.709625;17.178511
151.696396;243.707153;17.172169
151.688599;243.700455;17.161547
151.677917;243.690811;17.151688
151.666138;243.677628;17.143021
151.655441;243.662994;17.134098
151.647766;243.651382;17.126097
151.639923;243.642471;17.117765
151.630173;243.633469;17.107279
151.619690;243.624146;17.095684
151.606659;243.611404;17.081398
151.589127;243.593338;17.063204
151.573288;243.577377;17.046776
151.563202;243.567902;17.035412
151.554581;243.558975;17.025024
151.545181;243.547623;17.013939
151.535614;243.534409;17.002794
151.521683;243.516525;16.987169
151.498627;243.489868;16.962032
151.469009;243.459045;16.930361
151.442047;243.433273;16.901817
151.422729;243.415848;16.881500
151.408112;243.402420;16.866308
151.393356;243.387589;16.851179
151.374252;243.367813;16.831781
151.348602;243.341782;16.806875
151.319031;243.312515;16.779150
151.289337;243.284073;16.751062
151.264053;243.259598;16.725626
151.247025;243.241135;16.706823
151.235001;243.227188;16.692909
151.218216;243.212250;16.676620
151.193954;243.192978;16.655073
151.169922;243.173111;16.632711
151.154175;243.159348;16.615768
151.147903;243.154510;16.607237
151.148087;243.156067;16.605627
151.152145;243.162613;16.608152
151.154449;243.169434;16.609743
151.144226;243.164337;16.600437
151.117752;243.141418;16.576300
151.084061;243.108841;16.546560
151.052338;243.076126;16.522303
151.025696;243.047989;16.508421
151.006027;243.029099;16.505571
150.993500;243.019028;16.508001
150.982605;243.007767;16.503071
150.965393;242.986435;16.482891
150.938766;242.955429;16.451151
150.905579;242.918167;16.414396
150.868576;242.875595;16.374891
150.829483;242.829620;16.333727
150.793610;242.786194;16.294302
150.766937;242.750870;16.259180
150.747391;242.724304;16.227457
150.726791;242.700516;16.195597
150.698547;242.670822;16.158152
150.661194;242.632278;16.113703
150.620529;242.591873;16.068323
150.584351;242.555862;16.027042
150.556519;242.526154;15.992214
150.536072;242.505005;15.967402
150.517395;242.489182;15.949957
150.492737;242.466995;15.927434
150.458435;242.431732;15.892071
150.422668;242.393677;15.853710
150.397842;242.366837;15.827070
150.384262;242.350555;15.812695
150.370483;242.335449;15.800505
150.347366;242.314102;15.779790
150.316223;242.286362;15.747815
150.289841;242.262787;15.718096
150.277924;242.251556;15.705544
150.274887;242.247711;15.706001
150.270691;242.244461;15.704515
150.261841;242.241379;15.692239
150.250595;242.239258;15.668301
150.241501;242.241562;15.637484
150.235245;242.251129;15.611488
150.227585;242.263138;15.611946
150.221878;242.272324;15.673935
150.230042;242.278748;15.837632
150.263672;242.286072;16.126728
150.334808;242.305710;16.529976
150.446640;242.343262;16.983526
150.564453;242.372635;17.362263
150.626846;242.352020;17.521038
150.600204;242.264709;17.379362
150.503708;242.131302;16.982265
150.385178;241.992935;16.477425
150.287445;241.887848;16.018606
150.230621;241.838974;15.694144
150.211075;241.844330;15.524024
150.206757;241.872208;15.470079
150.194000;241.892746;15.464432
150.164032;241.902039;15.460737
150.119736;241.904358;15.447631
150.069977;241.900665;15.429476
150.025406;241.897247;15.413331
149.990387;241.901337;15.399978
149.961380;241.908722;15.382746
149.935394;241.909042;15.359734
149.916412;241.903107;15.340219
149.905502;241.899033;15.330329
149.894012;241.894318;15.321854
149.875870;241.882736;15.306022
149.855835;241.866333;15.286769
149.839218;241.850906;15.272900
149.823914;241.836975;15.263247
149.803894;241.818909;15.247949
149.780182;241.795471;15.225641
149.759598;241.773529;15.205086
149.744156;241.756485;15.189836
149.729980;241.739944;15.175185
149.711975;241.721329;15.156297
149.689255;241.701431;15.133636
149.666458;241.682190;15.111943
149.646255;241.663651;15.093073
149.626678;241.644470;15.074780
149.606750;241.623947;15.056709
149.587708;241.603195;15.039740
149.566895;241.582199;15.020946
149.539093;241.557877;14.995570
149.505112;241.528381;14.964304
149.473694;241.499207;14.935757
149.451950;241.477310;14.917521
149.436295;241.461655;14.905553
149.419281;241.446838;14.891623
149.400604;241.431808;14.875622
149.380600;241.415222;14.859290
149.357666;241.393799;14.841120
149.334641;241.370193;14.822701
149.314636;241.350311;14.807226
149.296005;241.334839;14.794346
149.275635;241.318405;14.782191
149.253525;241.298080;14.769425
149.229446;241.273972;14.754618
149.203033;241.246628;14.738747
149.177597;241.220734;14.726546
149.158371;241.203476;14.721097
149.145813;241.195053;14.722016
149.137436;241.190826;14.728261
149.131073;241.187622;14.737591
149.126480;241.184952;14.748823
149.122940;241.183334;14.762575
149.117126;241.181320;14.776770
149.108124;241.177582;14.788796
149.097076;241.170334;14.797563
149.083099;241.157211;14.801696
149.066986;241.141663;14.802645
149.053360;241.130798;14.804233
149.043991;241.126495;14.806912
149.037109;241.125443;14.807710
149.031357;241.124084;14.803369
149.025085;241.119263;14.790272
149.014465;241.108063;14.765961
149.000366;241.092255;14.732642
148.988510;241.077408;14.695609
148.979553;241.064087;14.656448
148.964874;241.046173;14.610550
148.940125;241.019363;14.554649
148.909927;240.985672;14.493966
148.880951;240.951324;14.436693
148.856537;240.922104;14.386971
148.839294;240.900497;14.346405
148.826675;240.882858;14.313079
148.812149;240.862686;14.281320
148.793106;240.838715;14.247874
148.771988;240.812653;14.213361
148.752625;240.786514;14.182344
148.739731;240.765884;14.160882
148.733627;240.753540;14.148249
148.731766;240.747604;14.140681
148.732666;240.746765;14.137647
148.733124;240.746902;14.135446
148.730453;240.742722;14.129556
148.726685;240.735733;14.123075
148.723755;240.730270;14.120155
148.721573;240.727005;14.118656
148.722031;240.726685;14.117147
148.728409;240.732666;14.119330
148.739700;240.744278;14.125777
148.750565;240.755173;14.132407
148.758453;240.762924;14.139220
148.766251;240.772095;14.149736
148.778793;240.786697;14.164812
148.797150;240.805588;14.182370
148.816879;240.823730;14.198728
148.834991;240.839523;14.212757
148.854202;240.857040;14.228808
148.875168;240.877396;14.249098
148.895157;240.897858;14.270639
148.916946;240.921005;14.294356
148.943634;240.948120;14.322331
148.970520;240.973602;14.350375
148.996109;240.996826;14.377336
149.024048;241.023254;14.407633
149.052383;241.052368;14.440028
149.079086;241.080032;14.469806
149.105698;241.105515;14.496571
149.132477;241.130325;14.522472
149.160126;241.157150;14.550213
149.191635;241.187988;14.583227
149.228745;241.223877;14.623387
149.268234;241.263550;14.668017
149.304794;241.302658;14.711370
149.338226;241.338654;14.751171
149.371750;241.372726;14.789437
149.406418;241.406662;14.827623
149.443359;241.442871;14.866796
149.483490;241.481491;14.907743
149.525223;241.520538;14.949596
149.567017;241.559692;14.991176
149.607544;241.599335;15.031508
149.646088;241.639557;15.071489
149.685211;241.681000;15.113223
149.725250;241.721725;15.154750
149.763916;241.760178;15.193998
149.803375;241.800293;15.235497
149.848480;241.845596;15.282883
149.896545;241.891830;15.331010
149.939423;241.933014;15.373212
149.977371;241.970612;15.411311
150.017471;242.010391;15.451357
150.059647;242.051605;15.492826
150.098709;242.091019;15.532287
150.138062;242.131882;15.573046
150.182724;242.177246;15.617990
150.227676;242.221024;15.661569
150.266922;242.258270;15.699960
150.305756;242.295059;15.739259
150.351273;242.339218;15.785679
150.398697;242.387802;15.835242
150.439850;242.431900;15.879683
150.476868;242.471085;15.918690
150.515884;242.510742;15.957179
150.554276;242.549133;15.995177
150.588440;242.583771;16.031000
150.622116;242.618210;16.066572
150.657715;242.654297;16.103098
150.692734;242.689911;16.139791
150.727707;242.726044;16.177023
150.766663;242.765091;16.215919
150.810028;242.808136;16.257351
150.855042;242.854919;16.302277
150.900162;242.904999;16.349894
150.945236;242.956512;16.397139
150.989868;243.007263;16.442133
151.033173;243.053818;16.484444
151.072571;243.093262;16.523314
151.106628;243.125793;16.559586
151.135834;243.153610;16.595661
151.160782;243.178528;16.632545
151.181686;243.201904;16.669479
151.202286;243.225723;16.705692
151.226562;243.251099;16.740263
151.251465;243.274353;16.769314
151.270782;243.290665;16.788561
151.281097;243.297211;16.796915
151.279587;243.291595;16.794573
151.266586;243.274353;16.783079
151.249405;243.250778;16.766485
151.237213;243.230133;16.750917
151.237549;243.224121;16.744207
151.250412;243.235504;16.748211
151.264709;243.251404;16.752459
151.267792;243.256348;16.746321
151.260544;243.248962;16.732384
151.250900;243.236450;16.718706
151.242706;243.224030;16.707943
151.237885;243.216232;16.700596
151.237396;243.215317;16.698868
151.238663;243.218613;16.702791
151.235428;243.218582;16.704313
151.223846;243.208237;16.693970
151.209976;243.193085;16.677647
151.204498;243.185699;16.670845
151.206955;243.187393;16.675997
151.208954;243.189743;16.682138
151.209854;243.191940;16.684366
151.216461;243.200806;16.689342
151.228394;243.213974;16.701311
151.235916;243.220917;16.713091
151.232407;243.216690;16.714371
151.220734;243.206253;16.701906
151.209412;243.199829;16.679918
151.207962;243.208237;16.656940
151.219421;243.235489;16.643982
151.235489;243.269974;16.654169
151.249023;243.296310;16.708599
151.265457;243.310577;16.840994
151.297119;243.317673;17.086491
151.361282;243.331604;17.457546
151.472626;243.372482;17.919506
151.615601;243.434082;18.378775
151.733719;243.469788;18.695827
151.767578;243.433350;18.736355
151.706619;243.324188;18.462547
151.592560;243.183594;17.983210
151.476334;243.057602;17.473316
151.392746;242.979919;17.061977
151.360382;242.968811;16.811026
151.371735;243.012375;16.720097
151.390106;243.067200;16.722126
151.382553;243.100479;16.735216
151.348831;243.115417;16.729023
151.308487;243.127884;16.717663
151.272919;243.141602;16.713331
151.243271;243.155319;16.712072
151.220795;243.170197;16.707006
151.204788;243.182953;16.695765
151.190033;243.185852;16.680187
151.173721;243.179352;16.665613
151.157974;243.170578;16.654961
151.145050;243.163376;16.645966
151.136444;243.158524;16.638023
151.131332;243.155762;16.632753
151.124542;243.151810;16.628124
151.112152;243.143005;16.620811
151.097107;243.130844;16.610739
151.082703;243.117188;16.598186
151.068344;243.101486;16.583069
151.055679;243.086227;16.568859
151.045532;243.074615;16.557640
151.034042;243.063812;16.547487
151.022842;243.054581;16.539719
151.016052;243.050003;16.536112
151.013626;243.049652;16.534603
151.013763;243.050232;16.533852
151.012482;243.048416;16.532366
151.005096;243.041855;16.526970
150.990417;243.029312;16.515787
150.968933;243.009628;16.498413
150.944000;242.985107;16.477032
150.921570;242.962234;16.457129
150.904510;242.945084;16.442942
150.891891;242.933273;16.433332
150.879715;242.922592;16.423250
150.863617;242.908966;16.409887
150.844315;242.892746;16.394958
150.822708;242.874924;16.379145
150.798889;242.855209;16.362616
150.778473;242.838776;16.350105
150.766953;242.830521;16.345495
150.760971;242.826874;16.345131
150.753845;242.820953;16.343693
150.745758;242.813354;16.342249
150.738800;242.808228;16.344191
150.728882;242.802505;16.346952
150.714355;242.791580;16.347273
150.701111;242.780045;16.348640
150.691803;242.772827;16.354513
150.684219;242.768875;16.363560
150.679321;242.767441;16.376123
150.679443;242.769882;16.395224
150.681702;242.774429;16.418716
150.681229;242.775940;16.438488
150.678055;242.773010;16.451603
150.676224;242.771133;16.463627
150.675766;242.772522;16.476982
150.672592;242.773361;16.487560
150.666336;242.771851;16.493006
150.657715;242.767059;16.491175
150.643326;242.755203;16.476299
