R;M;L
93.861572;95.612503;-122.349152
93.918808;95.511734;-121.989273
93.969955;95.358223;-121.737801
93.981941;95.146194;-121.728142
93.947693;94.892303;-121.989212
93.883385;94.635376;-122.427795
93.806801;94.425972;-122.899727
93.735588;94.310585;-123.273872
93.678680;94.299049;-123.489075
93.631165;94.369225;-123.566147
93.595375;94.505280;-123.554253
93.587509;94.689583;-123.492981
93.615768;94.887115;-123.409958
93.667397;95.063286;-123.322235
93.720634;95.196327;-123.242233
93.762299;95.281174;-123.182800
93.790298;95.329063;-123.150833
93.806442;95.355293;-123.139771
93.814323;95.370575;-123.135857
93.819153;95.382553;-123.129066
93.823547;95.395134;-123.119217
93.824959;95.404297;-123.113800
93.822044;95.405869;-123.116165
93.818848;95.404732;-123.120483
93.818886;95.407593;-123.120537
93.821175;95.412994;-123.116272
93.822441;95.415703;-123.112045
93.822273;95.415001;-123.111496
93.824486;95.415947;-123.111267
93.831696;95.421959;-123.105438
93.840523;95.429886;-123.096085
93.846283;95.434303;-123.089691
93.848602;95.434998;-123.087189
93.848541;95.434525;-123.087181
93.845123;95.431366;-123.091141
93.839043;95.425255;-123.097931
93.833496;95.420540;-123.102791
93.830727;95.420082;-123.103249
93.831352;95.423454;-123.099945
93.834221;95.429108;-123.093788
93.836205;95.434746;-123.087807
93.836723;95.439560;-123.083824
93.836617;95.444199;-123.082062
93.835594;95.448479;-123.082733
93.835701;95.452675;-123.082993
93.838142;95.457039;-123.080101
93.841278;95.460930;-123.076065
93.844963;95.465309;-123.072449
93.848083;95.469856;-123.069237
93.847816;95.472961;-123.067482
93.845764;95.476685;-123.066818
93.845360;95.483353;-123.064842
93.847603;95.490753;-123.060486
93.852859;95.498169;-123.053314
93.860229;95.506302;-123.044762
93.866455;95.512871;-123.038567
93.869179;95.517815;-123.035149
93.868713;95.524551;-123.031601
93.867912;95.532784;-123.027161
93.870674;95.541649;-123.022385
93.877640;95.552559;-123.016808
93.885925;95.565025;-123.009216
93.891716;95.575577;-123.000801
93.892990;95.582413;-122.995628
93.891197;95.586952;-122.993423
93.890480;95.591484;-122.988846
93.894386;95.598259;-122.979736
93.900742;95.607635;-122.970146
93.904022;95.617950;-122.963928
93.903656;95.629211;-122.960098
93.902039;95.640114;-122.956680
93.898979;95.645531;-122.955536
93.893143;95.642555;-122.960052
93.885323;95.633530;-122.968147
93.877594;95.622055;-122.975052
93.870804;95.609818;-122.981522
93.863411;95.596466;-122.991295
93.856079;95.582466;-123.001915
93.851242;95.568695;-123.011726
93.848312;95.553421;-123.024750
93.844589;95.537125;-123.040359
93.838226;95.522636;-123.053345
93.831078;95.509872;-123.063416
93.826683;95.498222;-123.072006
93.823357;95.487480;-123.079071
93.817261;95.475311;-123.086571
93.810799;95.462082;-123.095634
93.807541;95.451614;-123.103462
93.807281;95.446533;-123.106476
93.809120;95.445610;-123.105598
93.811188;95.444199;-123.105965
93.812248;95.440079;-123.109406
93.812836;95.434967;-123.113022
93.811089;95.428795;-123.116989
93.804581;95.421555;-123.123421
93.797081;95.416885;-123.129753
93.794930;95.417953;-123.130737
93.798683;95.424217;-123.126221
93.802513;95.429695;-123.122208
93.802483;95.428818;-123.121895
93.802429;95.426224;-123.121201
93.804764;95.428635;-123.118690
93.805389;95.432541;-123.118820
93.805428;95.435455;-123.119621
93.811394;95.441757;-123.114021
93.820839;95.450241;-123.103516
93.825058;95.453949;-123.095657
93.822998;95.452049;-123.092407
93.820549;95.450592;-123.089851
93.820572;95.453773;-123.086372
93.821320;95.459297;-123.083427
93.820518;95.462410;-123.081772
93.819260;95.462448;-123.080215
93.820450;95.463547;-123.077232
93.823837;95.467613;-123.072594
93.826576;95.471329;-123.068359
93.827278;95.471283;-123.066078
93.827576;95.469460;-123.064064
93.829338;95.469154;-123.060921
93.829430;95.467796;-123.059616
93.825760;95.463875;-123.061852
93.822510;95.461792;-123.064514
93.821747;95.463509;-123.064720
93.821274;95.465591;-123.063637
93.821213;95.465157;-123.062614
93.823669;95.463867;-123.060532
93.828705;95.465302;-123.057060
93.833107;95.468277;-123.054993
93.832817;95.466728;-123.057152
93.828224;95.458969;-123.063637
93.825958;95.451057;-123.070778
93.830284;95.448212;-123.073677
93.836769;95.448799;-123.072350
93.838730;95.448837;-123.071320
93.834938;95.447418;-123.072769
93.828568;95.445076;-123.075798
93.823212;95.440987;-123.079697
93.821098;95.435379;-123.083961
93.823349;95.431870;-123.087067
93.829262;95.433571;-123.087791
93.834831;95.438057;-123.086136
93.835938;95.440186;-123.083519
93.834152;95.437950;-123.081947
93.835121;95.434341;-123.081299
93.838409;95.431953;-123.080505
93.837128;95.428879;-123.082329
93.828796;95.423012;-123.089333
93.819908;95.417282;-123.098442
93.816925;95.415550;-123.103699
93.820290;95.416695;-123.103233
93.827309;95.416954;-123.101021
93.833748;95.416039;-123.100525
93.835564;95.417099;-123.100456
93.831749;95.420074;-123.100403
93.825027;95.420998;-123.102036
93.820992;95.420212;-123.103180
93.824799;95.422127;-123.100410
93.833771;95.424988;-123.096298
93.840317;95.423820;-123.095001
93.841476;95.418983;-123.096420
93.839386;95.415527;-123.098061
93.837799;95.416725;-123.097641
93.836868;95.420364;-123.095078
93.834389;95.422546;-123.092522
93.831230;95.422989;-123.091057
93.830849;95.423546;-123.089119
93.833435;95.424385;-123.085777
93.835869;95.424103;-123.084076
93.837456;95.423935;-123.086639
93.840591;95.425728;-123.090988
93.844582;95.427895;-123.093483
93.845818;95.429970;-123.092407
93.847870;95.435692;-123.085152
93.860832;95.450340;-123.069328
93.884674;95.475388;-123.046898
93.906944;95.503517;-123.025658
93.919983;95.524551;-123.013680
93.926315;95.536072;-123.010872
93.931160;95.543175;-123.007515
93.938492;95.551949;-122.995033
93.949493;95.564034;-122.975426
93.960938;95.575264;-122.956490
93.967789;95.580925;-122.942253
93.965767;95.577805;-122.935867
93.954544;95.564110;-122.939781
93.939804;95.544426;-122.948448
93.928795;95.528229;-122.954987
93.921463;95.518814;-122.962158
93.910904;95.509445;-122.976891
93.893921;95.494568;-123.000450
93.876183;95.477486;-123.028046
93.863159;95.462326;-123.053261
93.854851;95.448143;-123.071136
93.849480;95.433716;-123.081871
93.844284;95.419472;-123.091202
93.839920;95.406937;-123.101906
93.839615;95.398865;-123.109192
93.842194;95.395325;-123.109695
93.842857;95.393425;-123.106117
93.840248;95.391777;-123.103325
93.836571;95.391762;-123.104530
93.834518;95.392540;-123.109375
93.835701;95.392975;-123.113815
93.840385;95.395409;-123.113342
93.844978;95.401222;-123.108147
93.846916;95.407730;-123.103218
93.850929;95.418243;-123.102654
93.865364;95.450592;-123.104179
93.889824;95.520515;-123.101730
93.910446;95.612350;-123.090149
93.912819;95.687904;-123.059357
93.899261;95.724518;-122.979134
93.888969;95.723969;-122.805496
93.902122;95.690544;-122.518791
93.945267;95.623192;-122.152664
94.004738;95.521248;-121.797638
94.047714;95.375916;-121.588814
94.044662;95.173691;-121.632477
93.998276;94.927086;-121.927551
93.930504;94.677589;-122.386726
93.856644;94.476479;-122.879547
93.785416;94.368271;-123.264061
93.720108;94.360474;-123.474594
93.664635;94.430473;-123.543594
93.632599;94.563850;-123.521622
93.638023;94.747055;-123.443672
93.681839;94.950714;-123.341148
93.747566;95.139435;-123.240028
93.808540;95.284103;-123.156982
93.849167;95.374474;-123.098770
93.871399;95.420052;-123.066177
93.882317;95.436630;-123.057091
93.888084;95.440689;-123.061127
93.892883;95.445679;-123.063858
93.896835;95.454971;-123.059097
93.897591;95.463684;-123.051079
93.896255;95.468513;-123.046638
93.899132;95.472267;-123.045700
93.907623;95.479202;-123.041824
93.914185;95.487495;-123.033943
93.913803;95.490746;-123.029137
93.910469;95.488091;-123.030960
93.910217;95.486557;-123.033470
93.913322;95.490906;-123.032501
93.916130;95.498199;-123.030487
93.917572;95.504288;-123.027130
93.919754;95.509209;-123.019302
93.923637;95.513794;-123.010040
93.928795;95.517632;-123.003418
93.935623;95.522018;-122.997360
93.942459;95.527443;-122.991623
93.944412;95.530853;-122.990608
93.941002;95.530518;-122.994301
93.938347;95.528862;-122.997772
93.939911;95.528572;-122.998154
93.942932;95.530602;-122.996162
93.944801;95.533844;-122.993790
93.944366;95.536285;-122.992279
93.940758;95.539276;-122.991333
93.936699;95.544357;-122.990593
93.938202;95.548744;-122.989914
93.947311;95.553467;-122.987251
93.958534;95.561752;-122.980392
93.966339;95.572411;-122.970505
93.970589;95.583618;-122.961021
93.971245;95.594162;-122.954056
93.967812;95.600685;-122.949165
93.963928;95.603821;-122.944473
93.964531;95.607643;-122.939293
93.969734;95.613480;-122.934692
93.976906;95.621567;-122.930328
93.984634;95.632027;-122.924988
93.992584;95.643501;-122.918686
93.999908;95.653709;-122.912109
94.004539;95.660713;-122.905602
94.006042;95.665764;-122.898544
94.007477;95.672340;-122.891304
94.011467;95.681946;-122.885628
94.016785;95.692833;-122.881874
94.020546;95.703384;-122.878448
94.022919;95.715576;-122.872818
94.025803;95.730682;-122.863388
94.028999;95.745285;-122.851616
94.031487;95.756035;-122.840065
94.033875;95.763298;-122.831306
94.036919;95.767113;-122.826569
94.038628;95.766159;-122.826248
94.036072;95.760696;-122.830360
94.030251;95.752197;-122.838036
94.023369;95.741165;-122.848763
94.016037;95.727654;-122.861542
94.009041;95.713890;-122.873680
94.003235;95.701775;-122.884132
93.998299;95.689789;-122.893440
93.994492;95.677078;-122.901215
93.990891;95.665588;-122.907646
93.985779;95.654587;-122.915741
93.980667;95.642563;-122.926460
93.976822;95.630997;-122.937164
93.972145;95.620705;-122.946434
93.967293;95.610252;-122.954178
93.963303;95.599030;-122.961288
93.957832;95.587738;-122.969574
93.951935;95.577789;-122.977570
93.949509;95.571243;-122.983749
93.949432;95.567879;-122.989990
93.949203;95.564888;-122.996025
93.947891;95.561432;-122.998947
93.945282;95.559029;-122.998474
93.943710;95.559097;-122.995728
93.944626;95.560478;-122.991470
93.944962;95.559731;-122.988937
93.943413;95.556465;-122.990807
93.942741;95.553802;-122.995193
93.944275;95.553711;-122.997963
93.947670;95.556664;-122.997078
93.952408;95.563477;-122.991943
93.958023;95.574577;-122.982063
93.961639;95.585121;-122.971397
93.958649;95.587578;-122.967812
93.950699;95.583473;-122.970558
93.944809;95.580132;-122.972954
93.943642;95.579750;-122.973244
93.946381;95.582382;-122.970909
93.953079;95.588127;-122.964195
93.960274;95.594498;-122.955147
93.962341;95.599045;-122.948036
93.962097;95.601578;-122.942932
93.965248;95.603088;-122.938141
93.969009;95.604591;-122.934822
93.968468;95.605667;-122.933525
93.966827;95.606094;-122.933083
93.966148;95.605080;-122.933937
93.961784;95.600533;-122.937744
93.953316;95.593529;-122.943047
93.947601;95.588745;-122.945946
93.948265;95.587334;-122.945732
93.950386;95.586182;-122.946053
93.950317;95.584862;-122.948517
93.949562;95.583755;-122.951340
93.948311;95.581078;-122.954041
93.945602;95.576515;-122.956734
93.941895;95.572144;-122.958656
93.937866;95.567619;-122.960258
93.934433;95.561066;-122.963852
93.932655;95.554329;-122.969322
93.931267;95.549767;-122.974594
93.929054;95.545631;-122.978989
93.926468;95.542534;-122.981239
93.924843;95.544060;-122.980202
93.925575;95.548615;-122.978081
93.928391;95.550385;-122.978668
93.930832;95.547424;-122.981995
93.931114;95.542618;-122.985344
93.929634;95.537178;-122.988075
93.925911;95.530388;-122.990875
93.919624;95.523842;-122.994568
93.913200;95.519516;-122.999603
93.910095;95.517838;-123.004333
93.910118;95.517441;-123.007935
93.908974;95.515373;-123.013214
93.905945;95.510460;-123.019577
93.904236;95.505432;-123.023056
93.904022;95.502373;-123.024681
93.904663;95.501656;-123.027130
93.906387;95.502731;-123.028984
93.906273;95.502831;-123.030151
93.902527;95.499069;-123.033005
93.896973;95.492630;-123.037086
93.891235;95.485832;-123.039963
93.886719;95.480125;-123.040764
93.884651;95.478516;-123.040756
93.883949;95.481407;-123.041367
93.882851;95.483406;-123.043488
93.881226;95.480446;-123.046951
93.879494;95.475342;-123.050331
93.879234;95.472702;-123.050743
93.881226;95.472862;-123.047905
93.882317;95.472336;-123.047028
93.879997;95.469391;-123.051216
93.875526;95.465294;-123.056694
93.869980;95.461205;-123.060371
93.865646;95.459091;-123.062286
93.865891;95.460861;-123.061813
93.868340;95.463692;-123.060211
93.867943;95.462395;-123.062187
93.865532;95.459084;-123.067398
93.865349;95.459763;-123.069229
93.869621;95.466652;-123.063126
93.879601;95.480270;-123.049217
93.893509;95.498238;-123.031906
93.907143;95.512733;-123.018822
93.915359;95.518944;-123.015388
93.914192;95.520218;-123.020134
93.908852;95.524055;-123.024666
93.911957;95.536194;-123.017845
93.925583;95.554253;-122.997787
93.938377;95.568329;-122.976288
93.942513;95.571686;-122.964157
93.940331;95.564781;-122.960693
93.934029;95.550758;-122.963303
93.921715;95.533127;-122.970947
93.906174;95.516350;-122.979225
93.894356;95.502708;-122.986603
93.883224;95.488182;-123.001045
93.863197;95.468506;-123.029144
93.838875;95.447853;-123.063904
93.823006;95.430786;-123.093582
93.815163;95.413033;-123.114670
93.807747;95.391869;-123.129883
93.799591;95.373291;-123.141632
93.792976;95.361313;-123.151733
93.789612;95.353554;-123.158691
93.789856;95.348763;-123.159279
93.790100;95.346855;-123.156639
93.786880;95.344826;-123.159164
93.782227;95.341911;-123.167328
93.780426;95.342438;-123.171852
93.782547;95.346558;-123.167686
93.785622;95.349358;-123.162148
93.785042;95.349243;-123.164894
93.779961;95.348091;-123.174911
93.775497;95.350426;-123.184090
93.778824;95.372467;-123.187012
93.793694;95.433945;-123.185295
93.813332;95.524788;-123.181259
93.819710;95.604698;-123.167183
93.806290;95.648529;-123.117546
93.792458;95.660583;-122.988297
93.802994;95.639740;-122.733360
93.844856;95.573883;-122.356430
93.903587;95.464500;-121.959015
93.948380;95.316734;-121.704079
93.951500;95.125488;-121.708488
