R;M;L
324.291382;170.757401;321.285736
324.266449;170.740021;321.245514
324.238434;170.720474;321.191376
324.210541;170.697418;321.127930
324.184052;170.669815;321.059662
324.156097;170.637665;320.987976
324.120941;170.598221;320.911560
324.078003;170.550308;320.831299
324.033539;170.499405;320.753754
323.992859;170.451569;320.683716
323.953339;170.404663;320.619995
323.911438;170.354965;320.560394
323.867218;170.303635;320.504669
323.821045;170.252914;320.452789
323.770569;170.202026;320.400391
323.719421;170.150360;320.347656
323.674530;170.102005;320.301239
323.635864;170.058807;320.263214
323.596313;170.015015;320.225891
323.551971;169.965256;320.183685
323.506805;169.915451;320.142731
323.471588;169.878357;320.113953
323.445160;169.852173;320.094299
323.407043;169.815796;320.062805
323.346954;169.760162;320.010803
323.285797;169.704163;319.959717
323.247955;169.668808;319.931946
323.227905;169.648788;319.921204
323.194611;169.614655;319.895355
323.130188;169.550140;319.836945
323.059753;169.481903;319.772156
323.021912;169.450958;319.741760
323.018707;169.455353;319.747894
323.007477;169.448898;319.747162
322.960297;169.403656;319.712585
322.908325;169.352371;319.673431
322.902863;169.347565;319.677826
322.993896;169.440445;319.776245
323.282684;169.731842;320.071838
323.820587;170.270905;320.616943
324.432007;170.882339;321.235382
324.875336;171.326614;321.685272
325.101349;171.554031;321.918060
325.181946;171.635849;322.006042
325.174377;171.629349;322.006012
325.135315;171.590057;321.974304
325.119751;171.571808;321.965546
325.132172;171.581039;321.983124
325.129303;171.577942;321.983276
325.084473;171.535263;321.940186
325.022766;171.476120;321.881165
324.984436;171.438217;321.847931
324.971558;171.424957;321.843201
324.952454;171.407211;321.833618
324.911896;171.369141;321.799591
324.867798;171.326141;321.757446
324.838074;171.295731;321.726349
324.817902;171.274551;321.705292
324.791870;171.246353;321.679657
324.752625;171.204620;321.642426
324.708557;171.160843;321.602020
324.670593;171.126160;321.568542
324.641357;171.099976;321.543243
324.618134;171.076767;321.523010
324.595612;171.053894;321.504974
324.570282;171.030624;321.485352
324.544159;171.006973;321.463379
324.522064;170.985092;321.440643
324.503418;170.965744;321.420044
324.482971;170.944977;321.399536
324.459869;170.920868;321.378571
324.437439;170.897186;321.360260
324.418610;170.877335;321.345947
324.403564;170.861984;321.333740
324.391998;170.851120;321.321747
324.381805;170.840866;321.308624
324.369324;170.827499;321.293976
324.352875;170.811356;321.277405
324.336456;170.795105;321.261627
324.325348;170.782150;321.250458
324.317413;170.771759;321.241852
324.305206;170.758865;321.228882
324.287964;170.743088;321.212036
324.271393;170.728943;321.197357
324.258331;170.717804;321.186768
324.248444;170.708359;321.178833
324.241058;170.701019;321.170746
324.234802;170.695908;321.162354
324.229340;170.692291;321.155151
324.225433;170.690369;321.150635
324.221832;170.689911;321.148865
324.215729;170.689117;321.148743
324.205139;170.685379;321.147034
324.188751;170.676071;321.141052
324.169281;170.663635;321.133392
324.150848;170.652390;321.128143
324.135223;170.643478;321.124237
324.126434;170.640137;321.121063
324.129395;170.645813;321.122589
324.145691;170.659760;321.133301
324.171387;170.677780;321.153320
324.200775;170.695114;321.179932
324.228333;170.710175;321.210419
324.248871;170.721893;321.236450
324.254608;170.722565;321.246124
324.247406;170.710938;321.237946
324.243317;170.700729;321.227570
324.250122;170.699783;321.227783
324.258148;170.701996;321.233643
324.261200;170.703949;321.236511
324.261780;170.709198;321.234985
324.261688;170.716217;321.229187
324.260101;170.718140;321.216949
324.256165;170.710724;321.200073
324.252625;170.699951;321.184692
324.251526;170.693359;321.175140
324.250763;170.690353;321.167725
324.248749;170.687363;321.161285
324.248077;170.685547;321.159363
324.248840;170.684570;321.159760
324.245605;170.679886;321.152649
324.237366;170.674438;321.139679
324.230713;170.680542;321.132263
324.231415;170.710022;321.137543
324.239777;170.771835;321.159485
324.257263;170.867203;321.210114
324.288605;170.982681;321.305176
324.343842;171.098679;321.466156
324.435120;171.203033;321.720123
324.562103;171.286591;322.062531
324.702667;171.334366;322.429108
324.826965;171.330322;322.727325
324.904877;171.262939;322.862274
324.915497;171.125366;322.764709
324.862274;170.922653;322.456055
324.768829;170.681808;322.045441
324.657623;170.447754;321.642090
324.542694;170.270752;321.317108
324.444244;170.189865;321.118530
324.382965;170.211548;321.050171
324.357452;170.303192;321.061310
324.348633;170.418915;321.099670
324.345154;170.527756;321.144226
324.341095;170.613846;321.185974
324.327728;170.668625;321.212494
324.305603;170.697708;321.220795
324.289185;170.717194;321.221161
324.287476;170.735474;321.224365
324.294891;170.749207;321.230865
324.302032;170.757141;321.237427
324.305298;170.764755;321.243042
324.308197;170.775848;321.249756
324.312592;170.788574;321.259308
324.315704;170.796921;321.268188
324.316864;170.800064;321.274261
324.320526;170.806412;321.282410
324.326782;170.818863;321.294373
324.333588;170.830704;321.305756
324.340271;170.839218;321.316193
324.345490;170.845917;321.324707
324.348419;170.851547;321.330292
324.350739;170.857361;321.334442
324.354248;170.864136;321.339508
324.359436;170.872665;321.347076
324.366180;170.882080;321.356354
324.371399;170.888977;321.365601
324.373413;170.892090;321.375031
324.374542;170.895416;321.384308
324.374146;170.899155;321.389954
324.371887;170.901474;321.392334
324.371429;170.904373;321.398956
324.373444;170.908798;321.410767
324.373322;170.911850;321.420776
324.373413;170.915344;321.429901
324.379059;170.925720;321.446503
324.388977;170.942093;321.468170
324.398682;170.958649;321.487915
324.411041;170.976395;321.510864
324.429565;170.998947;321.542297
324.449554;171.022263;321.576599
324.465729;171.041855;321.607849
324.478088;171.060715;321.639557
324.487976;171.079178;321.675262
324.492798;171.093033;321.710815
324.492462;171.100830;321.742004
324.491150;171.105515;321.769928
324.491058;171.108978;321.795685
324.492798;171.113235;321.820557
324.498291;171.121948;321.848694
324.507629;171.134048;321.881378
324.516510;171.143646;321.912201
324.523071;171.149582;321.936798
324.529877;171.155121;321.956757
324.534943;171.160004;321.971802
324.539825;171.165009;321.984528
324.549713;171.174576;321.999054
324.564117;171.188339;322.013275
324.576355;171.199463;322.018524
324.583038;171.203384;322.009033
324.586304;171.202911;321.986267
324.587982;171.201080;321.954132
324.585052;171.194229;321.914185
324.576477;171.179886;321.867096
324.566223;171.161224;321.815704
324.555176;171.140091;321.760712
324.540100;171.114960;321.703094
324.522614;171.088211;321.647186
324.508911;171.065201;321.599823
324.501434;171.047882;321.564026
324.496765;171.031998;321.536346
324.490753;171.014069;321.511780
324.482910;170.994766;321.488586
324.473755;170.975693;321.465637
324.461823;170.956787;321.441650
324.446991;170.938461;321.418457
324.434174;170.923782;321.400726
324.426544;170.914429;321.389709
324.422424;170.908218;321.381378
324.418335;170.901962;321.372772
324.414001;170.896484;321.365173
324.409668;170.892502;321.359802
324.405060;170.888123;321.354492
324.402039;170.885086;321.351318
324.404114;170.887909;321.354462
324.408539;170.893616;321.361053
324.410065;170.895355;321.364471
324.408173;170.893295;321.364655
324.404449;170.890747;321.363861
324.397583;170.886047;321.359741
324.390259;170.879028;321.352966
324.387360;170.875534;321.348358
324.389587;170.878525;321.349426
324.392731;170.882263;321.352966
324.393890;170.882980;321.356415
324.396790;170.884888;321.360992
324.402100;170.889969;321.367004
324.404297;170.892838;321.370850
324.403473;170.891907;321.372223
324.404510;170.891663;321.373962
324.406128;170.892792;321.376312
324.405579;170.894302;321.378998
324.405975;170.897385;321.382568
324.409271;170.902069;321.387054
324.410797;170.905045;321.390198
324.407990;170.903061;321.389801
324.406342;170.899170;321.388580
324.410370;170.899185;321.390625
324.414459;170.901276;321.392029
324.413086;170.899811;321.388397
324.410553;170.896317;321.382996
324.409149;170.893234;321.377960
324.404541;170.886963;321.369659
324.397919;170.879028;321.360931
324.394623;170.874893;321.357147
324.392273;170.872879;321.355804
324.387970;170.869415;321.351929
324.383545;170.864731;321.347290
324.380371;170.859222;321.341827
324.376770;170.853256;321.335236
324.372162;170.846863;321.326843
324.365051;170.838715;321.316589
324.356079;170.828918;321.306519
324.349487;170.821304;321.299652
324.348999;170.819382;321.297516
324.353149;170.822098;321.298523
324.355194;170.823761;321.299438
324.352936;170.821213;321.297150
324.350952;170.818436;321.294342
324.350983;170.818649;321.293732
324.352478;170.820740;321.295013
324.355042;170.823074;321.297699
324.357300;170.824463;321.299011
324.356018;170.822464;321.295288
324.351196;170.815979;321.287201
324.344696;170.807327;321.278442
324.340424;170.800613;321.271179
324.340027;170.799667;321.267365
324.341766;170.803101;321.267456
324.342194;170.805862;321.269440
324.340942;170.805557;321.269653
324.339783;170.803680;321.267670
324.338440;170.801147;321.264435
324.335907;170.797485;321.260956
324.332733;170.792984;321.257080
324.329895;170.790298;321.253967
324.327820;170.790192;321.253052
324.325775;170.788681;321.252869
324.321808;170.782532;321.249969
324.315613;170.773651;321.243805
324.308624;170.764816;321.236145
324.301605;170.757294;321.229034
324.295410;170.751968;321.222656
324.291016;170.749008;321.218201
324.286652;170.745972;321.213715
324.280487;170.740189;321.207581
324.273773;170.732513;321.201172
324.266724;170.725464;321.194672
324.260468;170.720078;321.188202
324.256073;170.716202;321.181732
324.254150;170.713882;321.176514
324.254150;170.714355;321.175537
324.252930;170.716309;321.178284
324.244080;170.713654;321.178192
324.224945;170.703262;321.170868
324.197876;170.685959;321.156494
324.168457;170.666351;321.138641
324.143829;170.651596;321.123352
324.128479;170.645554;321.114838
324.125916;170.650024;321.115967
324.137146;170.664261;321.128021
324.152435;170.676010;321.141083
324.161957;170.673950;321.145874
324.172638;170.668289;321.151855
324.191864;170.673843;321.169464
324.212250;170.686005;321.191559
324.225922;170.694412;321.206818
324.234131;170.697525;321.213257
324.237549;170.695038;321.213074
324.234558;170.686005;321.207947
324.228577;170.677475;321.202728
324.226349;170.678329;321.201355
324.231171;170.689545;321.205139
324.240692;170.704865;321.209900
324.248718;170.714111;321.207489
324.246857;170.708466;321.193542
324.236572;170.690857;321.172882
324.225372;170.672791;321.153503
324.218872;170.661911;321.138458
324.216614;170.657455;321.128387
324.217102;170.656342;321.125061
324.222321;170.659363;321.130493
324.228821;170.666168;321.139648
324.225708;170.669403;321.137512
324.211182;170.671799;321.121063
324.200684;170.697601;321.110535
324.208130;170.770309;321.130859
324.233643;170.885452;321.194946
324.277039;171.016586;321.311310
324.349213;171.140121;321.506012
324.458252;171.240570;321.799133
324.587585;171.296371;322.155609
324.707764;171.286346;322.504120
324.799011;171.205368;322.773773
324.845917;171.059357;322.878143
324.832550;170.853592;322.747192
324.761719;170.606491;322.412689
324.664856;170.369171;321.992920
324.574158;170.202332;321.604126
324.500092;170.136749;321.322998
324.444702;170.167160;321.178741
324.410858;170.265839;321.144897
324.395111;170.393295;321.164124
324.386780;170.515549;321.194519
324.375854;170.615097;321.218994
324.359467;170.686920;321.234406
324.340729;170.732437;321.242920
324.324341;170.757492;321.246338
324.312408;170.770370;321.244415
324.306366;170.777328;321.240753
324.306854;170.781982;321.239563
324.308777;170.787125;321.241516
324.308014;170.793747;321.243774
324.306091;170.801758;321.246124
324.306824;170.810287;321.250153
324.310455;170.817841;321.255554
324.314117;170.825180;321.261993
324.317261;170.834488;321.270599
324.322235;170.845840;321.279938
324.332184;170.860138;321.291901
324.349396;170.880783;321.311127
324.370483;170.905624;321.335693
324.388031;170.926849;321.357422
324.398407;170.940308;321.371704
324.403473;170.947449;321.381195
324.407379;170.952438;321.388519
324.416229;170.963943;321.399597
324.432556;170.985687;321.418976
324.451691;171.011383;321.442780
324.470062;171.035248;321.466248
324.488495;171.058105;321.489899
324.507507;171.080597;321.513214
324.523102;171.099503;321.533661
324.533936;171.114029;321.550049
324.540497;171.125000;321.564148
324.541351;171.130814;321.573364
324.536102;171.130920;321.577911
324.528839;171.129913;321.581940
324.526428;171.134659;321.592041
324.532837;171.149002;321.610992
324.542603;171.167221;321.633606
324.547211;171.179810;321.653412
324.548309;171.188873;321.674866
324.554382;171.203827;321.705292
324.568542;171.228012;321.744751
324.592407;171.261536;321.792999
324.627899;171.304596;321.852142
324.671356;171.354050;321.918793
324.713287;171.403519;321.985199
324.745728;171.444946;322.043823
324.764099;171.472076;322.088684
324.770020;171.485352;322.119080
324.773987;171.493423;322.142975
324.785248;171.504211;322.170135
324.801971;171.517487;322.199646
324.818787;171.532120;322.227051
324.834778;171.548950;322.252136
324.842651;171.559219;322.266296
324.834747;171.551788;322.259125
324.819305;171.533951;322.238586
324.814606;171.523590;322.222351
324.835083;171.535797;322.222687
324.885590;171.576553;322.242981
324.941589;171.622025;322.262695
324.963104;171.631516;322.244507
324.942657;171.596069;322.181702
324.902252;171.537109;322.099396
324.853180;171.468826;322.013153
324.803650;171.403198;321.930969
324.775635;171.361633;321.872345
324.772491;171.346542;321.842804
324.761536;171.324127;321.809601
324.710358;171.261429;321.739258
324.631165;171.171082;321.642181
324.563141;171.092377;321.557739
324.523651;171.044235;321.505890
324.500305;171.014420;321.474609
324.480774;170.989410;321.448730
324.464783;170.969025;321.428345
324.443848;170.944183;321.404633
324.405640;170.903809;321.365082
324.369537;170.866318;321.327393
324.354034;170.849915;321.311127
324.349060;170.841660;321.305389
324.340698;170.828201;321.295502
324.321869;170.805740;321.274933
324.290894;170.773895;321.242065
324.264130;170.747284;321.213470
324.256470;170.739899;321.205536
324.257843;170.742126;321.208801
324.251709;170.737564;321.205444
324.237793;170.725143;321.192993
324.224274;170.712265;321.179321
324.212097;170.701233;321.167694
324.200623;170.692017;321.158325
324.195343;170.688065;321.154327
324.195129;170.688004;321.153992
324.193390;170.687027;321.152252
324.195374;170.690323;321.154633
324.201538;170.698120;321.161926
324.195435;170.693375;321.158020
324.177338;170.676285;321.142822
324.165009;170.664673;321.132599
324.157318;170.657181;321.124634
324.146942;170.646896;321.112244
324.146973;170.646210;321.110199
324.163330;170.660919;321.126617
324.175690;170.672211;321.141754
324.165527;170.661819;321.134979
324.149872;170.644592;321.120056
324.157104;170.649445;321.124573
324.180328;170.670837;321.144806
324.195435;170.685135;321.158997
324.205994;170.695068;321.168518
324.218079;170.707932;321.180145
324.218994;170.709320;321.179871
324.207123;170.696106;321.165405
324.203979;170.690460;321.157745
324.219055;170.703873;321.169220
324.241180;170.725800;321.190247
324.261780;170.746536;321.211365
324.279724;170.765167;321.230377
324.293457;170.779633;321.244293
324.301758;170.787201;321.251404
324.311157;170.792801;321.257690
324.325958;170.803314;321.269867
324.342224;170.817993;321.285614
324.355377;170.830811;321.298279
324.362793;170.837265;321.303955
324.364502;170.837784;321.303650
324.363983;170.837357;321.301788
324.367310;170.840530;321.302216
324.378448;170.849976;321.309296
324.392517;170.862442;321.321381
324.400452;170.870392;321.329742
324.403717;170.874069;321.332825
324.408569;170.877121;321.336853
324.412811;170.878448;321.341400
324.415314;170.879929;321.345612
324.421326;170.886383;321.352692
324.431824;170.897232;321.362457
324.442200;170.907959;321.371216
324.450470;170.916809;321.378723
324.458801;170.925018;321.386810
324.466675;170.931717;321.394287
324.470551;170.934692;321.398315
324.470581;170.934128;321.398712
324.470337;170.933914;321.398987
324.473785;170.937119;321.402802
324.478821;170.941360;321.408051
324.480560;170.942673;321.411102
324.480072;170.943893;321.413696
324.482269;170.948349;321.417419
324.485779;170.952988;321.418884
324.485291;170.952148;321.414307
324.478851;170.944229;321.405762
324.468079;170.932144;321.395325
324.452881;170.917633;321.381653
324.434174;170.901230;321.365326
324.417114;170.886383;321.349915
324.405212;170.875671;321.337769
324.396179;170.866623;321.327881
324.385315;170.853409;321.315552
324.367981;170.833603;321.297150
324.347076;170.812164;321.276581
324.330994;170.797089;321.261383
324.319916;170.786133;321.249817
324.308228;170.773102;321.236267
324.298157;170.761749;321.225616
324.292969;170.755798;321.222961
324.288177;170.748276;321.220215
324.279907;170.736252;321.210876
324.270782;170.725174;321.199554
324.265015;170.719162;321.192078
324.263611;170.718674;321.189941
324.266235;170.722458;321.191528
324.268402;170.726471;321.194489
324.268250;170.727509;321.196808
324.268433;170.726746;321.197571
324.268250;170.725739;321.194641
324.262390;170.722076;321.185913
324.249298;170.715302;321.174133
324.235260;170.710251;321.166260
324.222656;170.706833;321.163300
324.202667;170.695602;321.155487
324.171570;170.673691;321.137360
324.141266;170.652695;321.118744
324.123291;170.641617;321.107788
324.123474;170.643890;321.107788
324.139465;170.657883;321.119690
324.155273;170.667587;321.132568
324.165222;170.665649;321.142426
324.183441;170.667740;321.161591
324.203003;170.673859;321.182556
324.203705;170.666458;321.183655
324.198181;170.655075;321.175598
324.212402;170.663925;321.185242
324.234222;170.683563;321.204346
324.235901;170.686859;321.207550
324.226532;170.678635;321.201416
324.229919;170.681015;321.203613
324.236084;170.687042;321.201416
324.226471;170.679611;321.178802
324.215149;170.669617;321.155029
324.220764;170.672241;321.152130
324.237671;170.681290;321.162292
324.249237;170.683884;321.164795
324.245667;170.676056;321.151978
324.234070;170.664841;321.136261
324.227295;170.658310;321.132416
324.225861;170.654999;321.135437
324.228088;170.656860;321.137451
324.236847;170.671677;321.142761
324.252106;170.704651;321.158203
324.271545;170.765427;321.186981
324.297089;170.864197;321.237549
324.336609;170.996506;321.324585
324.407349;171.150955;321.472321
324.531494;171.322784;321.718170
324.714783;171.497757;322.077423
324.930573;171.639114;322.505981
325.134735;171.705536;322.920319
325.295654;171.676239;323.231995
325.395935;171.553802;323.347412
325.418549;171.353943;323.214691
325.374115;171.120834;322.899139
325.312592;170.932541;322.545288
325.270294;170.844955;322.256378
325.241455;170.857605;322.064484
325.219757;170.951523;321.976227
325.217316;171.104218;321.976959
325.231537;171.271072;322.020569
325.242065;171.408951;322.062531
325.238464;171.505417;322.092896
325.226807;171.566422;322.114868
325.210968;171.598785;322.124603
325.191925;171.611298;322.117706
325.177399;171.618546;322.104065
325.175476;171.631897;322.100739
325.182281;171.648010;322.111206
325.184692;171.654694;322.120300
325.177155;171.651001;322.117828
325.166626;171.647186;322.109528
325.160278;171.647583;322.104584
325.162140;171.653061;322.109131
325.169800;171.662582;322.120880
325.169830;171.665909;322.126343
325.163727;171.663589;322.124451
325.168823;171.671143;322.132202
325.183136;171.687531;322.148254
325.191254;171.698303;322.157654
325.196869;171.708771;322.165436
325.206696;171.724625;322.180023
325.201050;171.724426;322.180786
325.173248;171.699844;322.159088
325.151611;171.680145;322.141602
325.152679;171.683441;322.146667
325.160767;171.694550;322.159363
325.161865;171.699020;322.164124
325.161041;171.701752;322.165833
325.164398;171.708862;322.172516
325.164551;171.712540;322.177704
325.156738;171.707916;322.175201
325.152100;171.706482;322.176208
325.156677;171.715271;322.188568
325.160736;171.724533;322.202759
325.158997;171.728500;322.211731
325.157898;171.734589;322.221710
325.161774;171.746994;322.237610
325.168060;171.761703;322.256653
325.173462;171.775253;322.275085
325.177124;171.786896;322.294617
325.181763;171.798508;322.318665
325.188080;171.811081;322.346375
325.194733;171.825516;322.375854
325.202606;171.844269;322.409576
325.212616;171.864960;322.445831
325.221375;171.881348;322.478790
325.226044;171.893234;322.507111
325.227814;171.902878;322.532898
325.229401;171.910492;322.556763
325.233124;171.918091;322.580994
325.239319;171.928162;322.606598
325.245544;171.938736;322.630493
325.246552;171.942703;322.645264
325.240417;171.936676;322.648926
325.234436;171.928329;322.648407
325.234344;171.926697;322.649597
325.237091;171.928009;322.647858
325.236450;171.923218;322.634277
325.231293;171.910843;322.606445
325.222748;171.893372;322.567505
325.213959;171.873260;322.522675
325.209076;171.853592;322.478516
325.204437;171.832077;322.434052
325.190796;171.801605;322.382263
325.170563;171.765381;322.325958
325.161926;171.741150;322.282501
325.181305;171.745453;322.269287
325.232056;171.782272;322.290863
325.308868;171.847061;322.342834
325.405090;171.933365;322.419312
325.511230;172.030899;322.509979
325.619110;172.130859;322.605927
325.740784;172.245895;322.717712
325.891846;172.392441;322.861725
326.048492;172.546585;323.014526
326.171631;172.667740;323.135376
326.252045;172.745972;323.214172
326.297668;172.788086;323.257843
326.317902;172.804291;323.275879
326.331543;172.813889;323.285767
326.350952;172.830200;323.301849
326.373566;172.851105;323.322388
326.388763;172.866135;323.336426
326.389008;172.866928;323.336914
326.381836;172.858917;323.330627
326.380280;172.854782;323.329620
326.384705;172.857422;323.334412
326.389862;172.863663;323.340363
326.395508;172.872635;323.346802
326.398987;172.879578;323.350616
326.393768;172.876358;323.345398
326.383240;172.865997;323.334656
326.377563;172.858841;323.329132
326.375031;172.854660;323.327118
326.367035;172.847122;323.320312
326.352417;172.835358;323.308167
326.336304;172.823151;323.295471
326.325012;172.814224;323.288116
326.322540;172.810837;323.287384
326.322144;172.807892;323.286743
326.310303;172.794174;323.273804
326.287384;172.771210;323.250702
326.273468;172.758423;323.236572
326.276947;172.764481;323.240723
326.278870;172.769577;323.245117
326.259460;172.752319;323.229187
326.229095;172.721588;323.199341
326.216034;172.706070;323.184082
326.229614;172.716675;323.196106
326.248047;172.731812;323.213470
326.238068;172.719467;323.202057
326.164459;172.644989;323.126953
325.965179;172.445892;322.926514
325.614349;172.094238;322.574097
325.223297;171.700272;322.179749
324.938965;171.412262;321.891754
324.785767;171.257629;321.737000
324.719177;171.191071;321.670715
324.708710;171.179733;321.660095
324.717743;171.187729;321.668365
324.706879;171.175980;321.655945
324.671783;171.139297;321.618652
324.645813;171.110672;321.589813
324.649200;171.113647;321.591522
324.662964;171.128677;321.604614
324.661377;171.127151;321.602417
324.647430;171.110489;321.586975
324.639893;171.099075;321.577667
324.645569;171.102051;321.582001
324.654388;171.109619;321.589325
324.650208;171.104477;321.583435
324.625305;171.078857;321.557587
324.578979;171.033051;321.511719
324.517059;170.972382;321.451660
324.459351;170.915009;321.395294
324.421356;170.877090;321.357788
324.399658;170.856644;321.335999
324.389526;170.849243;321.325714
324.390808;170.853058;321.326294
324.398285;170.860992;321.331665
324.401855;170.864090;321.333801
324.396881;170.858719;321.328247
324.386261;170.847855;321.317261
324.370239;170.831497;321.301117
324.343719;170.806076;321.275177
324.312286;170.776840;321.244812
324.289032;170.754776;321.221924
324.280365;170.744400;321.211823
324.283386;170.743851;321.212494
324.289551;170.746796;321.216339
324.292786;170.747742;321.217407
324.293762;170.747269;321.216736
324.292908;170.745926;321.214386
324.288239;170.741272;321.208954
324.284851;170.737961;321.205658
324.287231;170.740799;321.208801
324.291473;170.746460;321.213715
324.295624;170.752258;321.218079
324.302246;170.760193;321.224945
324.309448;170.769379;321.233948
324.312744;170.774536;321.240173
324.310944;170.771912;321.238800
324.308044;170.766220;321.234222
324.311646;170.767517;321.235291
324.321289;170.776093;321.242218
324.326721;170.779968;321.244629
324.321991;170.773499;321.237579
324.306152;170.756882;321.221222
324.272400;170.723389;321.187775
324.223450;170.675568;321.139343
324.182159;170.635864;321.099060
324.163086;170.619766;321.083130
324.161163;170.621170;321.085327
324.166870;170.628021;321.093872
324.174652;170.633530;321.101410
324.179352;170.634674;321.104187
324.180878;170.633698;321.103790
324.185516;170.637039;321.107544
324.200348;170.651962;321.121918
324.230438;170.682312;321.151581
324.274536;170.727020;321.195374
324.321930;170.774704;321.241699
324.357025;170.809906;321.275299
324.376251;170.829224;321.293427
324.386047;170.839706;321.303101
324.388275;170.843765;321.306915
324.381897;170.841431;321.304871
324.370148;170.836624;321.300690
324.356110;170.831741;321.297028
324.337738;170.824127;321.290894
324.315918;170.812241;321.279663
324.294617;170.799408;321.266296
324.278992;170.790878;321.256439
324.272217;170.789902;321.254639
324.275543;170.795517;321.259766
324.284943;170.802048;321.266602
324.296906;170.805771;321.274597
324.313751;170.809479;321.288757
324.335083;170.816940;321.309570
324.353790;170.825439;321.329224
324.363037;170.827148;321.338898
324.362122;170.820709;321.337524
324.357697;170.811813;321.331909
324.355164;170.805344;321.328613
324.353699;170.801437;321.326996
324.353485;170.800980;321.327301
324.358307;170.806915;321.329895
324.367004;170.815872;321.328613
324.372314;170.819458;321.315277
324.371094;170.814804;321.295654
324.366241;170.805649;321.282440
324.359131;170.795181;321.273407
324.350006;170.784424;321.260101
324.343781;170.776779;321.245514
324.343781;170.775055;321.241058
324.345978;170.776550;321.247192
324.344116;170.776291;321.251129
324.335602;170.771652;321.242157
324.321350;170.765320;321.220581
324.308197;170.770676;321.201691
324.307190;170.812241;321.207550
324.324585;170.902283;321.254120
324.358154;171.023102;321.347839
324.409241;171.146637;321.503540
324.487152;171.255157;321.740448
324.591095;171.334686;322.051086
324.706055;171.368179;322.392548
324.810455;171.339233;322.699799
324.879974;171.240692;322.884033
324.896973;171.075836;322.854370
324.857361;170.851547;322.588867
324.776154;170.597504;322.176758
324.683197;170.379349;321.761566
324.597992;170.250137;321.441193
324.529175;170.223206;321.250092
324.485077;170.286636;321.183350
324.464569;170.403885;321.196594
324.454803;170.532120;321.231232
324.447266;170.646103;321.260010
324.437469;170.730774;321.282074
324.418457;170.778122;321.295502
324.392700;170.797913;321.297333
324.370300;170.804504;321.288696
324.356567;170.805496;321.275330
324.352081;170.806656;321.267853
324.354095;170.813126;321.273193
324.357758;170.824341;321.285278
324.358948;170.835495;321.293030
324.357819;170.842819;321.293823
324.356689;170.845261;321.292328
324.354340;170.843872;321.291199
324.350433;170.843124;321.292145
324.348450;170.847824;321.296265
324.351929;170.857101;321.303406
324.359650;170.867432;321.312836
324.366486;170.875748;321.321838
324.370117;170.881332;321.329041
324.371094;170.884079;321.334290
324.370239;170.884827;321.337646
324.367523;170.884491;321.338440
324.362976;170.883438;321.337433
324.355804;170.880539;321.335419
324.345062;170.874054;321.331116
324.330780;170.863617;321.322601
324.317139;170.854309;321.314301
324.311371;170.853180;321.314453
324.316406;170.861588;321.324951
324.324310;170.872192;321.338654
324.327087;170.877930;321.349670
324.325714;170.879791;321.357239
324.322601;170.879547;321.361450
324.317566;170.878128;321.363342
324.313385;170.877869;321.368866
324.311005;170.880585;321.379028
324.306519;170.883606;321.389282
324.301239;170.887375;321.400726
324.302155;170.896683;321.419739
324.308380;170.910339;321.444672
324.315979;170.924103;321.471619
324.326385;170.940842;321.504150
324.340668;170.961853;321.542053
324.357452;170.984879;321.582245
324.377289;171.011032;321.626526
324.395752;171.036392;321.671844
324.410614;171.058105;321.714539
