R;M;L
403.870117;177.308304;2.364642
403.868256;177.308258;2.367382
403.865845;177.309189;2.370801
403.864044;177.309906;2.374538
403.861725;177.308273;2.375555
403.860687;177.306564;2.375476
403.862366;177.307968;2.377824
403.863831;177.310974;2.380551
403.863678;177.313049;2.380055
403.862793;177.313004;2.376257
403.861450;177.310196;2.371047
403.859741;177.305466;2.366871
403.858826;177.301422;2.364157
403.856781;177.297989;2.360765
403.851654;177.294388;2.355852
403.845184;177.291061;2.350134
403.838379;177.286591;2.342164
403.830261;177.279587;2.331199
403.823212;177.272842;2.321872
403.819946;177.269058;2.317711
403.819763;177.267181;2.316071
403.820435;177.265076;2.313536
403.820404;177.262238;2.310566
403.821411;177.260468;2.309581
403.821930;177.259659;2.309330
403.819305;177.258041;2.306797
403.815399;177.256393;2.303309
403.813751;177.255280;2.301096
403.813141;177.253510;2.299133
403.812683;177.252914;2.296575
403.815033;177.255585;2.295778
403.820770;177.259552;2.297755
403.825684;177.261398;2.299967
403.829895;177.263794;2.303297
403.836853;177.271454;2.310132
403.845947;177.282730;2.318690
403.856537;177.296295;2.329223
403.870819;177.313599;2.344429
403.890106;177.334442;2.362535
403.909424;177.354355;2.378754
403.922394;177.370483;2.391209
403.930267;177.385895;2.402367
403.936371;177.403122;2.414164
403.941193;177.418793;2.426033
403.945435;177.429871;2.438646
403.951263;177.437256;2.453352
403.956024;177.441101;2.468018
403.954102;177.437103;2.476292
403.940033;177.420868;2.472958
403.918182;177.396179;2.460724
403.900665;177.373337;2.447899
403.892914;177.357758;2.439577
403.890472;177.348495;2.434663
403.889618;177.343674;2.429725
403.890045;177.341522;2.421845
403.888062;177.336227;2.406749
403.878265;177.322006;2.380832
403.863953;177.301682;2.349896
403.853790;177.284882;2.326570
403.850403;177.275665;2.315767
403.848572;177.270538;2.311552
403.845825;177.266998;2.307488
403.845062;177.267471;2.303427
403.849457;177.271942;2.302608
403.857330;177.276459;2.307104
403.864807;177.280823;2.316921
403.869629;177.287689;2.326415
403.867828;177.294434;2.325353
403.858643;177.298752;2.312394
403.845978;177.306244;2.296776
403.837830;177.331284;2.288496
403.851624;177.392715;2.303720
403.903229;177.492310;2.370064
403.990570;177.608551;2.524356
404.108551;177.726440;2.813903
404.256897;177.838623;3.258616
404.419647;177.921082;3.782762
404.568420;177.956253;4.233158
404.683533;177.950180;4.473806
404.739075;177.892609;4.415493
404.703583;177.752136;4.035081
404.577911;177.536896;3.459501
404.397980;177.303528;2.912998
404.201385;177.110001;2.528448
404.028320;176.997482;2.315467
403.917328;176.988037;2.249165
403.875732;177.062454;2.280289
403.876465;177.164139;2.334591
403.888885;177.241486;2.366045
403.899475;177.280396;2.377731
403.902954;177.292267;2.384390
403.896362;177.291382;2.384788
403.885529;177.290558;2.375356
403.879761;177.296066;2.363964
403.880035;177.304138;2.361265
403.882233;177.311203;2.370253
403.885620;177.318420;2.383599
403.889404;177.325439;2.390119
403.892975;177.330292;2.387043
403.893890;177.330475;2.381331
403.889435;177.326904;2.380318
403.882507;177.324127;2.384107
403.878479;177.324448;2.387158
403.881012;177.328629;2.389230
403.890442;177.337280;2.395925
403.901917;177.346603;2.407001
403.908722;177.351456;2.415964
403.908783;177.352539;2.420329
403.906586;177.354996;2.424863
403.906860;177.360535;2.432261
403.909210;177.365143;2.437543
403.912292;177.366898;2.438977
403.916351;177.370132;2.443480
403.919586;177.376526;2.453042
403.918488;177.381302;2.459906
403.914734;177.382309;2.461619
403.913452;177.384415;2.465399
403.914429;177.388351;2.473295
403.912842;177.389038;2.478991
403.909332;177.387283;2.482048
403.910217;177.390930;2.489626
403.915741;177.400360;2.503390
403.921417;177.408829;2.518701
403.926941;177.415909;2.534238
403.934387;177.426407;2.551809
403.941772;177.438980;2.571321
403.947418;177.448105;2.590761
403.951843;177.453186;2.608891
403.955658;177.457748;2.626943
403.956177;177.460999;2.643992
403.952576;177.460114;2.656646
403.950134;177.459915;2.667635
403.953979;177.465866;2.682230
403.961273;177.475388;2.699800
403.968842;177.484238;2.717108
403.973755;177.490311;2.731399
403.974945;177.494003;2.741242
403.975647;177.498230;2.748932
403.980042;177.504761;2.757778
403.989716;177.513336;2.768185
404.002930;177.523071;2.779034
404.013519;177.531754;2.786943
404.015656;177.532578;2.784555
404.008728;177.523392;2.768986
403.997864;177.510712;2.746263
403.986359;177.500443;2.722363
403.976562;177.492416;2.698726
403.968628;177.484528;2.674421
403.960114;177.475433;2.647612
403.949463;177.463455;2.616547
403.938019;177.448151;2.581500
403.928955;177.432449;2.547422
403.921844;177.419037;2.518533
403.913971;177.406418;2.493370
403.906860;177.394989;2.471301
403.902863;177.386200;2.453115
403.898865;177.377258;2.436595
403.895630;177.369339;2.422560
403.898163;177.367035;2.415878
403.903595;177.368988;2.414919
403.905273;177.368546;2.412229
403.902985;177.364960;2.406063
403.901215;177.361832;2.399912
403.898804;177.358627;2.393613
403.894104;177.353592;2.386651
403.891479;177.351746;2.384988
403.895233;177.357712;2.392551
403.903961;177.367905;2.405036
403.914124;177.378159;2.418602
403.924927;177.388748;2.433020
403.935486;177.399338;2.447793
403.945038;177.408844;2.461023
403.950989;177.415634;2.469877
403.953156;177.420197;2.474886
403.954224;177.423431;2.478591
403.953003;177.422882;2.478361
403.946014;177.415588;2.471165
403.933838;177.403778;2.460483
403.922577;177.393448;2.452260
403.917511;177.389359;2.450125
403.920105;177.392502;2.453878
403.925781;177.398849;2.460000
403.929474;177.402756;2.464862
403.930115;177.403351;2.467002
403.927307;177.401154;2.465312
403.920013;177.393631;2.458385
403.912140;177.382919;2.448575
403.910156;177.375580;2.440471
403.912231;177.371628;2.434068
403.910004;177.365173;2.425499
403.899323;177.354263;2.413436
403.884827;177.342270;2.401048
403.872162;177.331955;2.391117
403.863922;177.322754;2.382068
403.859497;177.314377;2.372364
403.858215;177.308151;2.364205
403.857178;177.304062;2.357390
403.851685;177.298080;2.348625
403.844849;177.291229;2.340345
403.842804;177.288193;2.337381
403.845642;177.288986;2.338785
403.850555;177.291382;2.341810
403.854492;177.293625;2.343627
403.852142;177.291473;2.339012
403.842285;177.282349;2.326144
403.832611;177.271149;2.311442
403.829742;177.265594;2.303442
403.831329;177.265305;2.302718
403.829468;177.263275;2.301667
403.822113;177.256104;2.295652
403.812653;177.247025;2.287338
403.803528;177.239166;2.279432
403.795837;177.234299;2.272531
403.793976;177.235809;2.270405
403.802246;177.247589;2.279234
403.820496;177.268524;2.298732
403.842255;177.291031;2.320150
403.862244;177.310776;2.337766
403.878937;177.330154;2.353772
403.890411;177.349167;2.368485
403.894836;177.363480;2.379179
403.895782;177.373779;2.387806
403.896667;177.381866;2.396371
403.896149;177.384735;2.402561
403.893250;177.381714;2.406425
403.884521;177.372726;2.408321
403.864685;177.353592;2.402220
403.835571;177.322891;2.385016
403.809418;177.290756;2.366117
403.794769;177.268234;2.355246
403.788391;177.254730;2.348915
403.783478;177.243744;2.338046
403.778931;177.232986;2.320230
403.772522;177.220078;2.296285
403.757446;177.198761;2.262596
403.733612;177.170288;2.221236
403.714142;177.147629;2.188922
403.708038;177.138046;2.177649
403.708984;177.133926;2.178672
403.707977;177.128860;2.177045
403.703491;177.123627;2.167017
403.697662;177.118591;2.152590
403.694092;177.114349;2.144376
403.695282;177.113358;2.148944
403.698456;177.116714;2.157036
403.696960;177.120712;2.152124
403.686035;177.122925;2.131950
403.669830;177.132141;2.113446
403.665863;177.169479;2.117237
403.694031;177.249298;2.156940
403.760742;177.360260;2.250427
403.860260;177.481720;2.440379
403.987915;177.604553;2.773521
404.133881;177.713318;3.228828
404.275269;177.780228;3.699914
404.399597;177.798065;4.069313
404.500214;177.777939;4.236241
404.543854;177.701706;4.097851
404.494629;177.539078;3.649959
404.365173;177.316376;3.078219
404.199738;177.102524;2.604056
404.029633;176.941849;2.300075
403.880310;176.856308;2.142434
403.781250;176.865631;2.110398
403.742096;176.950089;2.158024
403.740021;177.047119;2.209581
403.747711;177.111893;2.229728
403.753540;177.141296;2.235808
403.756226;177.149384;2.245823
403.756042;177.150665;2.252824
403.751129;177.153091;2.244184
403.744080;177.158325;2.226063
403.741089;177.163101;2.218070
403.741272;177.162598;2.224354
403.738892;177.157104;2.228879
403.734863;177.153671;2.223249
403.733093;177.155838;2.216587
403.733887;177.161667;2.219743
403.739044;177.170593;2.234168
403.748657;177.180847;2.249822
403.755615;177.187897;2.256061
403.760315;177.193863;2.257281
403.768646;177.202896;2.263972
403.778992;177.212524;2.275371
403.784210;177.218689;2.285158
403.784027;177.221497;2.292393
403.783630;177.225296;2.299492
403.787384;177.232361;2.307341
403.792877;177.239380;2.314779
403.798340;177.244370;2.322404
403.804321;177.249832;2.333013
403.808533;177.255173;2.343724
403.806030;177.256927;2.347904
403.802673;177.257843;2.349125
403.807251;177.263565;2.357177
403.817688;177.273254;2.371808
403.827087;177.282486;2.386528
403.834290;177.291260;2.399906
403.839172;177.300613;2.413095
403.842529;177.310928;2.427871
403.848480;177.323486;2.447539
403.857361;177.336456;2.470378
403.866089;177.346313;2.490241
403.871918;177.353928;2.505634
403.873383;177.359238;2.517864
403.872131;177.361435;2.528874
403.874695;177.365784;2.544898
403.882385;177.375870;2.567294
403.887360;177.385422;2.587780
403.888611;177.390091;2.601891
403.891571;177.393372;2.612775
403.898193;177.400101;2.625257
403.907654;177.411621;2.643991
403.920227;177.426025;2.668830
403.935516;177.440674;2.692995
403.948730;177.452560;2.709318
403.956268;177.460785;2.716320
403.962646;177.466858;2.718182
403.971436;177.473129;2.720668
403.982025;177.482224;2.727766
403.993317;177.494675;2.738314
404.003540;177.504913;2.745513
404.010132;177.508163;2.743224
404.015045;177.508270;2.732098
404.020966;177.510742;2.717311
404.025452;177.514328;2.702563
404.026367;177.515839;2.688541
404.024902;177.513992;2.672878
404.023956;177.508698;2.653207
404.025085;177.502563;2.632493
404.027863;177.497208;2.613496
404.029144;177.490570;2.593909
404.027649;177.484009;2.574297
404.025360;177.479630;2.557526
404.019073;177.473511;2.540768
404.009766;177.463928;2.522849
404.006165;177.457535;2.510686
404.009888;177.457825;2.507439
404.012970;177.459839;2.507429
404.011841;177.459686;2.506111
404.009674;177.458969;2.503395
404.008484;177.459625;2.501519
404.010803;177.463272;2.505043
404.018311;177.470810;2.516767
404.029663;177.481339;2.534202
404.040283;177.491821;2.551486
404.045441;177.497971;2.562225
404.041107;177.496475;2.563262
404.031860;177.489487;2.558301
404.026550;177.484802;2.555484
404.028656;177.485886;2.558562
404.032471;177.488144;2.562650
404.032104;177.486603;2.562093
404.027130;177.481415;2.557306
404.018219;177.472870;2.549698
404.006500;177.461334;2.539947
403.998840;177.452911;2.532992
403.997742;177.452484;2.531825
403.997009;177.454620;2.531824
403.992340;177.452515;2.528667
403.984253;177.444885;2.522180
403.974976;177.434311;2.513767
403.968109;177.424088;2.505172
403.963379;177.414658;2.494985
403.955750;177.403305;2.479308
403.943542;177.390152;2.460375
403.930664;177.378891;2.445716
403.919922;177.370285;2.436407
403.908783;177.359543;2.426165
403.894318;177.343567;2.410599
403.878662;177.325867;2.391451
403.865295;177.310547;2.372618
403.854797;177.298447;2.355483
403.849762;177.292953;2.343627
403.853882;177.297852;2.342944
403.860046;177.304901;2.347955
403.858093;177.301773;2.345468
403.849335;177.290497;2.334487
403.840515;177.278992;2.323611
403.835541;177.271332;2.317256
403.835358;177.269272;2.314730
403.834351;177.268631;2.312345
403.828674;177.264252;2.307666
403.822296;177.259430;2.303096
403.816559;177.256241;2.299215
403.809814;177.251724;2.293154
403.805908;177.246887;2.287259
403.806061;177.244232;2.285683
403.805908;177.241837;2.286127
403.806580;177.242538;2.287845
403.813538;177.253326;2.295156
403.825745;177.271622;2.307228
403.835724;177.287857;2.318039
403.842072;177.297867;2.324772
403.848175;177.304672;2.329502
403.855011;177.312073;2.335023
403.862793;177.322601;2.343641
403.874176;177.339905;2.359958
403.889160;177.363800;2.385152
403.900970;177.384659;2.409892
403.904022;177.392090;2.424263
403.898804;177.386810;2.429838
403.891113;177.378113;2.433326
403.883606;177.368332;2.433825
403.873413;177.352051;2.426178
403.861816;177.330673;2.413742
403.853394;177.313278;2.403037
403.847198;177.300415;2.390538
403.839050;177.287048;2.371919
403.831970;177.276062;2.353409
403.829803;177.270294;2.339474
403.827271;177.263306;2.323682
403.819183;177.248993;2.300605
403.806641;177.229095;2.273460
403.792206;177.208023;2.249753
403.780090;177.192139;2.237224
403.773468;177.185867;2.235798
403.769257;177.185272;2.234131
403.765503;177.185715;2.226586
403.765961;177.189194;2.225382
403.772644;177.197861;2.240518
403.778717;177.206833;2.258817
403.775970;177.209488;2.258415
403.761566;177.205429;2.234668
403.741852;177.207565;2.206572
403.738068;177.242325;2.205200
403.775238;177.327301;2.256917
403.861145;177.451492;2.389118
403.986572;177.591125;2.643630
404.132599;177.725601;3.037616
404.274323;177.826981;3.511471
404.392639;177.870255;3.954044
404.486450;177.864731;4.266475
404.559875;177.836609;4.370320
404.592896;177.774979;4.191191
404.549286;177.639008;3.730155
404.423492;177.431763;3.148617
404.250305;177.214432;2.658579
404.069122;177.037445;2.342376
403.913635;176.925476;2.178697
403.816315;176.903778;2.143718
403.785858;176.968872;2.194002
403.797272;177.070328;2.257740
403.819458;177.155945;2.294452
403.835266;177.204666;2.310895
403.838928;177.222092;2.322333
403.832550;177.224213;2.326718
403.820892;177.220764;2.313874
403.809113;177.215164;2.289188
403.802979;177.213364;2.275634
403.805695;177.219162;2.285887
403.812561;177.227783;2.304953
403.814911;177.231125;2.310780
403.808411;177.226624;2.301290
403.798737;177.220673;2.293373
403.796173;177.222733;2.300093
403.800903;177.231766;2.314978
403.808075;177.241119;2.326422
403.817139;177.251587;2.335835
403.827271;177.262848;2.346608
403.834656;177.269318;2.354833
403.840454;177.272217;2.360601
403.848083;177.276962;2.367597
403.854126;177.282578;2.374185
403.855713;177.286407;2.378018
403.854309;177.288971;2.381076
403.852478;177.291687;2.387061
403.853394;177.295242;2.397194
403.859406;177.300934;2.409277
403.870514;177.311005;2.422091
403.883759;177.324463;2.435361
403.893341;177.335144;2.446434
403.896759;177.340439;2.454957
403.898468;177.344284;2.465088
403.900726;177.348297;2.477501
403.901306;177.350998;2.488987
403.900330;177.353287;2.499133
403.899597;177.357071;2.509317
403.901031;177.363251;2.522061
403.907898;177.373657;2.539550
403.916870;177.384094;2.557678
403.922180;177.388458;2.572182
403.924103;177.390488;2.586460
403.926208;177.395035;2.602073
403.925171;177.398682;2.613573
403.921539;177.400162;2.620680
403.922302;177.404633;2.631196
403.930389;177.412735;2.647872
403.940521;177.419266;2.664613
403.947754;177.421570;2.675831
403.953156;177.422150;2.682671
403.959320;177.425339;2.689406
403.963104;177.430023;2.695508
403.962158;177.432861;2.698828
403.962769;177.435226;2.702211
403.967377;177.437683;2.705290
403.970306;177.437119;2.702768
403.971863;177.434540;2.695147
403.974365;177.433426;2.687458
403.976624;177.435425;2.682894
403.980103;177.441284;2.680283
403.984711;177.447861;2.672592
403.987823;177.450287;2.654979
403.989166;177.449554;2.632504
403.990448;177.448257;2.610647
403.989777;177.443863;2.587775
403.986908;177.437698;2.564800
403.986847;177.433624;2.545935
403.987244;177.428848;2.527787
403.982544;177.419907;2.506137
403.975861;177.411652;2.487024
403.972961;177.408707;2.476134
403.970337;177.406921;2.468644
403.964447;177.402756;2.459231
403.961639;177.401489;2.450871
403.967316;177.408127;2.448542
403.976196;177.418213;2.452297
403.982941;177.426056;2.459682
403.988129;177.431305;2.468374
403.990204;177.432938;2.473938
403.985046;177.428177;2.472821
403.974457;177.420486;2.468328
403.967468;177.417221;2.467254
403.969238;177.420715;2.472087
403.975769;177.425415;2.480106
403.979828;177.426224;2.487676
403.978241;177.422775;2.491723
403.972656;177.417587;2.491927
403.967407;177.414993;2.492763
403.965271;177.416306;2.495885
403.963684;177.417068;2.497473
403.963776;177.417328;2.498315
403.969299;177.421738;2.502921
403.975555;177.427750;2.508767
403.976135;177.429779;2.510211
403.974152;177.428421;2.507047
403.971405;177.423676;2.499155
403.962677;177.412949;2.484794
403.947693;177.398941;2.467521
403.931885;177.384979;2.452652
403.919037;177.372345;2.442033
403.909698;177.362381;2.434787
403.901489;177.352844;2.425949
403.893158;177.341385;2.412492
403.887238;177.332794;2.399534
403.882202;177.328125;2.390167
403.873932;177.320557;2.379864
403.863129;177.307877;2.366136
403.851929;177.293869;2.351481
403.840576;177.281311;2.337566
403.830383;177.271805;2.324853
403.822632;177.266968;2.315579
403.817749;177.264343;2.310858
403.815430;177.260803;2.307714
403.815094;177.256378;2.303225
403.814209;177.251724;2.296600
403.812469;177.247955;2.288923
403.814331;177.246994;2.284209
403.818726;177.248413;2.283890
403.820984;177.249313;2.284586
403.821411;177.250687;2.284946
403.822632;177.255310;2.286186
403.824890;177.263092;2.289725
403.829315;177.273453;2.297212
403.836792;177.284424;2.307712
403.845581;177.293549;2.319183
403.854004;177.302597;2.331364
403.861237;177.314880;2.344420
403.867249;177.330963;2.359437
403.874268;177.348877;2.378211
403.885529;177.367615;2.400561
403.900360;177.384598;2.422343
403.910400;177.393127;2.436911
403.909424;177.390137;2.441060
403.899811;177.377548;2.436427
403.886932;177.357834;2.426147
403.875977;177.337463;2.415247
403.869385;177.322113;2.407439
403.863373;177.309448;2.399742
403.855194;177.297546;2.388786
403.848755;177.289566;2.375504
403.843964;177.282059;2.358307
403.835205;177.267838;2.333714
403.821594;177.247864;2.304893
403.808411;177.229462;2.279574
403.797913;177.216370;2.260645
403.788300;177.205368;2.246659
403.780701;177.195251;2.238516
403.779510;177.191040;2.236524
403.782013;177.191452;2.234343
403.781067;177.188812;2.227592
403.776428;177.183411;2.223833
403.775452;177.184204;2.230974
403.781921;177.196808;2.243947
403.789886;177.215652;2.249543
403.787384;177.231293;2.240096
403.777039;177.252106;2.227885
403.783508;177.303940;2.242008
403.829132;177.395645;2.305307
403.913208;177.505692;2.442926
404.028534;177.618576;2.714981
404.171570;177.732712;3.155799
404.321533;177.822769;3.672304
404.446350;177.857895;4.107321
404.539185;177.849854;4.361321
404.603333;177.819763;4.365524
404.613617;177.744690;4.064039
404.540100;177.590546;3.528761
404.395355;177.380402;2.973228
404.222046;177.179276;2.565165
404.052460;177.025330;2.318972
403.912750;176.935654;2.196156
403.831360;176.932358;2.177009
403.808441;177.003235;2.218735
403.813477;177.092041;2.261170
403.822815;177.158386;2.284757
403.833282;177.199936;2.306118
403.842224;177.224701;2.329876
403.843658;177.235580;2.339242
403.837891;177.236053;2.325743
403.829987;177.232300;2.303869
403.823364;177.229034;2.293572
403.818665;177.228348;2.298771
403.816772;177.229996;2.307518
403.817444;177.233170;2.310542
403.819336;177.235931;2.310862
403.821899;177.237259;2.315582
403.827606;177.240707;2.326779
403.835388;177.246780;2.337448
403.840363;177.250565;2.339859
403.842316;177.253937;2.340739
403.844086;177.259918;2.348878
403.842468;177.263214;2.357268
403.838867;177.262589;2.359392
403.838531;177.264008;2.359932
403.839661;177.266296;2.360827
403.838074;177.264328;2.359079
403.834259;177.259628;2.356603
403.832794;177.258560;2.359966
403.835480;177.262894;2.370871
403.838165;177.268005;2.383253
403.840149;177.271805;2.392013
403.843567;177.276443;2.398938
403.846527;177.280914;2.407216
403.846619;177.282928;2.416230
403.846466;177.284988;2.425576
403.848724;177.290131;2.435620
403.849701;177.294052;2.443644
403.848511;177.294174;2.450539
403.850128;177.296494;2.462459
403.855621;177.303040;2.479026
403.862061;177.311005;2.495135
403.869110;177.320480;2.511849
403.877075;177.331146;2.531432
403.881989;177.337448;2.549133
403.882599;177.337845;2.561510
403.883331;177.338165;2.573507
403.886444;177.342072;2.588936
403.891510;177.349304;2.605610
403.896820;177.359070;2.621732
403.902557;177.369980;2.638091
403.909424;177.379700;2.654354
403.914337;177.385437;2.665215
403.914307;177.385330;2.666265
403.913940;177.383041;2.662869
403.918030;177.383743;2.663539
403.925079;177.387817;2.669170
403.931915;177.392563;2.674781
403.939331;177.396744;2.676534
403.946594;177.399918;2.672293
403.950134;177.400497;2.659617
403.949097;177.400085;2.640539
403.948364;177.402573;2.621814
403.947662;177.406219;2.605550
403.943176;177.405777;2.588008
403.934540;177.400146;2.565576
403.922760;177.389160;2.536597
403.909943;177.373764;2.503685
403.900421;177.359940;2.473688
403.896210;177.352341;2.450410
403.893768;177.347733;2.431292
403.889618;177.340118;2.412382
403.883026;177.329300;2.392811
403.876648;177.320633;2.374820
403.874359;177.317719;2.362206
403.877350;177.320145;2.357722
403.882721;177.326477;2.359874
403.887756;177.334320;2.364803
403.891571;177.340118;2.370184
403.892242;177.341248;2.374001
403.890350;177.339722;2.375968
403.889435;177.340240;2.380193
403.891205;177.342743;2.388029
403.891754;177.343536;2.395064
403.890350;177.343079;2.399829
403.891602;177.345108;2.404721
403.896820;177.349167;2.409361
403.902191;177.351852;2.412432
403.905487;177.352203;2.415289
403.905518;177.350464;2.418038
403.903168;177.347626;2.419122
403.900330;177.346451;2.419939
403.898438;177.347992;2.421433
403.896118;177.348846;2.420725
403.893982;177.347244;2.418706
403.893982;177.346207;2.420194
403.894257;177.346130;2.423450
403.891449;177.344254;2.422811
403.886871;177.340118;2.418087
403.881927;177.334366;2.411293
403.875153;177.326584;2.402234
403.867004;177.317307;2.391904
403.861145;177.309357;2.383721
403.860352;177.306595;2.379610
403.859955;177.306793;2.375606
403.853973;177.302811;2.366159
403.844849;177.294769;2.354278
403.840515;177.288925;2.346910
403.839264;177.285416;2.342147
403.834503;177.279068;2.333676
403.826813;177.270111;2.322951
403.821686;177.263016;2.315501
403.818542;177.259003;2.311212
403.815765;177.257477;2.308210
403.816803;177.261093;2.309358
403.824921;177.269531;2.315256
403.832642;177.274719;2.317740
403.831726;177.270630;2.310951
403.826538;177.262436;2.300574
403.823578;177.255920;2.292298
403.822388;177.251190;2.285339
403.821808;177.250763;2.281706
403.824768;177.258804;2.286010
403.833923;177.273880;2.298393
403.848480;177.291580;2.315916
403.866425;177.310379;2.336124
403.884338;177.330170;2.355293
403.897919;177.347610;2.368678
403.906006;177.362488;2.377966
403.912842;177.379822;2.390154
403.920959;177.400238;2.407211
403.930908;177.418549;2.425884
403.943085;177.431732;2.443130
403.954193;177.438507;2.456685
403.957123;177.435959;2.464468
403.947968;177.423172;2.464636
403.929352;177.402435;2.456455
403.905853;177.377151;2.441677
403.883362;177.350540;2.424922
403.866577;177.328506;2.410829
403.856140;177.313583;2.399080
403.850250;177.303558;2.386209
403.847107;177.295837;2.370826
403.842896;177.285660;2.350056
403.831879;177.266403;2.319610
403.814026;177.239471;2.284182
403.797363;177.214249;2.255147
403.786469;177.197937;2.238089
403.780182;177.190369;2.230181
403.774567;177.186386;2.223474
403.767853;177.181625;2.213659
403.762390;177.176636;2.205935
403.758514;177.172089;2.203870
403.753571;177.167435;2.203857
403.749939;177.167557;2.202956
403.747803;177.175430;2.198792
403.740601;177.186386;2.187650
403.724487;177.199890;2.171401
403.712402;177.232056;2.165621
403.730652;177.301605;2.198106
403.794617;177.402985;2.300610
403.900696;177.516724;2.516467
404.042694;177.632095;2.890374
404.203400;177.729965;3.389339
404.349579;177.781387;3.872891
404.460205;177.784729;4.198910
404.530914;177.752747;4.282232
404.540955;177.666367;4.062589
404.469086;177.501724;3.573174
404.330780;177.285751;3.003238
404.155853;177.072708;2.544549
403.969727;176.901703;2.247607
403.814026;176.809998;2.094433
403.726807;176.821762;2.066766
403.702698;176.907669;2.111742
403.710815;177.006683;2.163256
403.729004;177.081268;2.196667
403.745300;177.123672;2.218427
403.750305;177.140549;2.231939
403.742645;177.141724;2.230892
403.729919;177.136230;2.213769
403.718933;177.130173;2.192907
403.710876;177.126434;2.182914
403.705811;177.125671;2.185723
403.704895;177.127701;2.192300
403.707886;177.132706;2.194947
403.711456;177.138641;2.193847
403.713287;177.141174;2.193637
403.713593;177.139740;2.197605
403.716522;177.140976;2.204902
403.721405;177.147263;2.210716
403.722900;177.152557;2.211598
403.719788;177.153854;2.211569
403.715729;177.153671;2.215373
403.712036;177.152985;2.220512
403.711090;177.153839;2.225466
403.716492;177.159454;2.233151
403.723816;177.166443;2.241261
403.725311;177.169113;2.244834
403.721619;177.167999;2.245364
403.716370;177.164871;2.245890
403.710602;177.160553;2.246845
403.707672;177.158447;2.249971
403.710846;177.161987;2.257144
403.718109;177.169632;2.267479
403.723053;177.177048;2.278153
403.723297;177.182037;2.287354
403.723267;177.186295;2.296572
403.725769;177.191010;2.307060
403.727936;177.194031;2.317128
403.728516;177.195694;2.326645
403.730408;177.200531;2.338677
403.733459;177.209427;2.353525
403.733643;177.216583;2.367037
403.730560;177.218750;2.378886
403.730225;177.221130;2.395131
403.735199;177.227875;2.417823
403.742950;177.236588;2.440817
403.749298;177.243149;2.458712
403.753998;177.249146;2.473419
403.761536;177.258530;2.489667
403.772308;177.270477;2.507671
403.783142;177.282059;2.525710
403.794373;177.295151;2.544460
