R;M;L
250.863525;83.438454;-39.146214
250.866104;83.430893;-39.150524
250.865189;83.423271;-39.155354
250.863892;83.416855;-39.159874
250.861771;83.410149;-39.165413
250.859756;83.404808;-39.170380
250.862610;83.404793;-39.170235
250.871201;83.409760;-39.163540
250.879913;83.415535;-39.155037
250.882889;83.417938;-39.151997
250.879959;83.415977;-39.155701
250.876740;83.413567;-39.160717
250.877045;83.413612;-39.163456
250.879929;83.414627;-39.163380
250.883240;83.413918;-39.160721
250.885254;83.410858;-39.157200
250.886902;83.408089;-39.153851
250.890137;83.409027;-39.149300
250.895691;83.414482;-39.142189
250.902832;83.422386;-39.133553
250.909103;83.428246;-39.126667
250.911285;83.428291;-39.123810
250.910919;83.425133;-39.122402
250.912582;83.425003;-39.117622
250.917740;83.429665;-39.108658
250.923874;83.436310;-39.098930
250.926880;83.440514;-39.092911
250.924759;83.438667;-39.094254
250.917831;83.430946;-39.102261
250.908401;83.420876;-39.112057
250.900345;83.412277;-39.119598
250.896988;83.407631;-39.123608
250.898438;83.406685;-39.124374
250.902161;83.406525;-39.123981
250.906937;83.406540;-39.123444
250.914352;83.409744;-39.119682
250.925690;83.418373;-39.108986
250.939514;83.430054;-39.092121
250.953873;83.442001;-39.073906
250.969330;83.453926;-39.057983
250.986710;83.467010;-39.044804
251.004547;83.481346;-39.033184
251.020309;83.495361;-39.022305
251.032211;83.506378;-39.013309
251.039185;83.513748;-39.006817
251.042969;83.519455;-39.001541
251.045181;83.522621;-38.998253
251.047516;83.523636;-38.997501
251.053024;83.527397;-38.995892
251.062698;83.534836;-38.991604
251.072815;83.541435;-38.986504
251.077667;83.543411;-38.983719
251.074265;83.539383;-38.987015
251.065811;83.531433;-38.996204
251.056030;83.521690;-39.007504
251.044174;83.509369;-39.020359
251.032959;83.497238;-39.032803
251.028427;83.490685;-39.039776
251.029907;83.488907;-39.040764
251.032181;83.487938;-39.039066
251.032822;83.486557;-39.038120
251.030441;83.483940;-39.041359
251.024521;83.479454;-39.049473
251.015427;83.472984;-39.059925
251.004623;83.465118;-39.070370
250.996689;83.457977;-39.078285
250.993912;83.452873;-39.081783
250.992798;83.448265;-39.082497
250.990158;83.443451;-39.083679
250.986969;83.438362;-39.086456
250.982422;83.431618;-39.091019
250.973465;83.421753;-39.098980
250.961212;83.409798;-39.110119
250.949982;83.398323;-39.121857
250.939484;83.386467;-39.134827
250.926804;83.372040;-39.151081
250.914780;83.357010;-39.167824
250.904724;83.342377;-39.182732
250.891129;83.325623;-39.198112
250.871521;83.306877;-39.215996
250.848389;83.287346;-39.236351
250.823776;83.266762;-39.258312
250.797501;83.245972;-39.280365
250.765976;83.223541;-39.303764
250.726181;83.197372;-39.331650
250.682724;83.170113;-39.362617
250.639450;83.142921;-39.393383
250.597900;83.114784;-39.422222
250.569214;83.092415;-39.442783
250.562881;83.083321;-39.447647
250.570465;83.083252;-39.440365
250.578156;83.083611;-39.431713
250.581070;83.077477;-39.430393
250.576279;83.058182;-39.440922
250.563950;83.027336;-39.460228
250.551682;82.997871;-39.477196
250.548141;82.982529;-39.482113
250.555115;82.984840;-39.474308
250.567062;82.997162;-39.461895
250.574585;83.005913;-39.456509
250.571091;83.001694;-39.465694
250.557266;82.983612;-39.489452
250.536575;82.955688;-39.521774
250.513718;82.925346;-39.553188
250.495865;82.901375;-39.576324
250.486984;82.886581;-39.590668
250.482239;82.875420;-39.600494
250.474731;82.863266;-39.609451
250.463104;82.851151;-39.620010
250.448975;82.839424;-39.634174
250.433990;82.826180;-39.651649
250.419998;82.811035;-39.669868
250.408325;82.795700;-39.687290
250.399048;82.783005;-39.702072
250.391876;82.775490;-39.710377
250.386734;82.772064;-39.711277
250.383759;82.768753;-39.710030
250.384094;82.765228;-39.712151
250.387100;82.765404;-39.716160
250.388931;82.770584;-39.716129
250.386612;82.776062;-39.711056
250.384216;82.776382;-39.707695
250.387527;82.773674;-39.711403
250.393921;82.776733;-39.718967
250.395035;82.793320;-39.723919
250.390869;82.832245;-39.725609
250.395538;82.908630;-39.728302
250.419067;83.022743;-39.725883
250.449295;83.139214;-39.691334
250.468765;83.223190;-39.588104
250.482681;83.267738;-39.390247
250.512802;83.259422;-39.099808
250.574921;83.175430;-38.761822
250.673386;83.017746;-38.470573
250.798965;82.797813;-38.340038
250.911774;82.521294;-38.427975
250.943268;82.218056;-38.687309
250.857910;81.948822;-39.015083
250.695282;81.775833;-39.323822
250.528961;81.736542;-39.553978
250.411270;81.829025;-39.676830
250.357620;82.017021;-39.711700
250.354736;82.245331;-39.702957
250.376801;82.452599;-39.679352
250.400879;82.601089;-39.649723
250.417725;82.695969;-39.618526
250.432251;82.758110;-39.593319
250.449982;82.800400;-39.580173
250.469559;82.832825;-39.574661
250.485001;82.864075;-39.566265
250.493546;82.893501;-39.552139
250.499619;82.914940;-39.537945
250.508453;82.928123;-39.528381
250.518692;82.938751;-39.522526
250.526901;82.951324;-39.515293
250.532425;82.965782;-39.502739
250.538788;82.980476;-39.485497
250.550644;82.997177;-39.465870
250.565033;83.015755;-39.448273
250.573044;83.028938;-39.438625
250.572113;83.033112;-39.436504
250.569229;83.033516;-39.435627
250.570145;83.035271;-39.433456
250.575638;83.039803;-39.430321
250.583389;83.048180;-39.424328
250.589554;83.059296;-39.414799
250.592987;83.069504;-39.404987
250.594818;83.076309;-39.397240
250.596680;83.080643;-39.390251
250.598907;83.084015;-39.383492
250.601028;83.087265;-39.378998
250.601730;83.089493;-39.377296
250.599716;83.089874;-39.376728
250.595993;83.090614;-39.375114
250.594925;83.095131;-39.370216
250.597183;83.102493;-39.363270
250.599350;83.108879;-39.358788
250.600037;83.113846;-39.356796
250.600937;83.119049;-39.353867
250.601059;83.123177;-39.350788
250.598862;83.125954;-39.349304
250.597824;83.132164;-39.344887
250.600082;83.143898;-39.334621
250.602829;83.156624;-39.323833
250.604446;83.167740;-39.316528
250.605392;83.178841;-39.312008
250.604370;83.190247;-39.310482
250.600983;83.202660;-39.309715
250.598053;83.217918;-39.306118
250.596893;83.235222;-39.300961
250.598846;83.254669;-39.294777
250.603973;83.277161;-39.285530
250.608170;83.299988;-39.275330
250.608612;83.320877;-39.267979
250.608734;83.342491;-39.261356
250.612061;83.367355;-39.251690
250.616501;83.391548;-39.241367
250.619019;83.411171;-39.235184
250.619888;83.427734;-39.232887
250.620819;83.444260;-39.230686
250.622437;83.461212;-39.227089
250.625763;83.479012;-39.222923
250.632523;83.498344;-39.217464
250.641205;83.515877;-39.210285
250.646545;83.525749;-39.205357
250.647141;83.526840;-39.204952
250.646805;83.522148;-39.205566
250.646942;83.512344;-39.205723
250.647110;83.496567;-39.208099
250.647125;83.475006;-39.214169
250.644806;83.445976;-39.225174
250.638153;83.409203;-39.241707
250.629044;83.370056;-39.260319
250.622070;83.334358;-39.276669
250.619171;83.303360;-39.289742
250.617371;83.274689;-39.301819
250.614258;83.246185;-39.316078
250.610809;83.218445;-39.333363
250.607864;83.192863;-39.351978
250.602310;83.168854;-39.371662
250.594131;83.146759;-39.391312
250.586182;83.128792;-39.407654
250.577927;83.113091;-39.421738
250.568192;83.096138;-39.437092
250.560974;83.081398;-39.450699
250.560471;83.073792;-39.458336
250.563828;83.070618;-39.462204
250.565491;83.067467;-39.465992
250.563339;83.063316;-39.470978
250.559235;83.058357;-39.476326
250.555527;83.053162;-39.480362
250.552490;83.048843;-39.483688
250.551483;83.047096;-39.485943
250.554138;83.048866;-39.484917
250.557678;83.051559;-39.481979
250.558640;83.052399;-39.481110
250.557800;83.051552;-39.482208
250.558762;83.050926;-39.481625
250.562012;83.051300;-39.478142
250.564819;83.052269;-39.473347
250.565384;83.053062;-39.469318
250.564011;83.052505;-39.467144
250.561417;83.050438;-39.465660
250.557480;83.047432;-39.464294
250.552277;83.043938;-39.465229
250.548416;83.040085;-39.468590
250.546906;83.035767;-39.471985
250.545227;83.030716;-39.475536
250.542404;83.025826;-39.479527
250.540207;83.022568;-39.481899
250.538727;83.020729;-39.482075
250.538422;83.020271;-39.480175
250.540405;83.021881;-39.476330
250.542770;83.022980;-39.473679
250.543213;83.021103;-39.475071
250.543030;83.018135;-39.478138
250.543442;83.016884;-39.480087
250.543060;83.016632;-39.481781
250.542542;83.016304;-39.483509
250.545609;83.017036;-39.482613
250.551437;83.019028;-39.478443
250.555267;83.020088;-39.475060
250.556259;83.019341;-39.475033
250.556595;83.018578;-39.476418
250.555771;83.017227;-39.479076
250.552032;83.013657;-39.485073
250.547928;83.009438;-39.491798
250.547623;83.007675;-39.494812
250.550385;83.008362;-39.494667
250.551956;83.009201;-39.494205
250.550797;83.007492;-39.494812
250.548233;83.002968;-39.497208
250.545486;82.998009;-39.502090
250.542023;82.993217;-39.509655
250.539764;82.989197;-39.516426
250.542358;82.989967;-39.516674
250.548706;82.997025;-39.510536
250.553772;83.004631;-39.503994
250.555527;83.007469;-39.500542
250.557175;83.006775;-39.499928
250.559570;83.005699;-39.502377
250.561111;83.004410;-39.507305
250.561249;83.001991;-39.511597
250.561417;83.000519;-39.512573
250.563217;83.003113;-39.509563
250.566116;83.008011;-39.504589
250.568375;83.010757;-39.501419
250.570953;83.011902;-39.499935
250.576096;83.015045;-39.496201
250.582352;83.020233;-39.490417
250.586243;83.023926;-39.486938
250.586044;83.023956;-39.488045
250.583054;83.022041;-39.490948
250.581039;83.021599;-39.491600
250.581650;83.023735;-39.489491
250.584732;83.027596;-39.486324
250.589081;83.031281;-39.482998
250.592224;83.032417;-39.481274
250.592499;83.031578;-39.482464
250.590698;83.030540;-39.485233
250.589813;83.030365;-39.485962
250.593552;83.032784;-39.481392
250.602386;83.038055;-39.473427
250.610733;83.042618;-39.467930
250.613647;83.042503;-39.467815
250.611862;83.039642;-39.469929
250.611115;83.041153;-39.467926
250.614624;83.049141;-39.460804
250.619095;83.057617;-39.453762
250.620834;83.063103;-39.449913
250.617249;83.068481;-39.448544
250.607697;83.074654;-39.449337
250.594254;83.079308;-39.452465
250.580048;83.081360;-39.456284
250.570312;83.083870;-39.455284
250.573044;83.092117;-39.443840
250.589462;83.106590;-39.423248
250.611511;83.122139;-39.398960
250.630966;83.133354;-39.376431
250.641144;83.132126;-39.365116
250.637268;83.112083;-39.372372
250.624252;83.081779;-39.391209
250.613678;83.060326;-39.405766
250.616058;83.059952;-39.404015
250.631683;83.077415;-39.385487
250.650436;83.099091;-39.362179
250.661423;83.111557;-39.349873
250.659927;83.107918;-39.357494
250.649750;83.090904;-39.380615
250.641663;83.072571;-39.404091
250.640091;83.061523;-39.418839
250.639969;83.055634;-39.428116
250.639450;83.050957;-39.434380
250.639740;83.047447;-39.436657
250.638580;83.045731;-39.437290
250.636749;83.046616;-39.438389
250.639908;83.050163;-39.437782
250.647812;83.054474;-39.434139
250.653381;83.057198;-39.431587
250.653244;83.057343;-39.435535
250.650665;83.057838;-39.442684
250.651245;83.063225;-39.441830
250.656509;83.072151;-39.430229
250.664536;83.079025;-39.418655
250.673660;83.084312;-39.415726
250.681549;83.090691;-39.417725
250.683823;83.094086;-39.417339
250.681046;83.090851;-39.412518
250.679626;83.087334;-39.406345
250.684067;83.092056;-39.405384
250.690567;83.105293;-39.411713
250.694489;83.125526;-39.418423
250.695221;83.161461;-39.424122
250.697952;83.229912;-39.435894
250.709717;83.333374;-39.448009
250.728134;83.444923;-39.430779
250.745514;83.533119;-39.344837
250.767563;83.583672;-39.164696
250.812927;83.575981;-38.887283
250.901764;83.481438;-38.533478
251.039047;83.302109;-38.181629
251.198380;83.065231;-37.964165
251.324631;82.786354;-37.960262
251.359818;82.487129;-38.136520
251.278931;82.226807;-38.413857
251.110947;82.073593;-38.720154
250.924591;82.065186;-38.986671
250.786133;82.196045;-39.163666
250.719833;82.413269;-39.251038
250.706314;82.642822;-39.285889
250.715210;82.830658;-39.297798
250.725708;82.956085;-39.294090
250.729828;83.029266;-39.278889
250.730682;83.075134;-39.265347
250.732178;83.110245;-39.266636
250.733124;83.137199;-39.280914
250.730682;83.153252;-39.294243
250.724838;83.159157;-39.298462
250.719055;83.161209;-39.298065
250.717422;83.166237;-39.299419
250.720901;83.176903;-39.300404
250.725357;83.189178;-39.296455
250.724945;83.196098;-39.290928
250.720047;83.197708;-39.288643
250.716110;83.200005;-39.288017
250.715927;83.204185;-39.286518
250.716812;83.206474;-39.284779
250.715164;83.205727;-39.283493
250.711914;83.205360;-39.281590
250.711380;83.208809;-39.277012
250.713211;83.215096;-39.271000
250.713257;83.219688;-39.268482
250.709579;83.219948;-39.271564
250.704880;83.218391;-39.275978
250.702072;83.219193;-39.276421
250.702011;83.222725;-39.273556
250.702560;83.226723;-39.271690
250.702499;83.230263;-39.271721
250.701508;83.232780;-39.272793
250.697449;83.232140;-39.276249
250.692108;83.230316;-39.280083
250.692184;83.233902;-39.278091
250.697159;83.243523;-39.271252
250.699692;83.252319;-39.266186
250.698227;83.258118;-39.263161
250.695099;83.262787;-39.259777
250.692108;83.267792;-39.256248
250.692993;83.276466;-39.250069
250.699600;83.290771;-39.239105
250.708725;83.308220;-39.225750
250.716278;83.326164;-39.213261
250.720413;83.343987;-39.202866
250.723450;83.363335;-39.192314
250.728516;83.385017;-39.180023
250.733658;83.405907;-39.169510
250.736893;83.424698;-39.162746
250.739624;83.444153;-39.156834
250.742264;83.465683;-39.150337
250.743973;83.489548;-39.143044
250.746201;83.517166;-39.133286
250.751190;83.547821;-39.121361
250.757751;83.577934;-39.110031
250.762589;83.603989;-39.101379
250.764557;83.625320;-39.095642
250.765747;83.644356;-39.090637
250.768280;83.664070;-39.084435
250.770538;83.684441;-39.079613
250.770615;83.703590;-39.078556
250.770142;83.720177;-39.079479
250.771103;83.733162;-39.080276
250.773041;83.743195;-39.079781
250.775787;83.750870;-39.077663
250.778030;83.753059;-39.076580
250.779068;83.747475;-39.078194
250.780914;83.735527;-39.079506
250.783875;83.717377;-39.078732
250.785416;83.692795;-39.078213
250.786087;83.665070;-39.079086
250.787354;83.636322;-39.081863
250.786331;83.605087;-39.089642
250.781555;83.570450;-39.103580
250.775528;83.531754;-39.121758
250.768509;83.489098;-39.142731
250.759415;83.446587;-39.165051
250.749359;83.408745;-39.186924
250.740479;83.376434;-39.206871
250.732880;83.348679;-39.224274
250.726257;83.325134;-39.239334
250.721329;83.306396;-39.252068
250.716248;83.290070;-39.264973
250.708618;83.274178;-39.280212
250.702774;83.262108;-39.292896
250.702255;83.255081;-39.298996
250.703979;83.249535;-39.301620
250.704483;83.243713;-39.303745
250.702515;83.236855;-39.306767
250.698608;83.228981;-39.311707
250.696548;83.224373;-39.315163
250.698822;83.224731;-39.313824
250.702667;83.225639;-39.310421
250.705780;83.224930;-39.308193
250.707764;83.223518;-39.307743
250.706940;83.220871;-39.309479
250.704498;83.217697;-39.311852
250.705566;83.217514;-39.310936
250.710999;83.221413;-39.305992
250.715286;83.226143;-39.301079
250.715042;83.227821;-39.299244
250.713120;83.226349;-39.298874
250.712296;83.224571;-39.298126
250.712814;83.224106;-39.297054
250.714615;83.224182;-39.295616
250.717453;83.224403;-39.293240
250.719131;83.223885;-39.291138
250.717499;83.220993;-39.291458
250.715378;83.216644;-39.293098
250.716232;83.213272;-39.292645
250.717941;83.210999;-39.290482
250.717560;83.208176;-39.290558
250.715454;83.205376;-39.293213
250.715240;83.205208;-39.294094
250.717438;83.206917;-39.292084
250.719101;83.207001;-39.291531
250.718658;83.205124;-39.294369
250.716766;83.202057;-39.298058
250.712494;83.196991;-39.301449
250.705032;83.190331;-39.306499
250.697632;83.183884;-39.313477
250.693817;83.179268;-39.319008
250.694305;83.176193;-39.320602
250.696899;83.173798;-39.319744
250.698761;83.172127;-39.319405
250.698196;83.170517;-39.321018
250.695602;83.168640;-39.324696
250.691711;83.165535;-39.331451
250.686386;83.159271;-39.341839
250.681625;83.152313;-39.352070
250.680740;83.149834;-39.357700
250.682953;83.151306;-39.358757
250.683121;83.152260;-39.359013
250.677872;83.149132;-39.362263
250.670105;83.142235;-39.368572
250.664566;83.134666;-39.374924
250.662003;83.128693;-39.380142
250.661789;83.125717;-39.384762
250.663528;83.125710;-39.388657
250.664246;83.125191;-39.393070
250.660309;83.119987;-39.399742
250.652710;83.110870;-39.407688
250.646347;83.103172;-39.414333
250.645126;83.101357;-39.417385
250.647980;83.103653;-39.417038
250.650330;83.104416;-39.416576
250.649002;83.101044;-39.418503
250.645004;83.096268;-39.421291
250.641678;83.093719;-39.422523
250.640167;83.092255;-39.423950
250.639984;83.089966;-39.427364
250.642883;83.088867;-39.430153
250.647675;83.089432;-39.430614
250.649567;83.088387;-39.431000
250.647446;83.086082;-39.432236
250.645279;83.086296;-39.432430
250.644211;83.087891;-39.431347
250.641037;83.086212;-39.432190
250.635132;83.080429;-39.436821
250.631073;83.074562;-39.441990
250.630707;83.072182;-39.444199
250.631790;83.071869;-39.445198
250.632324;83.070473;-39.448265
250.633194;83.069000;-39.451065
250.634827;83.070534;-39.449566
250.635086;83.073921;-39.445469
250.631943;83.075348;-39.443615
250.627594;83.074051;-39.444714
250.626297;83.072876;-39.445526
250.628693;83.072807;-39.444767
250.631866;83.073044;-39.443340
250.635834;83.074715;-39.439957
250.640366;83.077042;-39.435482
250.641693;83.075768;-39.435253
250.637650;83.070282;-39.441448
250.631500;83.064354;-39.449532
250.629410;83.063194;-39.452381
250.632950;83.068840;-39.447166
250.637100;83.078094;-39.437645
250.636307;83.086899;-39.429054
250.627411;83.092506;-39.425102
250.612228;83.094177;-39.427055
250.595367;83.094559;-39.431450
250.581085;83.095444;-39.433430
250.574905;83.097839;-39.429745
250.582535;83.105637;-39.418442
250.601608;83.118347;-39.401779
250.621170;83.128899;-39.385845
250.633957;83.131783;-39.375210
250.636078;83.121582;-39.373917
250.625412;83.094986;-39.384903
250.608231;83.061310;-39.402088
250.597015;83.037277;-39.413597
250.598633;83.032013;-39.413490
250.611954;83.043755;-39.403023
250.628098;83.061714;-39.388824
250.635086;83.070488;-39.383762
250.628326;83.060974;-39.397678
250.614655;83.038208;-39.425385
250.601562;83.013290;-39.453960
250.591064;82.992683;-39.477039
250.583328;82.977669;-39.493702
250.577789;82.967987;-39.503845
250.573257;82.961212;-39.510838
250.567657;82.953972;-39.519711
250.561020;82.946632;-39.529659
250.556854;82.942795;-39.534988
250.555817;82.942085;-39.535370
250.553665;82.939545;-39.536861
250.549255;82.934242;-39.541752
250.545975;82.930298;-39.546524
250.545242;82.930275;-39.549934
250.543854;82.931679;-39.553150
250.540192;82.930763;-39.556000
250.536636;82.926498;-39.559711
250.535172;82.921127;-39.566765
250.535309;82.918976;-39.573746
250.536774;82.923058;-39.572392
250.539413;82.931732;-39.560822
250.543259;82.938324;-39.549393
250.548447;82.938667;-39.549923
250.552780;82.939781;-39.560406
250.552963;82.955902;-39.567924
250.551514;83.000832;-39.568409
250.559174;83.085739;-39.569187
250.583725;83.203712;-39.563316
250.615784;83.319656;-39.517422
250.639069;83.402046;-39.394806
250.658249;83.440445;-39.177483
250.696457;83.416298;-38.872314
250.770370;83.311356;-38.525841
250.878876;83.135101;-38.239166
251.003220;82.897118;-38.130569
251.099731;82.601532;-38.247532
251.107590;82.290031;-38.528625
251.002838;82.034599;-38.867466
250.831421;81.892487;-39.179653
250.666260;81.887489;-39.407913
250.556732;82.006569;-39.527493
250.513214;82.207977;-39.561241
250.516479;82.434250;-39.555153
250.537369;82.627449;-39.537853
250.556244;82.760735;-39.513783
250.568970;82.846451;-39.484364
250.580429;82.903595;-39.459919
250.594025;82.941322;-39.449478
250.605148;82.965179;-39.450737
250.606613;82.980576;-39.455193
250.598541;82.991760;-39.457443
250.590088;82.999786;-39.457508
250.588303;83.004387;-39.457840
250.591263;83.007698;-39.459167
250.594101;83.013290;-39.458496
250.595459;83.022301;-39.453098
250.597321;83.032433;-39.445446
250.601944;83.041115;-39.439632
250.608429;83.048004;-39.435417
250.613510;83.054558;-39.430099
250.615540;83.060699;-39.423866
250.613556;83.063873;-39.420460
250.610764;83.065155;-39.419163
250.613251;83.070633;-39.413513
250.620087;83.080269;-39.403591
250.624481;83.086823;-39.396675
250.625214;83.088272;-39.394329
250.626358;83.089844;-39.391502
250.627747;83.093536;-39.387207
250.626785;83.097168;-39.385761
250.624329;83.100693;-39.386818
250.624146;83.105675;-39.384983
250.625778;83.110970;-39.379837
250.625778;83.114609;-39.375748
250.624146;83.117607;-39.373348
250.624481;83.122093;-39.369900
250.626282;83.127464;-39.365284
250.626297;83.132332;-39.360565
250.625336;83.137589;-39.354809
250.626282;83.144005;-39.347588
250.628006;83.151421;-39.341183
250.627289;83.159958;-39.337151
250.626678;83.171425;-39.332504
250.630295;83.187447;-39.323875
250.637283;83.205795;-39.312168
250.643158;83.223343;-39.300110
250.646347;83.239655;-39.289436
250.648392;83.256180;-39.280579
250.650375;83.273941;-39.273918
250.650284;83.290962;-39.270248
250.649796;83.307671;-39.266232
250.653458;83.328285;-39.256878
250.659531;83.352654;-39.244804
250.663513;83.377129;-39.235836
250.666702;83.403313;-39.228542
250.673019;83.433647;-39.218632
250.680054;83.463737;-39.208382
250.683960;83.487968;-39.201721
250.686523;83.508217;-39.195900
250.691711;83.529991;-39.187252
250.697891;83.552879;-39.179123
250.702240;83.573158;-39.174805
250.706970;83.591286;-39.171120
250.713745;83.606743;-39.166275
250.718491;83.615196;-39.163429
250.720306;83.617081;-39.162193
250.723999;83.616348;-39.159241
250.729736;83.612495;-39.155609
250.733826;83.602028;-39.154434
250.736389;83.584053;-39.155624
250.739929;83.560081;-39.158134
250.741608;83.531364;-39.163406
250.737671;83.499153;-39.172359
250.730728;83.466011;-39.182919
250.725403;83.434135;-39.193813
250.722473;83.403313;-39.205914
250.721619;83.373894;-39.218807
250.723251;83.347801;-39.230610
250.724594;83.324829;-39.241959
250.720596;83.302635;-39.255939
250.711075;83.280540;-39.273155
250.700394;83.259850;-39.291054
250.692368;83.241737;-39.306671
250.688385;83.227280;-39.318951
250.687286;83.216194;-39.328472
250.687805;83.207161;-39.335419
250.687668;83.199440;-39.340385
250.686325;83.192825;-39.344997
250.685928;83.187729;-39.348286
250.687775;83.184517;-39.348923
250.688019;83.181267;-39.349888
250.684006;83.176880;-39.352856
250.678986;83.172958;-39.355312
250.675705;83.169876;-39.356785
250.674377;83.166847;-39.358837
250.675201;83.165108;-39.360100
250.678009;83.165581;-39.357777
250.681534;83.166901;-39.352543
250.683563;83.167786;-39.347973
250.683914;83.168922;-39.344727
250.685349;83.170876;-39.340794
250.688232;83.172707;-39.337349
250.689682;83.172546;-39.337364
250.686386;83.168976;-39.340893
250.679428;83.163368;-39.345627
250.673553;83.159508;-39.349224
250.671051;83.157310;-39.351860
250.669815;83.153763;-39.354923
250.668671;83.150215;-39.356941
250.667603;83.148560;-39.356010
250.666122;83.146141;-39.354565
250.663528;83.141533;-39.355770
250.661041;83.137291;-39.359421
250.659439;83.133759;-39.364506
250.658142;83.129517;-39.369984
250.657898;83.126457;-39.373352
250.658417;83.126442;-39.373840
250.657608;83.126907;-39.374382
250.655853;83.125298;-39.376400
250.655838;83.123466;-39.378376
250.657135;83.121956;-39.380215
250.655960;83.117783;-39.383507
250.654144;83.112022;-39.386063
250.656189;83.109795;-39.384541
250.658478;83.110031;-39.382786
250.655487;83.107658;-39.385654
250.650635;83.104004;-39.389988
250.648438;83.102661;-39.392521
250.647568;83.101524;-39.396049
250.645065;83.097534;-39.402874
250.641342;83.091988;-39.411083
250.637833;83.087456;-39.417919
250.634460;83.084183;-39.422493
250.631073;83.081215;-39.425034
250.629669;83.078438;-39.426151
250.630676;83.075905;-39.427273
250.632324;83.073936;-39.429276
250.633148;83.072975;-39.431385
250.633118;83.072586;-39.432320
250.632523;83.072945;-39.431656
250.633209;83.074867;-39.428818
250.634933;83.076942;-39.425476
250.634888;83.076431;-39.426113
250.632339;83.073273;-39.431507
250.629868;83.070656;-39.437157
250.628448;83.069771;-39.440308
250.627274;83.068878;-39.442337
250.626602;83.067390;-39.444092
250.626846;83.066643;-39.444607
250.627914;83.066284;-39.444405
250.628632;83.064201;-39.445477
250.628952;83.061356;-39.446854
250.630173;83.061852;-39.445293
250.632065;83.064857;-39.442135
250.631760;83.065689;-39.442215
250.628525;83.064270;-39.445240
250.625336;83.063469;-39.446842
250.625229;83.063339;-39.445686
250.627441;83.062775;-39.443264
250.628952;83.062363;-39.441265
250.629333;83.062546;-39.440945
250.628494;83.061859;-39.443165
250.624420;83.058289;-39.448257
250.618698;83.053856;-39.454159
250.616241;83.052223;-39.456348
250.618256;83.052841;-39.454964
250.620773;83.052643;-39.455463
250.621155;83.051155;-39.459496
250.619675;83.048935;-39.463711
250.617538;83.045929;-39.466228
250.616989;83.044334;-39.465504
250.619415;83.046928;-39.460438
250.623520;83.051506;-39.453999
250.627716;83.054962;-39.449139
250.630066;83.057091;-39.445892
250.629227;83.057320;-39.444828
250.626984;83.054665;-39.446198
250.624954;83.050919;-39.447586
250.624634;83.049751;-39.447956
250.627106;83.052940;-39.448174
250.631500;83.058670;-39.447559
250.635895;83.063698;-39.444958
250.638901;83.066132;-39.441597
250.638474;83.064095;-39.441311
250.632126;83.056419;-39.446182
250.623398;83.047485;-39.453049
250.617889;83.044922;-39.456692
