R;M;L
45.334743;86.641647;-59.890862
45.330910;86.635239;-59.899776
45.325520;86.627518;-59.908081
45.317955;86.619171;-59.915199
45.310177;86.611580;-59.922359
45.303162;86.604309;-59.930729
45.296551;86.597198;-59.938774
45.291645;86.591858;-59.944695
45.289383;86.588821;-59.948978
45.287910;86.586098;-59.951874
45.285290;86.581932;-59.952930
45.280468;86.576157;-59.954113
45.271851;86.567368;-59.959251
45.259510;86.554726;-59.969280
45.247627;86.542084;-59.980690
45.238934;86.534195;-59.990097
45.232430;86.531204;-59.995911
45.227787;86.530861;-59.997540
45.223820;86.529625;-59.998436
45.217419;86.524437;-60.002766
45.209217;86.517334;-60.009632
45.203041;86.512131;-60.016098
45.200768;86.510292;-60.020874
45.202343;86.512939;-60.022404
45.208523;86.522377;-60.017879
45.220577;86.539871;-60.006542
45.236240;86.561760;-59.992901
45.248714;86.581169;-59.983501
45.253197;86.593788;-59.980629
45.249798;86.598381;-59.982922
45.241528;86.596291;-59.988556
45.234337;86.594734;-59.993176
45.234055;86.601494;-59.990341
45.240845;86.614433;-59.977386
45.249668;86.624695;-59.958351
45.254410;86.627357;-59.939907
45.250763;86.620872;-59.928047
45.237045;86.603897;-59.928162
45.214680;86.579048;-59.942005
45.189442;86.553535;-59.962921
45.169025;86.531036;-59.982475
45.154766;86.507507;-60.001820
45.142223;86.480400;-60.026131
45.130367;86.453255;-60.054146
45.119377;86.427605;-60.083153
45.105255;86.401215;-60.113415
45.087250;86.375534;-60.141479
45.071613;86.354500;-60.160767
45.062256;86.339355;-60.169918
45.055733;86.327805;-60.174751
45.048435;86.316727;-60.181431
45.043106;86.307983;-60.189163
45.041595;86.302734;-60.193928
45.040581;86.297493;-60.196255
45.038658;86.292717;-60.199879
45.035633;86.288918;-60.207870
45.027699;86.279366;-60.220570
45.014004;86.262817;-60.232269
45.001102;86.252724;-60.236935
44.994827;86.256966;-60.238724
44.992317;86.262672;-60.247711
44.986206;86.253532;-60.264297
44.976048;86.233040;-60.275848
44.967278;86.219093;-60.275452
44.954350;86.216774;-60.279610
44.925236;86.214088;-60.309830
44.887520;86.213524;-60.353893
44.866013;86.242050;-60.369049
44.876717;86.322311;-60.321796
44.923649;86.456985;-60.193993
45.012165;86.641830;-59.955441
45.146217;86.859886;-59.586956
45.310966;87.060112;-59.142403
45.473598;87.174911;-58.741386
45.611523;87.167450;-58.491421
45.723789;87.050064;-58.443466
45.795898;86.848724;-58.623425
45.782547;86.554314;-59.044006
45.662720;86.158096;-59.612785
45.479664;85.727829;-60.122604
45.291821;85.374008;-60.438618
45.131557;85.173126;-60.581165
45.024857;85.159698;-60.602024
44.986614;85.318100;-60.534496
44.993881;85.570694;-60.438442
45.005413;85.820419;-60.371975
45.000111;86.004951;-60.340179
44.982468;86.113190;-60.316593
44.965252;86.170410;-60.291119
44.953362;86.204475;-60.277634
44.942226;86.224045;-60.286224
44.928429;86.229164;-60.303860
44.916294;86.227348;-60.309868
44.911617;86.231064;-60.301472
44.911667;86.242317;-60.294750
44.908295;86.250336;-60.301403
44.901535;86.250175;-60.312477
44.896992;86.248543;-60.312927
44.893940;86.249763;-60.303623
44.889709;86.251991;-60.296459
44.887321;86.254211;-60.296467
44.888783;86.255501;-60.299927
44.889561;86.253708;-60.302906
44.886051;86.250328;-60.303612
44.881130;86.251038;-60.301304
44.878738;86.257553;-60.296883
44.878445;86.264374;-60.294025
44.877789;86.266960;-60.295589
44.877525;86.268394;-60.296959
44.879841;86.273415;-60.291637
44.883190;86.281212;-60.282116
44.886723;86.289955;-60.273384
44.892693;86.299896;-60.265530
44.898590;86.307854;-60.259483
44.898674;86.309410;-60.257637
44.893379;86.306618;-60.257454
44.887676;86.305000;-60.255604
44.883022;86.305733;-60.254822
44.877670;86.305222;-60.258492
44.872623;86.303276;-60.263763
44.870762;86.304489;-60.264389
44.871368;86.310493;-60.257233
44.871281;86.316872;-60.245628
44.870136;86.320969;-60.235168
44.870121;86.324646;-60.227535
44.872005;86.329559;-60.222237
44.874599;86.335495;-60.218014
44.877598;86.343544;-60.211384
44.882145;86.355492;-60.199917
44.888042;86.370499;-60.184044
44.894363;86.386971;-60.163143
44.902370;86.405518;-60.137108
44.914135;86.426620;-60.109943
44.930145;86.449509;-60.083729
44.950092;86.475601;-60.054176
44.971317;86.504982;-60.019512
44.989384;86.533096;-59.983646
45.003986;86.558807;-59.946480
45.018002;86.585579;-59.904884
45.031654;86.611778;-59.862633
45.043221;86.632050;-59.826618
45.053589;86.647110;-59.797249
45.064426;86.662140;-59.769928
45.073944;86.677780;-59.742123
45.080891;86.691078;-59.715038
45.088383;86.703133;-59.688969
45.097961;86.716370;-59.664497
45.106148;86.727715;-59.645367
45.110332;86.732964;-59.633877
45.111435;86.732758;-59.627583
45.111092;86.730980;-59.623344
45.110710;86.729935;-59.621681
45.110455;86.727158;-59.626434
45.108734;86.718971;-59.640137
45.103741;86.704575;-59.662567
45.093395;86.684853;-59.693054
45.077663;86.661163;-59.730301
45.059868;86.634537;-59.771908
45.042942;86.606209;-59.816265
45.028522;86.578087;-59.862438
45.015442;86.548141;-59.910824
44.999348;86.511978;-59.962891
44.978806;86.471382;-60.016071
44.957165;86.432274;-60.065811
44.937397;86.396622;-60.111568
44.921459;86.365692;-60.152367
44.910526;86.341026;-60.184929
44.902939;86.321701;-60.209118
44.896515;86.306587;-60.227818
44.890881;86.295464;-60.242676
44.886826;86.287392;-60.254150
44.885651;86.281662;-60.263668
44.886940;86.276711;-60.273876
44.887798;86.270332;-60.285713
44.886612;86.262932;-60.295921
44.884148;86.256752;-60.301308
44.882084;86.253487;-60.302238
44.882252;86.254059;-60.300133
44.884876;86.257889;-60.296070
44.887951;86.263092;-60.292500
44.888264;86.266525;-60.293289
44.884666;86.266167;-60.298626
44.880589;86.264221;-60.302891
44.879341;86.263832;-60.302715
44.880100;86.264130;-60.300755
44.881783;86.264290;-60.299023
44.883923;86.264992;-60.297073
44.884121;86.264824;-60.296833
44.881603;86.262543;-60.299271
44.880169;86.260323;-60.300755
44.882809;86.260818;-60.298187
44.888756;86.264618;-60.291687
44.895988;86.271378;-60.282009
44.901844;86.279190;-60.272388
44.904037;86.285461;-60.266903
44.904148;86.289124;-60.264709
44.905144;86.290077;-60.262619
44.907940;86.289940;-60.258961
44.912987;86.292305;-60.252090
44.919842;86.297256;-60.242355
44.925827;86.300850;-60.234165
44.928867;86.301926;-60.230713
44.929626;86.303261;-60.230457
44.931206;86.305618;-60.229893
44.936207;86.307487;-60.226646
44.943504;86.308327;-60.220348
44.950100;86.309387;-60.213097
44.954418;86.309685;-60.208839
44.958080;86.308586;-60.208328
44.963161;86.309479;-60.207531
44.968742;86.314514;-60.204403
44.973606;86.320244;-60.201534
44.978401;86.323685;-60.200211
44.982460;86.325867;-60.198147
44.984276;86.328369;-60.195198
44.986084;86.332413;-60.192753
44.991695;86.339165;-60.188515
45.000217;86.345924;-60.181919
45.007393;86.348564;-60.177933
45.012157;86.348228;-60.177887
45.016808;86.349823;-60.177078
45.022434;86.354576;-60.172855
45.027657;86.360001;-60.167439
45.031918;86.364571;-60.162994
45.035931;86.367790;-60.160057
45.038216;86.367088;-60.160381
45.037483;86.362755;-60.163940
45.037354;86.359337;-60.166256
45.039440;86.357826;-60.165756
45.039417;86.355118;-60.165928
45.037418;86.352333;-60.166111
45.039368;86.353600;-60.162403
45.045555;86.357628;-60.156788
45.051983;86.360970;-60.153046
45.059101;86.364365;-60.149563
45.067448;86.367722;-60.145721
45.072609;86.367867;-60.145245
45.072948;86.366676;-60.146896
45.072338;86.369156;-60.145317
45.073475;86.374550;-60.140991
45.075596;86.378258;-60.138313
45.077633;86.379890;-60.137024
45.079533;86.382080;-60.134590
45.080757;86.385193;-60.132244
45.081276;86.388298;-60.131466
45.083607;86.392975;-60.129448
45.089539;86.401253;-60.123993
45.096481;86.410133;-60.117771
45.102058;86.415848;-60.113693
45.107395;86.419884;-60.110249
45.111618;86.423599;-60.106236
45.111115;86.424469;-60.104576
45.107830;86.422920;-60.105892
45.107578;86.422531;-60.106197
45.110062;86.422821;-60.104946
45.111382;86.421516;-60.105118
45.112701;86.420753;-60.105721
45.117054;86.423431;-60.103958
45.123768;86.428902;-60.099930
45.130428;86.436272;-60.094673
45.134510;86.443398;-60.090477
45.134361;86.445992;-60.091148
45.132442;86.444084;-60.094975
45.131485;86.442360;-60.096561
45.130527;86.442535;-60.094799
45.130577;86.444679;-60.090694
45.134552;86.449455;-60.084770
45.139816;86.454201;-60.080185
45.142040;86.455452;-60.080067
45.142868;86.453781;-60.083107
45.146118;86.452667;-60.085335
45.151043;86.453331;-60.084465
45.153362;86.453346;-60.082012
45.151123;86.450951;-60.080513
45.146019;86.446930;-60.081089
45.140545;86.443321;-60.082886
45.137188;86.442810;-60.083588
45.137722;86.446220;-60.082241
45.142502;86.451881;-60.079224
45.150475;86.458771;-60.074196
45.159523;86.466591;-60.067757
45.166725;86.473076;-60.062454
45.170006;86.476372;-60.060081
45.170609;86.476662;-60.060059
45.170063;86.475586;-60.060955
45.167122;86.473366;-60.062828
45.162655;86.470428;-60.064735
45.161480;86.470490;-60.063457
45.165443;86.477371;-60.057854
45.173355;86.490768;-60.049461
45.184830;86.508400;-60.038246
45.199547;86.529678;-60.022373
45.215168;86.555153;-60.003857
45.228142;86.581253;-59.989292
45.236813;86.600708;-59.982395
45.241539;86.609169;-59.981239
45.243561;86.610085;-59.982151
45.245907;86.610443;-59.980366
45.252319;86.614944;-59.970627
45.263386;86.624695;-59.950451
45.276192;86.637459;-59.923836
45.286160;86.648209;-59.900105
45.288883;86.651031;-59.886429
45.282375;86.642990;-59.883663
45.269661;86.626953;-59.888294
45.256756;86.609665;-59.895947
45.247601;86.595528;-59.904781
45.241627;86.583786;-59.917004
45.235558;86.570786;-59.935589
45.226700;86.553749;-59.960167
45.215000;86.532684;-59.986992
45.202526;86.509712;-60.011829
45.192413;86.488129;-60.031219
45.187569;86.473145;-60.041801
45.188782;86.468254;-60.043270
45.193958;86.470291;-60.040249
45.199970;86.472603;-60.036999
45.204762;86.472801;-60.033295
45.207306;86.471558;-60.029938
45.208027;86.470123;-60.030628
45.209557;86.471672;-60.033928
45.213333;86.476562;-60.034245
45.217701;86.478439;-60.030403
45.221359;86.474304;-60.024811
45.224865;86.472710;-60.019886
45.228577;86.482430;-60.017365
45.232944;86.497726;-60.015594
45.238270;86.503532;-60.010399
45.244335;86.497070;-60.001328
45.248726;86.493767;-59.994698
45.243507;86.504448;-60.000748
45.220463;86.522690;-60.023403
45.188698;86.547501;-60.047256
45.174969;86.600296;-60.039154
45.198177;86.700577;-59.967163
45.258251;86.847557;-59.809536
45.354721;87.031693;-59.548717
45.492073;87.231720;-59.186752
45.657608;87.399017;-58.780567
45.822128;87.479813;-58.436920
45.970280;87.447441;-58.256336
46.095562;87.308151;-58.296413
46.166241;87.085289;-58.571796
46.144333;86.790016;-59.026573
46.034470;86.431519;-59.515060
45.877342;86.061226;-59.888012
45.711437;85.766029;-60.094204
45.568653;85.627686;-60.160019
45.480667;85.684555;-60.124451
45.454990;85.892067;-60.036324
45.464523;86.149780;-59.950836
45.478539;86.375420;-59.891853
45.483852;86.531975;-59.850040
45.477341;86.619011;-59.817886
45.461750;86.663513;-59.801228
45.446262;86.698517;-59.800358
45.439911;86.736809;-59.800777
45.443604;86.766907;-59.791348
45.449825;86.777245;-59.776897
45.450771;86.775757;-59.768608
45.444843;86.777878;-59.771820
45.434547;86.785561;-59.782944
45.423889;86.790245;-59.792721
45.416195;86.787003;-59.796223
45.411030;86.779663;-59.796719
45.406845;86.777458;-59.796703
45.402756;86.782639;-59.796101
45.394875;86.783890;-59.799534
45.381683;86.773666;-59.810196
45.369083;86.760689;-59.821960
45.359848;86.753410;-59.830547
45.350250;86.748695;-59.838654
45.341255;86.744293;-59.845032
45.337837;86.744034;-59.845230
45.338188;86.748764;-59.840958
45.336166;86.752731;-59.838036
45.329849;86.750969;-59.840366
45.319923;86.743515;-59.848980
45.306770;86.733040;-59.861259
45.293537;86.723137;-59.871490
45.284790;86.717125;-59.875793
45.280437;86.715401;-59.875450
45.277649;86.717545;-59.873253
45.276608;86.723763;-59.869122
45.279602;86.733078;-59.861595
45.285549;86.741737;-59.851242
45.290653;86.747269;-59.840435
45.293705;86.752182;-59.831661
45.296356;86.759880;-59.825108
45.298752;86.768471;-59.819126
45.301491;86.775932;-59.812634
45.307827;86.785271;-59.803307
45.318714;86.799652;-59.788177
45.330776;86.817368;-59.768303
45.339584;86.834328;-59.748676
45.342621;86.848099;-59.733162
45.342274;86.860870;-59.720100
45.344509;86.877327;-59.704163
45.351307;86.897720;-59.683456
45.360645;86.918976;-59.659740
45.373138;86.942047;-59.633080
45.389706;86.969307;-59.602253
45.406887;86.997993;-59.569424
45.423519;87.025551;-59.536858
45.442078;87.052567;-59.502678
45.461540;87.078850;-59.464668
45.479637;87.104240;-59.423027
45.498199;87.130020;-59.379761
45.518032;87.155891;-59.337612
45.537159;87.180717;-59.298298
45.556595;87.205498;-59.261116
45.578808;87.230949;-59.225292
45.600998;87.254395;-59.192303
45.619534;87.273804;-59.163372
45.636475;87.291389;-59.137337
45.653461;87.308083;-59.114990
45.666931;87.319443;-59.100735
45.675568;87.323204;-59.095684
45.682362;87.322639;-59.096264
45.687923;87.319969;-59.102310
45.690224;87.313293;-59.117722
45.688778;87.300888;-59.143219
45.684731;87.283035;-59.176315
45.676815;87.259598;-59.216095
45.662239;87.229340;-59.262474
45.643715;87.193611;-59.311768
45.627434;87.158218;-59.357918
45.613518;87.126579;-59.399090
45.598911;87.096794;-59.438248
45.585377;87.067749;-59.475948
45.575104;87.040054;-59.509426
45.566921;87.014366;-59.538158
45.560211;86.991974;-59.563423
45.556175;86.974739;-59.584393
45.555489;86.964386;-59.598843
45.557796;86.961357;-59.606201
45.561108;86.962624;-59.609375
45.563694;86.963150;-59.612274
45.567516;86.961823;-59.614807
45.573601;86.960907;-59.615658
45.577915;86.960609;-59.616169
45.578636;86.960663;-59.616943
45.578537;86.961761;-59.617619
45.579166;86.963943;-59.618481
45.580555;86.967438;-59.618198
45.583393;86.972336;-59.615803
45.587677;86.978134;-59.611927
45.594196;86.986313;-59.605618
45.604115;86.998291;-59.595016
45.613956;87.010254;-59.583302
45.618557;87.015686;-59.577183
45.619827;87.015686;-59.576096
45.623684;87.018578;-59.571648
45.630909;87.027771;-59.561142
45.639549;87.039215;-59.548805
45.650890;87.050919;-59.535973
45.664707;87.063202;-59.522175
45.675346;87.072617;-59.510632
45.680347;87.076462;-59.503719
45.683090;87.077888;-59.498814
45.685299;87.080688;-59.494305
45.686905;87.085266;-59.490593
45.689117;87.089241;-59.486923
45.692024;87.090324;-59.483231
45.695587;87.090431;-59.480118
45.700966;87.092865;-59.475964
45.706997;87.096222;-59.470028
45.711060;87.098396;-59.464363
45.713562;87.100632;-59.459888
45.716206;87.103134;-59.455608
45.720802;87.105850;-59.449692
45.728626;87.110474;-59.441269
45.736755;87.114815;-59.434193
45.742302;87.115616;-59.431480
45.747272;87.115997;-59.429272
45.752323;87.118034;-59.425537
45.755711;87.119225;-59.423496
45.759190;87.120399;-59.423046
45.764488;87.124451;-59.421066
45.770023;87.130020;-59.417454
45.776039;87.134338;-59.412914
45.783630;87.136986;-59.407227
45.790691;87.138626;-59.401340
45.794403;87.138596;-59.398212
45.793484;87.135330;-59.400936
45.788681;87.129776;-59.408741
45.783367;87.125023;-59.416763
45.782330;87.123291;-59.420479
45.787308;87.125504;-59.418076
45.794273;87.129814;-59.411472
45.798889;87.133858;-59.404839
45.800373;87.136299;-59.401585
45.797371;87.134361;-59.404007
45.789703;87.126854;-59.411613
45.783257;87.118462;-59.419735
45.784595;87.116112;-59.421562
45.791737;87.120270;-59.416405
45.795982;87.123802;-59.413067
45.795967;87.123169;-59.415691
45.798225;87.122498;-59.417690
45.802307;87.122253;-59.416901
45.803646;87.120621;-59.416576
45.806541;87.122322;-59.412716
45.816315;87.131714;-59.400513
45.825470;87.140694;-59.388683
45.823586;87.138107;-59.390175
45.816494;87.129242;-59.399426
45.816277;87.127266;-59.401737
45.819424;87.129211;-59.399731
45.815166;87.124779;-59.404354
45.802113;87.112923;-59.416660
45.783154;87.094376;-59.435364
45.760761;87.070030;-59.459366
45.742405;87.049591;-59.479465
45.736729;87.044090;-59.485981
45.739357;87.048920;-59.483425
45.737286;87.048508;-59.484459
45.726139;87.037186;-59.494606
45.706486;87.017220;-59.514587
45.676296;86.987411;-59.544575
45.641216;86.952019;-59.578552
45.612827;86.923172;-59.606312
45.591049;86.902458;-59.627174
45.565491;86.877914;-59.651047
45.536739;86.848373;-59.678783
45.518394;86.828766;-59.697624
45.512806;86.822754;-59.704803
45.504566;86.814903;-59.714928
45.482796;86.794746;-59.737530
45.454567;86.768242;-59.765865
45.430206;86.743973;-59.791027
45.410286;86.722122;-59.811913
45.394646;86.703880;-59.827358
45.387463;86.695091;-59.833645
45.385246;86.692970;-59.835438
45.373859;86.682831;-59.846622
45.344643;86.655457;-59.875504
45.306854;86.619438;-59.913589
45.277008;86.589661;-59.944752
45.259163;86.570190;-59.963242
45.245216;86.555710;-59.975746
45.231274;86.542763;-59.987370
45.220451;86.532593;-59.997066
45.211712;86.523369;-60.006275
45.199570;86.509445;-60.020061
45.185337;86.492348;-60.036533
45.176514;86.481270;-60.046894
45.174393;86.478432;-60.049149
45.172993;86.477058;-60.050381
45.167465;86.471802;-60.056622
45.157890;86.463272;-60.066814
45.147873;86.454262;-60.076683
45.140396;86.445694;-60.084274
45.136120;86.439529;-60.088154
45.137108;86.440552;-60.085449
45.144447;86.448685;-60.077461
45.154392;86.460144;-60.068577
45.166145;86.478058;-60.057217
45.184639;86.507851;-60.038094
45.210041;86.545448;-60.012794
45.235302;86.581039;-59.989178
45.253941;86.607651;-59.973110
45.262337;86.620918;-59.968067
45.260082;86.620346;-59.974651
45.254040;86.615349;-59.983994
45.254364;86.618210;-59.981346
45.263954;86.630363;-59.962349
45.275185;86.641113;-59.937973
45.277668;86.639984;-59.921711
45.269707;86.627922;-59.916683
45.257107;86.612495;-59.919247
45.242477;86.595200;-59.927898
45.227104;86.576599;-59.938374
45.216183;86.563408;-59.942394
45.210041;86.554298;-59.944099
45.201702;86.537270;-59.958111
45.189091;86.510246;-59.986290
45.176975;86.482391;-60.017265
45.167229;86.458443;-60.043636
45.159534;86.439102;-60.062603
45.156639;86.428955;-60.071110
45.159836;86.428780;-60.069660
45.165882;86.432419;-60.064281
45.172779;86.435394;-60.059479
45.181091;86.437752;-60.054131
45.190781;86.441368;-60.045582
45.202621;86.450447;-60.033642
45.218182;86.467178;-60.020023
45.235851;86.484596;-60.007721
45.249825;86.492439;-59.998993
45.258152;86.492386;-59.990353
45.268810;86.500549;-59.974304
45.288788;86.526718;-59.952118
45.311867;86.558250;-59.934742
45.328468;86.575645;-59.924011
45.339672;86.580246;-59.908215
45.346874;86.585991;-59.888111
45.338322;86.591217;-59.889366
45.307991;86.588234;-59.926292
45.274200;86.593971;-59.970699
45.263134;86.642776;-59.976154
45.289433;86.754852;-59.910397
45.357445;86.926003;-59.751324
45.468861;87.140144;-59.481201
45.622047;87.370415;-59.106049
45.804123;87.567017;-58.672352
45.988888;87.663574;-58.269638
46.152870;87.617271;-58.000256
46.289211;87.444336;-57.925846
46.375973;87.178444;-58.077583
46.358074;86.811249;-58.475441
46.216866;86.355705;-59.037128
46.012939;85.920250;-59.555977
45.819920;85.630829;-59.880333
45.676384;85.546616;-60.010384
45.603737;85.667351;-59.999947
45.601067;85.935173;-59.901875
45.630581;86.249077;-59.787247
45.647171;86.515251;-59.714188
45.635639;86.684853;-59.685635
45.611813;86.767670;-59.669395
45.596535;86.809753;-59.648479
45.592419;86.841850;-59.635208
45.587543;86.863899;-59.642570
45.576019;86.870544;-59.660583
45.562431;86.867531;-59.670643
45.552284;86.866463;-59.668941
45.547253;86.873268;-59.665867
45.544357;86.880997;-59.670582
45.538933;86.880478;-59.680641
45.530464;86.875839;-59.685974
45.521702;86.876022;-59.683025
45.514141;86.880356;-59.679047
45.508842;86.884262;-59.680058
45.508469;86.888420;-59.682766
45.513092;86.894363;-59.681591
45.516590;86.898758;-59.677685
45.513985;86.898048;-59.675037
45.508701;86.894341;-59.673386
45.506779;86.891403;-59.670647
45.509380;86.891548;-59.667088
45.514256;86.897018;-59.663483
45.519142;86.907745;-59.659615
45.523609;86.921356;-59.654076
45.528404;86.936005;-59.645695
45.531513;86.948517;-59.637173
45.532219;86.955299;-59.631069
45.535179;86.959023;-59.623528
45.542404;86.964989;-59.612167
45.548695;86.973198;-59.601776
45.552200;86.982697;-59.594227
45.557255;86.994316;-59.584846
45.566017;87.007462;-59.572166
45.576767;87.021095;-59.559364
45.587273;87.034920;-59.547478
45.596466;87.048065;-59.534813
45.604301;87.059929;-59.521812
45.609268;87.070251;-59.510696
45.610180;87.079445;-59.500790
45.609428;87.088501;-59.490555
45.609695;87.097534;-59.481468
45.610477;87.106354;-59.474400
45.610111;87.115013;-59.466862
45.608738;87.123840;-59.456242
45.607704;87.133102;-59.443733
45.607426;87.143181;-59.431709
45.607933;87.155258;-59.418610
45.609440;87.169708;-59.402176
45.613354;87.185707;-59.382454
45.620701;87.204239;-59.358353
