R;M;L
394.709045;277.524445;41.667454
394.699036;277.517822;41.659328
394.682739;277.501434;41.643944
394.667023;277.485687;41.629227
394.651489;277.471863;41.615330
394.633514;277.455627;41.598965
394.615601;277.438629;41.580692
394.600739;277.424316;41.562347
394.589172;277.412140;41.546726
394.583862;277.404388;41.540211
394.586395;277.403961;41.543545
394.587067;277.402618;41.544926
394.576599;277.392517;41.536316
394.561035;277.379761;41.524784
394.548035;277.368988;41.515182
394.535767;277.357147;41.505119
394.528687;277.349213;41.500553
394.532501;277.351654;41.506290
394.540283;277.357513;41.512997
394.544708;277.358765;41.513451
394.547852;277.358093;41.512604
394.553986;277.361237;41.516872
394.559937;277.365845;41.523006
394.560089;277.366058;41.523663
394.560059;277.366180;41.524311
394.567902;277.374359;41.533329
394.578796;277.384857;41.543819
394.586548;277.392303;41.550339
394.598206;277.402985;41.560631
394.615387;277.418518;41.575680
394.630127;277.431976;41.587681
394.641327;277.442963;41.596981
394.652924;277.454132;41.607986
394.661835;277.461029;41.616859
394.660797;277.458405;41.616100
394.648438;277.447174;41.605064
394.635101;277.435303;41.592884
394.629944;277.429565;41.587330
394.627777;277.427002;41.583881
394.621368;277.422577;41.576237
394.614502;277.417328;41.568027
394.609314;277.412201;41.561886
394.602905;277.406006;41.556271
394.598663;277.402130;41.554031
394.601318;277.403290;41.557262
394.610748;277.410614;41.565483
394.626984;277.425659;41.578815
394.643341;277.441437;41.590553
394.650391;277.448425;41.593060
394.649475;277.448578;41.591293
394.646729;277.447113;41.591007
394.642487;277.444000;41.589653
394.640656;277.443237;41.589653
394.647888;277.450592;41.598198
394.665619;277.467041;41.616333
394.690186;277.490356;41.640430
394.712616;277.512207;41.662304
394.724182;277.524414;41.673843
394.728851;277.530304;41.678608
394.734894;277.537140;41.684929
394.741730;277.543976;41.692608
394.747772;277.549377;41.699265
394.755066;277.556244;41.707718
394.764374;277.565826;41.718609
394.768982;277.572449;41.725307
394.767273;277.574310;41.725060
394.769165;277.578400;41.727329
394.782379;277.591187;41.739876
394.800964;277.608032;41.757168
394.817261;277.622772;41.772331
394.829742;277.634033;41.784184
394.832123;277.637329;41.787708
394.820221;277.628998;41.779018
394.805267;277.617523;41.766521
394.800232;277.612854;41.759926
394.804657;277.614136;41.759544
394.810638;277.616638;41.761391
394.812897;277.616882;41.761635
394.808868;277.613525;41.758434
394.798218;277.605042;41.751205
394.779633;277.589661;41.737492
394.756714;277.569244;41.718292
394.738861;277.552795;41.701809
394.730133;277.544434;41.692341
394.723236;277.536957;41.683846
394.711853;277.525574;41.671562
394.697205;277.511383;41.656929
394.680511;277.493317;41.639744
394.659515;277.469360;41.617313
394.635223;277.442871;41.591484
394.611633;277.419342;41.568821
394.594208;277.402710;41.553524
394.581146;277.390442;41.541477
394.564423;277.374634;41.525070
394.543549;277.355103;41.505188
394.527863;277.340210;41.490776
394.523773;277.337067;41.487804
394.529327;277.344299;41.495735
394.536774;277.354919;41.507694
394.541901;277.362671;41.516262
394.545227;277.366394;41.518047
394.540649;277.360107;41.507999
394.522644;277.340576;41.485935
394.501465;277.319794;41.465458
394.487854;277.307861;41.456146
394.477661;277.298828;41.451496
394.466614;277.287231;41.444214
394.454010;277.271484;41.431248
394.437378;277.250427;41.410072
394.418457;277.228699;41.384789
394.402618;277.211853;41.364075
394.392914;277.203857;41.353996
394.394379;277.208984;41.359287
394.409119;277.226746;41.378422
394.430634;277.249146;41.401455
394.449982;277.270325;41.420593
394.463898;277.288971;41.435040
394.478210;277.308502;41.449600
394.502869;277.334900;41.471569
394.538513;277.368469;41.501602
394.576508;277.403442;41.534298
394.612701;277.437744;41.567776
394.643280;277.468994;41.599247
394.662048;277.489594;41.621815
394.673309;277.501678;41.637943
394.691895;277.519012;41.660107
394.723145;277.547485;41.693245
394.759186;277.580841;41.732292
394.789612;277.611725;41.769756
394.804382;277.630066;41.796066
394.802856;277.631439;41.806576
394.794830;277.621918;41.805462
394.785797;277.609039;41.796791
394.778992;277.601746;41.788021
394.780670;277.605896;41.789284
394.788757;277.616150;41.798893
394.796661;277.624054;41.806999
394.800934;277.626251;41.807526
394.800446;277.622284;41.798958
394.797180;277.616272;41.786480
394.794922;277.612762;41.778019
394.793152;277.608307;41.772972
394.795166;277.603699;41.770237
394.808746;277.610962;41.777832
394.832703;277.633423;41.799046
394.854706;277.658386;41.824429
394.867432;277.674164;41.842213
394.871826;277.680145;41.847363
394.874481;277.687164;41.848812
394.886353;277.714752;41.866688
394.917236;277.778656;41.916981
394.972321;277.883484;42.007858
395.049042;278.016663;42.142651
395.135559;278.147736;42.320820
395.227020;278.255524;42.540909
395.326996;278.340942;42.794918
395.422302;278.389526;43.050266
395.482666;278.357025;43.249210
395.489655;278.215424;43.327679
395.439667;277.973358;43.235367
395.341309;277.674286;42.978634
395.227448;277.402222;42.647701
395.142822;277.245453;42.356251
395.112335;277.242035;42.167942
395.128479;277.362152;42.088860
395.166504;277.533936;42.091049
395.209198;277.699463;42.134968
395.247711;277.836151;42.183884
395.272003;277.937561;42.216660
395.283722;278.008484;42.237904
395.295380;278.062317;42.261475
395.309998;278.103790;42.284733
395.322266;278.129425;42.298214
395.334473;278.144012;42.305878
395.345612;278.155396;42.313576
395.348724;278.164093;42.318977
395.345459;278.170319;42.321079
395.342590;278.174805;42.321426
395.343964;278.179199;42.323036
395.351257;278.188110;42.331432
395.363525;278.202515;42.346882
395.375671;278.215973;42.361542
395.382111;278.223999;42.368813
395.384674;278.228363;42.372074
395.392609;278.236420;42.381168
395.410492;278.253937;42.400650
395.432831;278.279175;42.425655
395.456329;278.307922;42.452721
395.483459;278.337830;42.482357
395.511108;278.365936;42.511177
395.537292;278.392426;42.538326
395.564941;278.422150;42.568802
395.594421;278.453339;42.600319
395.621429;278.481842;42.625999
395.645142;278.508301;42.646557
395.667999;278.534302;42.666645
395.693542;278.561279;42.689877
395.722565;278.589935;42.718357
395.751770;278.619446;42.751228
395.779114;278.648651;42.784565
395.807892;278.679260;42.815704
395.841980;278.713074;42.847340
395.880157;278.750183;42.883095
395.918579;278.788696;42.921444
395.954773;278.826691;42.959579
395.991058;278.866211;42.999104
396.028625;278.908295;43.041786
396.065399;278.951324;43.085979
396.102417;278.995087;43.130936
396.142395;279.039795;43.176899
396.179810;279.078796;43.218643
396.209290;279.109680;43.252274
396.239655;279.142303;43.287178
396.281250;279.187653;43.334221
396.331665;279.240875;43.390656
396.382904;279.294037;43.449329
396.433472;279.343353;43.506306
396.482422;279.387665;43.559231
396.526123;279.427460;43.607285
396.560883;279.461975;43.650234
396.592163;279.496307;43.693756
396.627960;279.537079;43.743900
396.662750;279.577362;43.792469
396.692871;279.608765;43.832478
396.726746;279.638000;43.872314
396.767059;279.672028;43.918022
396.810089;279.710052;43.966557
396.852509;279.748993;44.014538
396.888336;279.782806;44.057194
396.913696;279.807495;44.089653
396.933044;279.828491;44.116375
396.954041;279.853668;44.146126
396.978180;279.882721;44.178139
397.006653;279.913727;44.208179
397.039825;279.947235;44.235439
397.071472;279.980072;44.256214
397.095978;280.006409;44.267094
397.114227;280.026520;44.272125
397.131165;280.045471;44.278187
397.150665;280.066345;44.286617
397.170776;280.084595;44.292488
397.188812;280.095612;44.293205
397.206207;280.103302;44.292538
397.224335;280.112701;44.294308
397.241730;280.123047;44.298996
397.256531;280.132568;44.304947
397.267700;280.138550;44.307880
397.276642;280.142242;44.307217
397.287567;280.149353;44.309341
397.301208;280.157471;44.315117
397.314240;280.161743;44.319229
397.328888;280.167114;44.324276
397.344574;280.177795;44.333717
397.355499;280.188507;44.343582
397.364960;280.200226;44.354053
397.377533;280.214874;44.366825
397.387970;280.226776;44.376095
397.394165;280.231293;44.379288
397.400879;280.233673;44.381516
397.406586;280.236450;44.383984
397.407562;280.239014;44.385124
397.407074;280.242249;44.386215
397.407471;280.246307;44.386974
397.404602;280.246368;44.382595
397.394409;280.240326;44.371197
397.383270;280.233917;44.361629
397.380005;280.234375;44.362751
397.381104;280.236969;44.368073
397.378021;280.233429;44.366444
397.370575;280.224182;44.357395
397.359375;280.210480;44.344284
397.342499;280.192291;44.327950
397.322327;280.174042;44.311707
397.304810;280.159912;44.298172
397.290253;280.146545;44.284134
397.276245;280.131622;44.266800
397.260498;280.115509;44.247494
397.243164;280.098907;44.228977
397.227814;280.084351;44.214653
397.211975;280.069458;44.202400
397.189941;280.047943;44.184650
397.161804;280.018250;44.158241
397.130127;279.983246;44.125145
397.097809;279.946167;44.089886
397.066162;279.911835;44.057217
397.033295;279.879822;44.025871
396.996979;279.845306;43.991852
396.956909;279.805603;43.952785
396.911224;279.758209;43.907017
396.863068;279.706757;43.858147
396.819550;279.659424;43.812778
396.780334;279.617188;43.770973
396.739990;279.576172;43.730083
396.696472;279.534515;43.689034
396.645691;279.486267;43.641094
396.587158;279.427826;43.583241
396.533630;279.370789;43.526718
396.492584;279.324829;43.480267
396.457581;279.285828;43.440975
396.423706;279.248779;43.404594
396.388977;279.211700;43.368202
396.347961;279.170380;43.326950
396.299072;279.121765;43.279331
396.250061;279.071014;43.230331
396.204437;279.021790;43.182343
396.157654;278.972229;43.133541
396.107391;278.920349;43.083080
396.053436;278.866241;43.029926
395.998383;278.812195;42.975883
395.947113;278.761597;42.926174
395.899963;278.714630;42.881168
395.851959;278.666016;42.833431
395.796021;278.609467;42.774548
395.733032;278.545563;42.707111
395.671356;278.482788;42.642433
395.614807;278.424896;42.584969
395.560089;278.367828;42.531303
395.504028;278.309692;42.477364
395.442780;278.248871;42.417858
395.374420;278.182617;42.349102
395.302582;278.112976;42.275105
395.234497;278.046753;42.205860
395.175446;277.988098;42.146851
395.121704;277.932373;42.092335
395.064819;277.872284;42.033081
395.001068;277.807068;41.967442
394.933594;277.740448;41.899544
394.864624;277.673645;41.832607
394.797363;277.608887;41.769329
394.737457;277.550232;41.711868
394.684601;277.497314;41.658665
394.633728;277.445618;41.606178
394.584686;277.395050;41.554958
394.539978;277.348816;41.508427
394.495483;277.304535;41.464439
394.446503;277.257782;41.418575
394.398193;277.212952;41.372772
394.353210;277.171631;41.328548
394.308075;277.130463;41.283974
394.266296;277.091919;41.242203
394.232788;277.060822;41.205513
394.199402;277.027893;41.165840
394.156677;276.985626;41.117691
394.108185;276.939270;41.068130
394.057861;276.892029;41.021423
394.001495;276.836945;40.970699
393.942139;276.775696;40.915371
393.892029;276.720947;40.865726
393.852539;276.676697;40.825050
393.815247;276.636383;40.787540
393.777679;276.599396;40.753902
393.742401;276.567230;40.726234
393.702667;276.529480;40.693249
393.648926;276.475647;40.643227
393.586700;276.412933;40.582928
393.529175;276.356476;40.527107
393.479279;276.310547;40.479797
393.433014;276.268951;40.437328
393.393402;276.231140;40.399406
393.361176;276.197021;40.364525
393.328796;276.159332;40.326248
393.289337;276.114868;40.282581
393.245056;276.068817;40.236557
393.201630;276.024902;40.189854
393.160950;275.981903;40.142971
393.122406;275.939972;40.098946
393.089172;275.905243;40.063194
393.061859;275.880585;40.035461
393.035583;275.857605;40.007870
393.009033;275.830688;39.979958
392.988403;275.809570;39.962631
392.976654;275.806213;39.961849
392.974762;275.831238;39.979389
392.987671;275.892761;40.022903
393.012909;275.982208;40.097546
393.041962;276.074646;40.205688
393.077271;276.151978;40.355942
393.126373;276.206329;40.551193
393.178436;276.221039;40.762676
393.202942;276.158447;40.921574
393.174744;275.987000;40.952343
393.096771;275.718872;40.824791
392.985352;275.403259;40.567810
392.857056;275.099823;40.245747
392.742462;274.881470;39.937878
392.674744;274.807404;39.712120
392.650848;274.864929;39.587643
392.643707;274.982666;39.538395
392.642487;275.106628;39.534370
392.647339;275.219116;39.555790
392.650452;275.307587;39.582279
392.643066;275.362305;39.596245
392.625763;275.388336;39.591103
392.604340;275.397095;39.571209
392.585052;275.396271;39.547554
392.569855;275.388733;39.529781
392.558350;275.381256;39.521404
392.552917;275.383270;39.522625
392.553986;275.395233;39.529007
392.557007;275.406464;39.534058
392.559784;275.411285;39.537357
392.559998;275.410095;39.537823
392.553833;275.403595;39.532207
392.545807;275.397949;39.524708
392.540344;275.396362;39.519970
392.536469;275.395691;39.517494
392.537231;275.396393;39.519798
392.542297;275.401276;39.527012
392.545166;275.405029;39.531548
392.541321;275.402802;39.528320
392.532593;275.394806;39.518494
392.525818;275.388824;39.510185
392.530273;275.394501;39.514469
392.544617;275.410889;39.530647
392.563934;275.432495;39.552155
392.589661;275.460754;39.579998
392.617798;275.492279;39.611320
392.639801;275.517395;39.637005
392.656372;275.535339;39.656395
392.671753;275.552399;39.673466
392.685974;275.569336;39.688183
392.702911;275.588593;39.704269
392.729767;275.616882;39.730091
392.765320;275.653412;39.766064
392.800690;275.689484;39.803185
392.828522;275.719360;39.835152
392.850189;275.743500;39.862572
392.868225;275.763123;39.886597
392.885132;275.781647;39.908962
392.907623;275.806458;39.935986
392.940002;275.841492;39.971111
392.975159;275.878387;40.006035
393.003601;275.908142;40.033688
393.027924;275.934265;40.060204
393.052917;275.960052;40.091358
393.079163;275.986938;40.126823
393.110657;276.021423;40.168293
393.146240;276.062073;40.213432
393.178406;276.099518;40.253273
393.203613;276.127716;40.285191
393.226013;276.150269;40.314945
393.247650;276.170807;40.346207
393.268524;276.191803;40.378887
393.290741;276.214539;40.414539
393.317108;276.240662;40.454445
393.345123;276.268341;40.495518
393.370819;276.293549;40.532730
393.393707;276.313660;40.565414
393.418427;276.333771;40.598824
393.447571;276.359650;40.635719
393.477814;276.388489;40.672035
393.507172;276.416626;40.706116
393.540283;276.447723;40.741352
393.576385;276.483551;40.776863
393.608704;276.518372;40.806931
393.634155;276.547668;40.829269
393.655457;276.572479;40.845657
393.674133;276.594513;40.856495
393.689880;276.611938;40.859646
393.704895;276.625946;40.856194
393.723755;276.643097;40.852688
393.743866;276.661560;40.850666
393.758667;276.674591;40.846153
393.768402;276.681671;40.839695
393.774811;276.683533;40.832394
393.778656;276.680634;40.824406
393.787201;276.681763;40.821148
393.803986;276.691437;40.825912
393.823273;276.705322;40.834579
393.839325;276.716980;40.842346
393.850800;276.724640;40.848152
393.860779;276.731415;40.854156
393.871246;276.738464;40.861156
393.881866;276.745483;40.867706
393.894836;276.755432;40.875267
393.911499;276.770844;40.886669
393.926910;276.784851;40.898006
393.937988;276.792908;40.905525
393.948944;276.801117;40.915188
393.962189;276.813538;40.930058
393.975128;276.826324;40.943741
393.987915;276.839508;40.955124
394.003418;276.856384;40.969109
394.020020;276.875793;40.986465
394.038086;276.896027;41.006454
394.058899;276.917328;41.028656
394.078888;276.938080;41.050316
394.096100;276.956726;41.069912
394.113922;276.974976;41.088768
394.133972;276.994965;41.107948
394.153229;277.015442;41.126305
394.166016;277.029938;41.139866
394.171661;277.036774;41.146706
394.175781;277.040344;41.150646
394.181061;277.043762;41.155090
394.185242;277.045807;41.159851
394.189178;277.049225;41.166904
394.196045;277.058960;41.178181
394.201843;277.069366;41.188156
394.201965;277.071869;41.191128
394.201965;277.071320;41.192448
394.212128;277.079315;41.201500
394.228577;277.093750;41.216496
394.239685;277.102783;41.226513
394.244263;277.104980;41.229713
394.249390;277.107819;41.234322
394.253662;277.108765;41.238499
394.251160;277.101440;41.234222
394.245544;277.092407;41.226231
394.242126;277.089111;41.223495
394.241638;277.090332;41.226025
394.244232;277.092987;41.230621
394.250549;277.096680;41.236389
394.260651;277.103821;41.244953
394.274323;277.115570;41.256557
394.287231;277.127533;41.266556
394.297028;277.135620;41.273815
394.309906;277.145874;41.285786
394.330139;277.163574;41.306007
394.352264;277.182648;41.327629
394.370453;277.197510;41.344231
394.383362;277.209320;41.355991
394.389771;277.217499;41.362930
394.389435;277.218323;41.364731
394.386658;277.215057;41.364304
394.383820;277.212555;41.362221
394.382385;277.212372;41.358829
394.389282;277.219238;41.362400
394.405945;277.234070;41.376511
394.420288;277.246399;41.390114
394.424988;277.250671;41.396187
394.426392;277.252319;41.399586
394.428772;277.253876;41.402981
394.433380;277.257538;41.406395
394.444366;277.267670;41.415390
394.465668;277.286652;41.434658
394.489655;277.306885;41.456371
394.500702;277.314667;41.465412
394.494690;277.307739;41.458675
394.481995;277.295471;41.445843
394.469238;277.283325;41.432816
394.458282;277.272736;41.422253
394.452667;277.268250;41.418407
394.452148;277.268250;41.419422
394.453003;277.268433;41.420483
394.456116;277.270386;41.423321
394.462463;277.276489;41.430012
394.471375;277.285187;41.439331
394.482086;277.295990;41.450336
394.491760;277.305481;41.460274
394.497833;277.310730;41.466518
394.500519;277.313263;41.469669
394.498535;277.312256;41.468460
394.491791;277.306488;41.462090
394.487976;277.302612;41.456059
394.490479;277.305237;41.455685
394.495697;277.311035;41.460060
394.499298;277.315613;41.465584
394.498962;277.316925;41.467678
394.491638;277.312653;41.463554
394.477539;277.303253;41.453979
394.464233;277.294891;41.442970
394.464905;277.298553;41.441135
394.485229;277.319977;41.456600
394.512177;277.348785;41.479992
394.531921;277.372437;41.496925
394.542480;277.386261;41.504208
394.543152;277.387482;41.503460
394.534271;277.377106;41.496979
394.524200;277.362122;41.489479
394.519135;277.347443;41.484219
394.515808;277.334015;41.480934
394.509216;277.321960;41.477772
394.497681;277.310974;41.472202
394.481537;277.299103;41.462761
394.463837;277.285095;41.450985
394.445587;277.268158;41.436836
394.425110;277.247803;41.418541
394.404480;277.228180;41.399738
394.386688;277.212036;41.384972
394.370728;277.197540;41.372982
394.356262;277.182648;41.361305
394.341949;277.165009;41.345531
394.326141;277.143066;41.322201
394.310272;277.121368;41.295647
394.294281;277.101562;41.271133
394.279266;277.083710;41.250698
394.270966;277.073242;41.236614
394.269012;277.070343;41.227802
394.266846;277.068542;41.223068
394.264404;277.065796;41.223259
394.257538;277.057922;41.220001
394.240143;277.041351;41.203003
394.219940;277.025421;41.181343
394.209167;277.025543;41.174129
394.212372;277.051636;41.192131
394.232056;277.109833;41.238239
394.266144;277.195953;41.309601
394.307129;277.289764;41.405968
394.353546;277.369293;41.539627
394.409790;277.423553;41.720005
394.474915;277.447357;41.938984
394.534149;277.418488;42.168011
394.556702;277.294708;42.340252
394.515533;277.061401;42.364971
394.415222;276.762115;42.206810
394.288330;276.468170;41.920731
394.172302;276.247223;41.598515
394.101135;276.156677;41.324215
394.089783;276.218170;41.152412
394.116028;276.382782;41.083431
394.146545;276.564362;41.078655
394.166626;276.709290;41.097633
394.175507;276.811188;41.114285
394.176819;276.878021;41.122490
394.172455;276.915863;41.125751
394.163177;276.934906;41.124290
394.154449;276.948914;41.118755
394.149567;276.962341;41.111897
394.144562;276.968353;41.105610
394.139374;276.967682;41.102982
394.138824;276.969635;41.105343
394.140228;276.974518;41.106190
394.138519;276.976837;41.101635
394.136688;276.978302;41.099045
394.140472;276.983551;41.105331
394.149109;276.992218;41.117111
394.154877;276.999298;41.125370
394.153564;277.001526;41.126373
394.150787;277.001678;41.125130
394.150940;277.001526;41.125141
394.150360;276.999969;41.123814
394.148285;276.999268;41.121834
394.148499;277.003326;41.123589
394.151062;277.008942;41.127956
394.154510;277.013611;41.131706
394.159973;277.019318;41.135876
394.167450;277.027222;41.142300
394.176636;277.036957;41.152100
394.187622;277.049286;41.165295
394.201935;277.066193;41.181622
394.222076;277.090057;41.202721
394.246521;277.117889;41.227959
394.268951;277.143311;41.252590
394.286774;277.164856;41.273800
394.302338;277.183746;41.292114
394.320404;277.203400;41.311832
394.348511;277.231293;41.340065
394.388397;277.268524;41.376690
394.428101;277.305664;41.411293
394.456421;277.334930;41.436726
394.474976;277.357880;41.456238
394.488220;277.376221;41.473709
394.498260;277.390686;41.490147
394.511017;277.406677;41.509411
394.532562;277.431152;41.535484
394.558777;277.461823;41.565067
394.581970;277.489960;41.591900
394.600616;277.513092;41.616032
394.620117;277.536865;41.643002
394.644440;277.564819;41.676193
394.671051;277.594177;41.712448
394.697174;277.623138;41.747734
394.725555;277.654999;41.783974
394.756958;277.688629;41.823566
394.789154;277.722015;41.865875
394.821411;277.755920;41.910782
394.856903;277.792572;41.959564
394.898376;277.833832;42.013248
394.943878;277.878815;42.069462
394.987457;277.921906;42.123177
395.024353;277.956696;42.170017
395.054199;277.983704;42.208458
395.079681;278.008484;42.242039
395.103668;278.033020;42.273750
395.125061;278.053711;42.301151
395.143036;278.069122;42.322407
395.159058;278.082001;42.339619
395.172760;278.093658;42.352039
395.179749;278.100830;42.352940
395.177246;278.100433;42.339851
395.170105;278.096039;42.320595
395.163361;278.092804;42.303108
395.160004;278.090332;42.288303
395.158234;278.085297;42.273983
395.157288;278.077515;42.258728
395.156921;278.068634;42.241272
395.153625;278.055939;42.218552
395.142639;278.036682;42.190147
395.127502;278.015442;42.162380
395.116913;277.999023;42.141613
395.113953;277.991486;42.130142
395.117645;277.991608;42.126953
395.120789;277.990936;42.124382
395.115295;277.980103;42.113155
395.102661;277.962738;42.096119
395.093140;277.949951;42.084351
395.091003;277.943909;42.080021
395.091187;277.938904;42.076702
395.089722;277.933136;42.072197
395.088501;277.930084;42.068756
395.084503;277.924774;42.061550
395.071198;277.911469;42.045265
395.057892;277.900757;42.030972
395.059448;277.905182;42.032944
395.071472;277.918060;42.045727
395.077850;277.924622;42.053787
395.075592;277.922363;42.052673
395.072510;277.918549;42.047253
395.069275;277.914124;42.040241
395.064087;277.908508;42.033531
395.062500;277.907806;42.032242
395.067078;277.913757;42.037121
395.071503;277.919434;42.041634
395.070435;277.920532;42.041462
395.065521;277.918274;42.037140
395.056213;277.911865;42.028389
395.046173;277.903931;42.019970
395.043610;277.902893;42.021172
395.050140;277.910339;42.030209
395.059357;277.919067;42.037220
395.067657;277.925476;42.040340
395.073212;277.928131;42.042641
395.069794;277.923065;42.040359
395.053833;277.907867;42.027916
395.034210;277.889404;42.010609
395.024109;277.879730;42.001087
395.022583;277.879730;42.000820
395.019531;277.878967;41.998623
395.012329;277.872650;41.992046
395.002502;277.862885;41.985840
394.985016;277.845795;41.973797
394.959747;277.820160;41.950794
394.938110;277.796234;41.926327
394.924408;277.779297;41.908325
394.913727;277.766144;41.895885
394.905029;277.755341;41.888504
394.899902;277.747803;41.884998
394.893982;277.740326;41.879776
394.882385;277.728851;41.869087
394.868011;277.714172;41.855469
394.855927;277.701050;41.843182
394.845581;277.690948;41.833401
394.838562;277.683411;41.826515
394.839783;277.682373;41.826694
394.848389;277.688538;41.834698
394.854370;277.692413;41.840134
394.850830;277.686737;41.834610
394.841156;277.675964;41.823235
394.828918;277.663940;41.811764
394.816284;277.651703;41.799023
394.807770;277.643616;41.787422
394.806091;277.641541;41.783310
394.809387;277.643494;41.787468
394.811432;277.643036;41.790943
394.803192;277.634460;41.783482
394.787140;277.620636;41.768169
394.773956;277.610199;41.755527
394.764832;277.602478;41.746021
394.756897;277.594604;41.736603
394.753113;277.588623;41.730515
394.749786;277.580902;41.726196
394.740784;277.566803;41.718208
394.730499;277.553070;41.708530
394.723938;277.544769;41.699989
394.718903;277.539551;41.692425
394.716248;277.538391;41.689034
394.715515;277.540161;41.688988
394.710175;277.536133;41.683903
394.698303;277.524384;41.671982
394.684631;277.511658;41.659473
394.671722;277.499176;41.647472
394.657898;277.484558;41.632793
394.644928;277.471680;41.618782
394.637604;277.464478;41.611526
394.634369;277.459473;41.608982
394.629578;277.451111;41.603512
394.618896;277.437225;41.590199
394.604309;277.421539;41.572525
394.592194;277.409027;41.558090
394.582336;277.398621;41.548428
394.574799;277.390411;41.542610
394.574524;277.389709;41.543934
394.578583;277.393982;41.550167
394.579132;277.395355;41.552723
394.575806;277.393219;41.548157
394.570099;277.388153;41.538879
394.560211;277.378021;41.527367
394.546387;277.363251;41.514488
394.533417;277.348480;41.502304
394.523956;277.339203;41.493736
394.514282;277.332489;41.485722
394.502319;277.322693;41.474049
394.490265;277.311035;41.460930
394.477997;277.299194;41.447685
394.467194;277.288696;41.436348
394.465179;277.286621;41.432762
394.470398;277.291901;41.436932
394.476349;277.297241;41.443699
394.479553;277.299011;41.449085
394.478638;277.294983;41.448559
394.474640;277.287659;41.443077
394.475128;277.286255;41.442097
394.481873;277.293488;41.448631
394.485565;277.299438;41.453938
394.481018;277.297302;41.452011
394.471680;277.288269;41.445312
394.462738;277.277802;41.437859
394.460419;277.273712;41.433716
394.470062;277.283264;41.438007
394.488129;277.304077;41.452793
394.507385;277.328888;41.474857
394.527252;277.354156;41.498867
394.548492;277.378510;41.520756
394.568420;277.399750;41.538067
394.587067;277.417908;41.550396
394.607788;277.437836;41.562035
394.628601;277.459839;41.577023
394.642487;277.474945;41.591259
