R;M;L
210.500244;278.010254;0.764553
210.435257;277.725616;0.402119
210.352951;277.514069;0.097356
210.271591;277.412903;-0.115262
210.210602;277.424805;-0.223141
210.180344;277.519043;-0.248184
210.182999;277.656403;-0.222375
210.211594;277.805023;-0.165279
210.251953;277.943359;-0.090605
210.292480;278.059937;-0.015499
210.325409;278.151001;0.042435
210.346924;278.214203;0.076018
210.359879;278.251465;0.093591
210.370041;278.271271;0.106704
210.375885;278.280243;0.116509
210.374268;278.283722;0.120033
210.369598;278.287506;0.120578
210.368683;278.294220;0.123862
210.372101;278.301880;0.131454
210.376633;278.308319;0.141327
210.379532;278.313080;0.150016
210.379745;278.317291;0.155615
210.380081;278.322601;0.160799
210.381104;278.327850;0.167494
210.377426;278.328552;0.171638
210.368805;278.324890;0.171379
210.363144;278.324188;0.172459
210.363831;278.330322;0.179462
210.367218;278.340607;0.190357
210.370773;278.351166;0.200886
210.373245;278.359070;0.209636
210.374573;278.364807;0.218613
210.375504;278.370667;0.229140
210.375900;278.377167;0.239234
210.375015;278.382416;0.246962
210.374863;278.387146;0.255599
210.378174;278.395477;0.269885
210.381546;278.405731;0.286140
210.380951;278.412933;0.298555
210.380432;278.420441;0.312387
210.384064;278.433594;0.334774
210.388077;278.448334;0.361751
210.389908;278.459991;0.386896
210.393311;278.471436;0.411123
210.399933;278.485840;0.437406
210.408646;278.503387;0.465925
210.418121;278.523682;0.496845
210.425629;278.544739;0.530172
210.430328;278.563019;0.563734
210.435135;278.579285;0.596537
210.441315;278.595490;0.628017
210.446167;278.609558;0.654820
210.450058;278.621735;0.677928
210.455887;278.636536;0.703267
210.462234;278.652252;0.730554
210.465775;278.664551;0.753874
210.466583;278.672119;0.769658
210.465561;278.677063;0.777528
210.463882;278.681824;0.778755
210.463074;278.686584;0.774151
210.462799;278.688019;0.761298
210.462524;278.684143;0.737064
210.463440;278.677002;0.702459
210.463837;278.666901;0.660295
210.459869;278.652588;0.612864
210.452606;278.634644;0.565091
210.445343;278.614990;0.520914
210.438324;278.592957;0.477861
210.430359;278.567413;0.431044
210.421173;278.538635;0.379086
210.411514;278.509094;0.326657
210.402985;278.481445;0.281491
210.395279;278.456360;0.246827
210.387894;278.432373;0.219850
210.381943;278.409760;0.197180
210.376541;278.390045;0.176386
210.368393;278.371582;0.155008
210.358551;278.354156;0.133904
210.350281;278.338379;0.116561
210.344467;278.324860;0.103918
210.341568;278.315369;0.095176
210.341949;278.310791;0.089193
210.342850;278.307159;0.083266
210.341324;278.302032;0.076218
210.338089;278.296906;0.070102
210.334991;278.292389;0.065812
210.332870;278.287476;0.062291
210.332108;278.284729;0.060692
210.334473;278.288452;0.064262
210.340393;278.297333;0.072783
210.344696;278.304169;0.080420
210.343750;278.305847;0.083265
210.340393;278.305206;0.084128
210.338730;278.304108;0.084746
210.337418;278.301849;0.083752
210.337006;278.301331;0.083993
210.339981;278.304749;0.089065
210.344513;278.309570;0.095994
210.346130;278.312347;0.099577
210.343781;278.311981;0.098801
210.341385;278.310791;0.096593
210.342194;278.310791;0.095386
210.343964;278.311432;0.094394
210.343292;278.310699;0.092839
210.340576;278.308868;0.091635
210.337753;278.307190;0.090393
210.335114;278.306122;0.087655
210.332748;278.305634;0.083645
210.332001;278.304779;0.079932
210.331940;278.302887;0.076613
210.329620;278.298218;0.072204
210.325119;278.292633;0.066935
210.321213;278.289398;0.063078
210.320160;278.289337;0.062341
210.322235;278.291718;0.064530
210.324692;278.294037;0.067664
210.325043;278.293793;0.070080
210.324112;278.290558;0.071169
210.322525;278.284821;0.069375
210.319473;278.279266;0.064513
210.315781;278.274902;0.059259
210.312805;278.270386;0.053829
210.309875;278.263611;0.046593
210.307632;278.256378;0.039519
210.307709;278.252106;0.035356
210.310608;278.250824;0.033706
210.313873;278.250916;0.033202
210.314117;278.250305;0.032531
210.309540;278.247375;0.029655
210.302124;278.241730;0.023751
210.295181;278.233612;0.016491
210.290070;278.226166;0.010483
210.287720;278.221771;0.008004
210.288956;278.221436;0.009561
210.291870;278.223328;0.012699
210.293961;278.224854;0.014045
210.294449;278.225494;0.012263
210.293610;278.225037;0.008257
210.291306;278.222473;0.002568
210.286835;278.217163;-0.005288
210.280640;278.209747;-0.013597
210.274475;278.202789;-0.019266
210.270523;278.197632;-0.021820
210.270035;278.194183;-0.022755
210.271164;278.192291;-0.023036
210.270905;278.191284;-0.022231
210.270309;278.191376;-0.020391
210.270615;278.192291;-0.019468
210.270248;278.192474;-0.019942
210.268890;278.192078;-0.019884
210.267914;278.191254;-0.019230
210.267593;278.188965;-0.020681
210.267365;278.184814;-0.024990
210.266785;278.181732;-0.029032
210.267212;278.181610;-0.030215
210.269180;278.183594;-0.029532
210.270020;278.185272;-0.029368
210.268326;278.185577;-0.029881
210.266586;278.186096;-0.029361
210.267334;278.187469;-0.027882
210.269409;278.186920;-0.027363
210.269211;278.182343;-0.028940
210.264954;278.175751;-0.031641
210.259796;278.171051;-0.033295
210.257904;278.169586;-0.033277
210.259506;278.170959;-0.033322
210.261948;278.173706;-0.035016
210.262405;278.175049;-0.038367
210.257980;278.170532;-0.044780
210.246445;278.159637;-0.055531
210.234924;278.152100;-0.063815
210.235229;278.158417;-0.060021
210.247269;278.176758;-0.045641
210.261932;278.197021;-0.029067
210.274399;278.216309;-0.012329
210.286453;278.237518;0.008402
210.300140;278.261963;0.034176
210.316071;278.289062;0.061721
210.333679;278.318054;0.088397
210.348221;278.342529;0.110301
210.351028;278.349762;0.119366
210.339279;278.333984;0.112230
210.318909;278.304596;0.095280
210.298798;278.275116;0.078080
210.286926;278.253723;0.067294
210.283279;278.241302;0.062442
210.279892;278.232300;0.057131
210.273682;278.221252;0.047946
210.267792;278.207520;0.035277
210.262436;278.191956;0.016941
210.256958;278.176178;-0.007051
210.252167;278.163239;-0.029396
210.247726;278.153473;-0.045355
210.242111;278.143555;-0.057891
210.236008;278.132751;-0.068529
210.231628;278.124146;-0.075567
210.229187;278.117645;-0.081299
210.227844;278.111542;-0.088513
210.227554;278.105713;-0.095027
210.226318;278.101166;-0.099111
210.224319;278.098846;-0.100404
210.225174;278.101501;-0.097618
210.228836;278.105743;-0.092682
210.231369;278.107391;-0.089297
210.231873;278.107178;-0.088028
210.231842;278.107483;-0.088422
210.232620;278.108704;-0.090596
210.234482;278.110596;-0.092903
210.237045;278.112335;-0.093337
210.238220;278.111969;-0.093613
210.235916;278.110779;-0.097255
210.232574;278.117432;-0.103973
210.234299;278.139984;-0.110035
210.242767;278.175537;-0.112820
210.251953;278.212585;-0.110139
210.254929;278.244995;-0.095309
210.252380;278.277283;-0.055656
210.255310;278.324005;0.026474
210.276337;278.399719;0.174851
210.317688;278.506927;0.411042
210.371338;278.623016;0.721892
210.426102;278.706848;1.041191
210.466873;278.714844;1.283243
210.477356;278.614990;1.376026
210.457031;278.404907;1.274301
210.420563;278.121002;0.994834
210.372467;277.817108;0.623659
210.304947;277.548737;0.259012
210.224014;277.367706;-0.033408
210.151016;277.301086;-0.224326
210.101654;277.338562;-0.315031
210.082428;277.447510;-0.328369
210.093445;277.590179;-0.294505
210.127029;277.738007;-0.235565
210.170151;277.874756;-0.164473
210.210876;277.990173;-0.094623
210.243439;278.078003;-0.039393
210.266052;278.137482;-0.005085
210.280045;278.172516;0.012009
210.288284;278.190216;0.021219
210.290985;278.197571;0.027632
210.287567;278.201172;0.030756
210.283386;278.206573;0.031994
210.283813;278.213898;0.033594
210.284454;278.216736;0.034184
210.280914;278.214569;0.034730
210.279068;278.217102;0.040784
210.284561;278.227905;0.053003
210.293030;278.240570;0.065525
210.299454;278.249268;0.075069
210.302399;278.254272;0.082544
210.298996;278.255371;0.086919
210.288788;278.251862;0.086422
210.278183;278.247711;0.084017
210.271866;278.247101;0.083653
210.270035;278.251221;0.086058
210.272461;278.259033;0.092385
210.277390;278.269287;0.104005
210.281555;278.280457;0.119342
210.284775;278.291992;0.136083
210.288315;278.302795;0.152796
210.292862;278.311310;0.168191
210.297073;278.317993;0.181915
210.300705;278.325195;0.195358
210.304855;278.334869;0.211179
210.309647;278.346680;0.230068
210.311737;278.357727;0.249200
210.310410;278.367004;0.267305
210.310349;278.378235;0.287411
210.315186;278.394257;0.312177
210.322510;278.413116;0.340851
210.331146;278.433197;0.372866
210.341888;278.454865;0.408502
210.351471;278.474213;0.443777
210.354858;278.486481;0.473884
210.354691;278.495239;0.500369
210.356445;278.507782;0.527062
210.359985;278.523743;0.555101
210.363358;278.540192;0.584378
210.368591;278.556030;0.613768
210.375153;278.570404;0.640437
210.379288;278.580750;0.662447
210.382721;278.587799;0.680811
210.388580;278.595978;0.695502
210.395050;278.605347;0.703954
210.399933;278.613983;0.704536
210.403534;278.619049;0.694290
210.404236;278.616974;0.669413
210.399445;278.607269;0.631424
210.389679;278.591553;0.585900
210.378616;278.572479;0.537752
210.368057;278.551331;0.488439
210.356995;278.527679;0.437173
210.346390;278.501678;0.385023
210.336273;278.473480;0.332427
210.324280;278.440491;0.278359
210.311035;278.404938;0.226517
210.299301;278.372314;0.182151
210.288696;278.343384;0.144104
210.277832;278.317078;0.109437
210.268600;278.294678;0.079463
210.263382;278.276672;0.055689
210.261230;278.260315;0.037462
210.259613;278.244843;0.023676
210.256638;278.230591;0.011997
210.251541;278.217804;-0.000234
210.244370;278.207092;-0.013597
210.237259;278.198944;-0.026498
210.233749;278.194580;-0.034946
210.236130;278.194427;-0.035453
210.240845;278.194946;-0.030867
210.241867;278.193542;-0.027127
210.239075;278.191071;-0.025874
210.235840;278.189484;-0.026987
210.233017;278.188049;-0.030915
210.232391;278.188110;-0.034713
210.236404;278.191864;-0.034081
210.243210;278.198456;-0.028901
210.247940;278.204224;-0.022401
210.251724;278.209320;-0.015310
210.259750;278.217987;-0.004908
210.270355;278.228699;0.007818
210.277939;278.236816;0.017966
210.281860;278.241241;0.023094
210.281876;278.242188;0.022684
210.277542;278.239838;0.018422
210.273834;278.238129;0.015350
210.275253;278.239716;0.016547
210.280533;278.244141;0.021345
210.286133;278.250458;0.028488
210.290543;278.256531;0.036338
210.291992;278.259033;0.041361
210.288651;278.255859;0.040649
210.283035;278.250549;0.036589
210.280243;278.246521;0.033335
210.279572;278.242798;0.030006
210.277100;278.237274;0.024552
210.273499;278.232819;0.020308
210.272186;278.231750;0.020628
210.272537;278.231903;0.022422
210.272690;278.232788;0.022420
210.273193;278.234924;0.021304
210.273880;278.236206;0.018502
210.273346;278.234253;0.013588
210.271286;278.229492;0.009153
210.267639;278.223175;0.005329
210.264252;278.216583;0.000714
210.263840;278.212585;-0.003143
210.263489;278.210236;-0.006760
210.260376;278.206573;-0.012396
210.257462;278.203217;-0.017094
210.257248;278.201904;-0.017275
210.257614;278.200348;-0.015258
210.258179;278.197968;-0.014026
210.260025;278.196625;-0.013132
210.262070;278.196991;-0.012916
210.261581;278.195679;-0.015872
210.258118;278.190948;-0.022453
210.254868;278.186371;-0.029031
210.254959;278.185974;-0.031271
210.256683;278.188110;-0.029218
210.258224;278.189758;-0.025614
210.261322;278.191528;-0.021863
210.263733;278.192352;-0.021263
210.260086;278.188843;-0.027674
210.252838;278.181915;-0.037995
210.247818;278.176331;-0.045740
210.245712;278.174042;-0.048965
210.244659;278.173889;-0.048770
210.244751;278.172607;-0.046591
210.244720;278.169861;-0.045631
210.242325;278.166290;-0.048787
210.237701;278.164246;-0.054058
210.234406;278.165527;-0.056922
210.234772;278.168762;-0.057056
210.237564;278.171509;-0.057405
210.240051;278.172791;-0.057879
210.241074;278.172363;-0.056629
210.240662;278.169891;-0.054873
210.240631;278.167389;-0.053426
210.243652;278.167419;-0.050441
210.248108;278.169373;-0.046974
210.250824;278.170959;-0.046198
210.251846;278.171417;-0.047569
210.252701;278.171326;-0.049320
210.251709;278.170319;-0.052051
210.248215;278.168121;-0.055769
210.245392;278.165710;-0.058459
210.246552;278.165161;-0.058276
210.248489;278.166931;-0.055495
210.248154;278.169098;-0.051657
210.249283;278.171600;-0.046892
210.253830;278.173218;-0.042126
210.257263;278.173676;-0.040008
210.258499;278.174805;-0.040052
210.260696;278.178406;-0.039981
210.263550;278.181458;-0.040718
210.263290;278.181396;-0.044753
210.258865;278.177643;-0.051445
210.254410;278.173615;-0.056308
210.253479;278.171570;-0.056313
210.254791;278.171356;-0.052527
210.256073;278.171570;-0.047646
210.254807;278.170471;-0.046258
210.249390;278.166168;-0.051114
210.241653;278.162323;-0.058274
210.235962;278.163574;-0.062086
210.237778;278.173035;-0.058372
210.247925;278.188599;-0.046073
210.259476;278.201477;-0.030484
210.268539;278.210052;-0.015440
210.277649;278.222443;0.002358
210.290558;278.244446;0.027197
210.310135;278.276276;0.060150
210.334686;278.312561;0.095810
210.353607;278.339813;0.122585
210.357529;278.345673;0.132430
210.346237;278.330566;0.126003
210.325607;278.303070;0.109647
210.305923;278.274750;0.093303
210.298218;278.256042;0.085652
210.304016;278.249695;0.086952
210.313980;278.248444;0.089575
210.318588;278.244415;0.085937
210.317169;278.236176;0.074241
210.313721;278.225830;0.056158
210.308411;278.214294;0.034869
210.301605;278.203156;0.016259
210.296448;278.193970;0.003815
210.292725;278.186005;-0.004550
210.287903;278.177582;-0.011186
210.283035;278.169189;-0.016613
210.281143;278.162476;-0.021309
210.282211;278.158264;-0.025397
210.284775;278.157654;-0.027495
210.287689;278.161041;-0.026229
210.290268;278.165985;-0.023429
210.293518;278.169708;-0.022039
210.297394;278.170898;-0.021771
210.299347;278.169678;-0.020489
210.300110;278.168823;-0.016635
210.303009;278.171661;-0.010415
210.308258;278.178009;-0.004611
210.315216;278.185425;0.000205
210.323700;278.194275;0.008095
210.330002;278.203308;0.019486
210.331985;278.210785;0.026645
210.334869;278.221313;0.022278
210.343765;278.243439;0.009207
210.355484;278.279388;-0.001034
210.363220;278.322723;0.003752
210.365295;278.365875;0.033346
210.365051;278.409424;0.096341
210.371613;278.465149;0.206573
210.396866;278.549713;0.388200
210.444397;278.663177;0.650667
210.503525;278.776276;0.956107
210.556885;278.845367;1.237192
210.591797;278.830750;1.428350
210.601883;278.701416;1.459477
210.588684;278.457794;1.287097
210.558594;278.154053;0.965507
210.510635;277.862305;0.611767
210.441299;277.632568;0.300857
210.358765;277.489777;0.056002
210.280350;277.445557;-0.107473
210.224380;277.496094;-0.184688
210.204346;277.615906;-0.194561
210.219635;277.764435;-0.162645
210.256561;277.909668;-0.103114
210.299652;278.036774;-0.027481
210.338287;278.136627;0.044216
210.368195;278.205994;0.093320
210.388947;278.250580;0.116435
210.401016;278.279846;0.125373
210.407394;278.300720;0.133884
210.411926;278.315186;0.143578
210.415131;278.322815;0.148230
210.418243;278.328247;0.149696
210.424271;278.338531;0.156379
210.431046;278.352295;0.169577
210.435226;278.363159;0.183889
210.437332;278.369751;0.195856
210.440002;278.375153;0.205235
210.442871;278.382111;0.213656
210.446106;278.390991;0.223667
210.449585;278.400360;0.235270
210.452484;278.408905;0.245885
210.455597;278.416992;0.254948
210.460754;278.426819;0.264694
210.466339;278.437500;0.275289
210.467651;278.445099;0.283479
210.464661;278.447479;0.289022
210.462555;278.449280;0.295924
210.464188;278.453613;0.305752
210.469589;278.460999;0.318109
210.478134;278.472076;0.334617
210.488052;278.487488;0.356315
210.496780;278.504578;0.380663
210.501297;278.517395;0.402339
210.501526;278.525269;0.418362
210.502045;278.534149;0.432286
210.505737;278.546387;0.448413
210.510422;278.558533;0.466743
210.513062;278.568848;0.487360
210.515274;278.579651;0.512002
210.518936;278.593018;0.539344
210.520737;278.605957;0.564769
210.519699;278.616425;0.588078
210.521469;278.629425;0.615335
210.528336;278.647064;0.649130
210.537338;278.665588;0.686168
210.546906;278.684265;0.723504
210.557297;278.704834;0.758357
210.567810;278.725128;0.788161
210.577332;278.742279;0.814119
210.585312;278.755768;0.839333
210.592239;278.767975;0.864553
210.599335;278.780548;0.887152
210.607010;278.793182;0.902815
210.613739;278.805145;0.908646
210.619873;278.816803;0.906431
210.628922;278.829010;0.900952
210.640350;278.838654;0.892214
210.647583;278.839294;0.874005
210.646729;278.829681;0.841575
210.640900;278.812897;0.795215
210.633148;278.790558;0.739200
210.623978;278.765289;0.681405
210.616028;278.741638;0.628966
210.612061;278.721344;0.583587
210.609406;278.701752;0.543409
210.604111;278.679901;0.505930
210.596542;278.656799;0.469825
210.589676;278.633240;0.436112
210.584381;278.609314;0.405575
210.579895;278.586090;0.377916
210.576172;278.565399;0.354069
210.573441;278.548767;0.335268
210.570663;278.536255;0.321135
210.567108;278.526215;0.310451
210.563782;278.517487;0.302231
210.560699;278.510284;0.295126
210.557724;278.504364;0.287242
210.555359;278.498749;0.278431
210.554474;278.493866;0.271465
210.554550;278.489502;0.268505
210.554565;278.486572;0.268363
210.554031;278.484497;0.269087
210.552963;278.483307;0.270776
210.552322;278.484344;0.274134
210.553009;278.486908;0.277447
210.554688;278.488708;0.278590
210.557434;278.488617;0.279030
210.560364;278.487244;0.280751
210.561279;278.486267;0.282819
210.560104;278.486633;0.284533
210.557907;278.488953;0.286042
210.553391;278.489594;0.285852
210.547760;278.488495;0.284313
210.547195;278.490326;0.285757
210.553101;278.495667;0.291845
210.561081;278.500671;0.299726
210.568283;278.505402;0.306437
210.572113;278.508972;0.308532
210.569809;278.508240;0.304190
210.562973;278.503021;0.296507
210.554810;278.495789;0.288537
210.547546;278.488983;0.281631
210.544159;278.485077;0.277897
210.543427;278.481262;0.276123
210.540009;278.474335;0.272920
210.534775;278.468201;0.270421
210.532578;278.465942;0.271404
210.532120;278.464203;0.272208
210.530487;278.462006;0.270037
210.528824;278.460968;0.266856
210.527771;278.460266;0.263870
210.525757;278.458282;0.260883
210.521988;278.453674;0.257206
210.515732;278.446045;0.251195
210.508896;278.437714;0.241958
210.503082;278.430573;0.230465
210.499100;278.424835;0.220031
210.497589;278.421082;0.214319
210.496613;278.418915;0.212572
210.492950;278.415161;0.210283
210.486725;278.406708;0.204791
210.478760;278.394958;0.196306
210.470169;278.384735;0.186426
210.464661;278.379425;0.178392
210.464218;278.376892;0.173954
210.464722;278.373901;0.170927
210.462540;278.370331;0.167216
210.458954;278.366638;0.164024
210.456436;278.362335;0.163402
210.453949;278.358978;0.164587
210.450699;278.356781;0.164474
210.446381;278.353485;0.160444
210.441101;278.346161;0.152272
210.436340;278.337372;0.142371
210.432968;278.330505;0.134121
210.430084;278.326569;0.130478
210.427307;278.324554;0.130394
210.424316;278.322144;0.128081
210.420181;278.317230;0.121440
210.414551;278.311523;0.113993
210.408951;278.306580;0.108427
210.406067;278.302856;0.105425
210.402908;278.299744;0.103115
210.395142;278.294952;0.098140
210.387115;278.289246;0.091661
210.384186;278.284210;0.087271
210.383469;278.280090;0.084469
210.381195;278.276276;0.081529
210.377396;278.274048;0.078513
210.373398;278.273010;0.073903
210.368729;278.269897;0.065949
210.362381;278.263611;0.056244
210.354416;278.254822;0.047686
210.347198;278.246521;0.042361
210.342560;278.240417;0.039763
210.339066;278.237396;0.037094
210.336853;278.237366;0.034902
210.338821;278.240631;0.036771
210.343933;278.244629;0.042111
210.346161;278.244019;0.044773
210.341110;278.236176;0.040141
210.332504;278.226959;0.031242
210.325394;278.221161;0.023452
210.319519;278.217529;0.017359
210.313507;278.213959;0.011636
210.307251;278.210663;0.006953
210.302979;278.208405;0.004580
210.301880;278.207001;0.002774
210.301239;278.203491;-0.002406
210.298157;278.197906;-0.010056
210.294083;278.193970;-0.015552
210.289108;278.190338;-0.020510
210.279907;278.183411;-0.029902
210.268326;278.175812;-0.040110
210.260056;278.173584;-0.043559
210.255768;278.175446;-0.041750
210.252029;278.176239;-0.040357
210.249695;278.179352;-0.037606
210.252411;278.190186;-0.028782
210.259705;278.208252;-0.014435
210.270813;278.230560;0.004319
210.287598;278.257935;0.029580
210.308594;278.288940;0.058739
210.324921;278.314178;0.082110
210.327911;278.323456;0.092447
210.315689;278.314209;0.088207
210.291000;278.289398;0.070351
210.259399;278.253662;0.044289
210.231049;278.215942;0.018680
210.215057;278.186676;-0.000877
210.212769;278.171753;-0.012952
210.215897;278.165100;-0.020681
210.213501;278.156219;-0.032032
210.200943;278.139801;-0.053184
210.182465;278.117859;-0.082692
210.164841;278.094940;-0.112965
210.150879;278.074463;-0.136500
210.139816;278.057617;-0.152182
210.130615;278.043701;-0.164719
210.119858;278.030151;-0.178338
210.105057;278.016113;-0.193160
210.090027;278.003845;-0.207629
210.079193;277.995117;-0.221335
210.072083;277.987976;-0.233069
210.067444;277.981842;-0.240761
210.064468;277.977173;-0.246074
210.061096;277.972260;-0.253562
210.056366;277.965210;-0.262585
210.053009;277.960236;-0.266790
210.051727;277.959045;-0.266684
210.049179;277.957489;-0.270946
210.044113;277.954773;-0.280217
210.038544;277.953369;-0.286311
210.033447;277.951385;-0.287168
210.026718;277.945923;-0.289251
210.017319;277.940399;-0.299018
210.009094;277.944244;-0.316545
210.007080;277.965057;-0.334156
210.008926;277.999542;-0.342146
210.005447;278.034149;-0.336549
209.994034;278.060455;-0.314572
209.985168;278.090210;-0.260803
209.992905;278.144043;-0.148610
210.022415;278.231354;0.042733
210.071213;278.344147;0.314151
210.128860;278.455750;0.628088
210.175308;278.518555;0.900487
210.192383;278.485016;1.039567
