R;M;L
23.357685;329.297302;45.857403
23.569632;329.538727;45.947716
23.813454;329.801941;46.063602
24.073971;330.068756;46.195850
24.345161;330.342804;46.344147
24.629507;330.632233;46.514843
24.920227;330.926178;46.710617
25.199598;331.203552;46.918335
25.453491;331.447693;47.115173
25.683531;331.657959;47.297012
25.913155;331.867828;47.489773
26.177315;332.123291;47.722538
26.494118;332.438629;48.001614
26.849714;332.793518;48.319183
27.215364;333.158203;48.668396
27.564388;333.505280;49.032143
27.871027;333.809570;49.379353
28.120998;334.066132;49.697426
28.330774;334.300049;50.012520
28.537453;334.541626;50.363384
28.757380;334.793335;50.754852
28.971664;335.032562;51.149109
29.162241;335.249786;51.513062
29.329332;335.456268;51.839252
29.477863;335.654846;52.128178
29.624329;335.844482;52.405937
29.803526;336.054138;52.733807
30.039507;336.320740;53.142384
30.315296;336.635895;53.584480
30.592552;336.962402;53.994514
30.852989;337.292664;54.354542
31.105837;337.642212;54.686890
31.381392;338.023346;55.040539
31.723577;338.448090;55.480034
32.151222;338.912048;56.039330
32.623405;339.363037;56.690857
33.067867;339.720306;57.363853
33.429008;339.916718;57.977539
33.683422;339.946014;58.464672
33.845345;339.892059;58.780418
33.952263;339.863922;58.907341
34.034893;339.919159;58.875454
34.114609;340.070038;58.767647
34.199013;340.287292;58.668026
34.277775;340.506897;58.617012
34.353371;340.690918;58.631821
34.451588;340.855774;58.717438
34.590084;341.030334;58.848614
34.758377;341.220245;58.994450
34.927341;341.409760;59.156097
35.076221;341.579712;59.339901
35.206322;341.722961;59.519287
35.322788;341.840210;59.663277
35.426579;341.941589;59.772243
35.525219;342.044861;59.858185
35.617306;342.147644;59.919815
35.677155;342.220337;59.953732
35.685844;342.245667;59.961441
35.653751;342.237701;59.936169
35.598782;342.214081;59.876888
35.538883;342.184296;59.809647
35.496700;342.155884;59.761253
35.475906;342.133728;59.734444
35.450138;342.120300;59.717716
35.398209;342.107910;59.693279
35.333546;342.080200;59.647305
35.284847;342.044189;59.587955
35.259808;342.024017;59.541031
35.247223;342.014496;59.524319
35.238674;341.997223;59.528896
35.210777;341.968811;59.518990
35.114334;341.909210;59.448959
34.941193;341.797852;59.304588
34.758209;341.660339;59.128986
34.623707;341.537842;58.977798
34.534267;341.441956;58.869572
34.460712;341.360413;58.787930
34.371655;341.269470;58.696350
34.245743;341.151031;58.558998
34.092987;341.008209;58.372913
33.942471;340.867706;58.181515
33.813301;340.767303;58.042236
33.708340;340.714813;57.965893
33.620518;340.672516;57.907558
33.542538;340.606659;57.822922
33.468956;340.516235;57.701843
33.384087;340.405487;57.549664
33.270935;340.275330;57.371368
33.124378;340.127533;57.172089
32.941296;339.961243;56.956589
32.738628;339.786987;56.735748
32.560379;339.622803;56.533123
32.420815;339.469818;56.366489
32.276825;339.315521;56.211826
32.070541;339.133453;56.013908
31.792023;338.904755;55.757614
31.506687;338.660553;55.483910
31.288357;338.447998;55.231789
31.145264;338.284393;55.022507
31.043571;338.163177;54.868797
30.936964;338.049286;54.743576
30.765085;337.885620;54.570461
30.512497;337.653015;54.312008
30.253704;337.403107;54.041504
30.071089;337.199554;53.837112
29.962063;337.049866;53.677494
29.860943;336.915558;53.518734
29.714796;336.766418;53.360996
29.517990;336.591431;53.211311
29.304436;336.387482;53.065678
29.135359;336.176483;52.930199
29.058731;335.994843;52.821922
29.053375;335.847229;52.737831
29.048441;335.708496;52.644062
28.990753;335.552979;52.520340
28.871944;335.370453;52.394653
28.731379;335.176300;52.304581
28.636623;335.001282;52.250511
28.624901;334.862793;52.223427
28.675913;334.759460;52.234928
28.749607;334.676727;52.282570
28.813889;334.582977;52.332474
28.831314;334.433533;52.339230
28.757782;334.197357;52.250088
28.569405;333.863007;52.024780
28.287594;333.443878;51.681618
27.970470;332.991943;51.297455
27.672625;332.560059;50.949448
27.426088;332.173340;50.673454
27.245173;331.853088;50.468781
27.113867;331.611969;50.315308
26.991295;331.422821;50.187199
26.858206;331.244324;50.068710
26.733849;331.063141;49.967941
26.643318;330.884369;49.898796
26.583647;330.707214;49.834167
26.512894;330.517670;49.723427
26.394979;330.315643;49.565914
26.252161;330.123077;49.405041
26.122065;329.942108;49.262726
26.000656;329.742126;49.129311
25.869804;329.511078;48.987244
25.732145;329.272461;48.821987
25.595064;329.052704;48.634357
25.453943;328.861847;48.446533
25.311949;328.702789;48.291237
25.193050;328.577545;48.190578
25.116608;328.487244;48.139980
25.081781;328.430908;48.119808
25.078217;328.399261;48.114365
25.088995;328.376923;48.109806
25.084654;328.345001;48.083622
25.020138;328.260895;47.997574
24.849138;328.071442;47.810043
24.566689;327.779297;47.517879
24.238098;327.454895;47.178215
23.957006;327.176239;46.871510
23.770962;326.981903;46.655590
23.663664;326.872192;46.541080
23.597282;326.819885;46.494209
23.547873;326.795044;46.474907
23.499786;326.777557;46.460892
23.443920;326.757965;46.444759
23.393185;326.740021;46.429005
23.362282;326.729950;46.412441
23.341534;326.721039;46.391674
23.312466;326.708954;46.369713
23.267401;326.696472;46.341522
23.213409;326.681763;46.305099
23.166309;326.665070;46.276447
23.135233;326.655304;46.261227
23.117136;326.655212;46.253304
23.107841;326.663666;46.258110
23.109102;326.688507;46.277954
23.122145;326.738007;46.307293
23.139933;326.807434;46.347378
23.149708;326.878540;46.391514
23.139925;326.930084;46.414654
23.103312;326.944611;46.407856
23.036715;326.916962;46.391693
22.938366;326.860260;46.373241
22.807470;326.796875;46.333298
22.655024;326.746552;46.264618
22.507967;326.721436;46.185146
22.389023;326.727539;46.116585
22.298119;326.760376;46.065166
22.222332;326.804230;46.024498
22.151125;326.842957;45.989555
22.066702;326.863770;45.948586
21.938726;326.856995;45.872822
21.749807;326.807495;45.742840
21.512550;326.705597;45.571590
21.248365;326.569183;45.388847
20.957287;326.416565;45.207729
20.622921;326.230774;45.004219
20.243427;325.989349;44.750080
19.828796;325.694061;44.449902
19.378565;325.355713;44.113091
18.895895;324.994263;43.736431
18.396212;324.637756;43.327038
17.888893;324.289673;42.900398
17.375965;323.926025;42.464878
16.847847;323.521240;42.011002
16.279961;323.056305;41.512608
15.665105;322.530701;40.959408
15.022207;321.965332;40.366795
14.366294;321.375702;39.747925
13.724960;320.777313;39.131771
13.159337;320.219147;38.584156
12.704013;319.745911;38.144951
12.327868;319.349365;37.788845
11.980846;318.990845;37.470299
11.622183;318.630676;37.145172
11.208941;318.227264;36.763988
10.716522;317.743408;36.304577
10.172324;317.173676;35.797684
9.627803;316.541504;35.285126
9.090265;315.847137;34.762726
8.515439;315.031219;34.190781
7.867759;314.048828;33.543976
7.139324;312.949341;32.814034
6.309099;311.797333;31.978930
5.372801;310.612793;31.036770
4.405371;309.458252;30.059753
3.486997;308.417145;29.137318
2.619894;307.475006;28.302015
1.779639;306.552155;27.562597
0.952406;305.595306;26.932566
0.104674;304.568573;26.382799
-0.803975;303.416473;25.828957
-1.758675;302.135712;25.204250
-2.684809;300.859467;24.499643
-3.528311;299.747681;23.722448
-4.288515;298.850739;22.891415
-4.971984;298.155579;22.074024
-5.584969;297.636475;21.352367
-6.152443;297.230804;20.762299
-6.677108;296.873169;20.311958
-7.111295;296.559784;20.012409
-7.426331;296.314484;19.844175
-7.652795;296.130676;19.753008
-7.819263;295.987701;19.708443
-7.928424;295.879150;19.712002
-7.988017;295.807892;19.757139
-8.002238;295.776093;19.830236
-7.969329;295.772644;19.917700
-7.916512;295.763916;19.991619
-7.884323;295.720428;20.030121
-7.872482;295.650757;20.043188
-7.846052;295.589050;20.054518
-7.777008;295.564941;20.085243
-7.648458;295.594879;20.157808
-7.460146;295.679321;20.278076
-7.256814;295.786011;20.412153
-7.098837;295.873169;20.515440
-6.996700;295.931549;20.580774
-6.914752;295.984863;20.635130
-6.825476;296.051392;20.699329
-6.730644;296.129395;20.769594
-6.635264;296.218536;20.842125
-6.532708;296.329254;20.925991
-6.423858;296.457306;21.015036
-6.316225;296.584503;21.086761
-6.201278;296.712006;21.140488
-6.067861;296.850403;21.196058
-5.922719;297.002441;21.262840
-5.764295;297.181641;21.347332
-5.582951;297.399109;21.454062
-5.400521;297.624207;21.560833
-5.239301;297.824829;21.647593
-5.082409;298.013611;21.726791
-4.916389;298.207031;21.808607
-4.743446;298.409302;21.897123
-4.535825;298.652191;22.026653
-4.258747;298.970306;22.227886
-3.940203;299.334290;22.464907
-3.638199;299.680145;22.680260
-3.350476;300.005066;22.881651
-3.037378;300.348785;23.110386
-2.695390;300.717102;23.369131
-2.333576;301.100189;23.649908
-1.918002;301.531952;23.988642
-1.408569;302.054749;24.425570
-0.829933;302.644867;24.936981
-0.227467;303.257751;25.481192
0.415014;303.911743;26.078459
1.125333;304.641541;26.761026
1.871699;305.420746;27.498930
2.621890;306.216278;28.254543
3.405344;307.054016;29.048071
4.231359;307.937225;29.880957
5.012353;308.769928;30.660021
5.662480;309.462341;31.294989
6.182693;310.019135;31.785013
6.591744;310.462952;32.152615
6.899702;310.802673;32.410912
7.159337;311.089478;32.607212
7.437632;311.386810;32.800812
7.751774;311.706482;33.008228
8.078907;312.021423;33.211960
8.395547;312.310883;33.395580
8.691546;312.574768;33.558445
8.974732;312.830017;33.717705
9.278022;313.110870;33.904034
9.655983;313.467621;34.157909
10.145772;313.935699;34.510967
10.733676;314.503052;34.959877
11.394098;315.143585;35.488258
12.123687;315.854004;36.092621
12.906974;316.621918;36.755581
13.716105;317.420105;37.445316
14.556054;318.247772;38.158234
15.425596;319.102081;38.893059
16.259888;319.925903;39.602810
17.010445;320.680756;40.256981
17.717010;321.407471;40.898045
18.438143;322.162018;41.579998
19.195427;322.964355;42.320324
19.987915;323.811829;43.116573
20.786592;324.677765;43.945633
21.513260;325.488617;44.740334
22.077957;326.154022;45.413673
22.462700;326.654785;45.935982
22.733847;327.057770;46.354031
22.973251;327.444275;46.734070
23.240099;327.871735;47.131874
23.581432;328.391541;47.601635
24.022846;329.031769;48.174900
24.534967;329.746307;48.816589
25.052275;330.449982;49.450272
25.535803;331.102844;50.038879
25.983179;331.712067;50.603062
26.396833;332.284637;51.179859
26.777491;332.824005;51.798557
27.130922;333.340393;52.469734
27.454468;333.824615;53.153561
27.724596;334.230652;53.754272
27.915289;334.515808;54.194588
28.020424;334.679504;54.474728
28.057657;334.754242;54.645168
28.065676;334.786987;54.768597
28.075609;334.805054;54.883148
28.081642;334.800751;54.970581
28.071775;334.765533;54.995987
28.059063;334.707794;54.956955
28.059574;334.632294;54.871857
28.080238;334.541199;54.765202
28.126120;334.442719;54.661224
28.185392;334.328583;54.554653
28.214392;334.159821;54.399555
28.160337;333.900269;54.155388
28.007265;333.567749;53.838200
27.785690;333.215912;53.498253
27.536409;332.879242;53.167534
27.286674;332.570923;52.858120
27.048111;332.299377;52.578190
26.815466;332.056824;52.323971
26.581470;331.823242;52.080040
26.358603;331.588867;51.837669
26.180693;331.366760;51.608521
26.079599;331.181610;51.416756
26.047804;331.042572;51.269363
26.035233;330.930725;51.147747
25.985170;330.822418;51.032291
25.857450;330.700897;50.908718
25.660042;330.565186;50.773151
25.460451;330.439484;50.648022
25.297707;330.332672;50.545914
25.116449;330.197296;50.423470
24.840544;329.972076;50.218399
24.445642;329.636200;49.906467
23.932402;329.189209;49.485489
23.306152;328.629089;48.949493
22.587555;327.969360;48.306435
21.785406;327.230774;47.578178
20.884649;326.418549;46.778790
19.886713;325.537994;45.917999
18.845751;324.629272;45.028336
17.864265;323.768555;44.178097
17.033442;323.017181;43.429829
16.369192;322.378723;42.789497
15.821467;321.815308;42.218891
15.347762;321.307159;41.700146
14.952200;320.873993;41.256172
14.625630;320.508057;40.880470
14.293516;320.131805;40.494446
13.858451;319.645752;40.000576
13.286352;319.016846;39.368366
12.649411;318.321411;38.673969
12.058424;317.676117;38.030159
11.590757;317.161316;37.516052
11.303919;316.836334;37.195499
11.209987;316.714417;37.090176
11.228365;316.713898;37.123760
11.264023;316.741150;37.196041
11.306214;316.789764;37.282707
11.383943;316.888824;37.393566
11.493608;317.022644;37.510273
11.622778;317.167572;37.620628
11.774424;317.327423;37.739262
11.947384;317.511230;37.875610
12.134516;317.715881;38.027184
12.323144;317.918518;38.182007
12.486220;318.083069;38.313599
12.607234;318.198700;38.408333
12.705873;318.296295;38.486767
12.816687;318.418549;38.580109
12.961340;318.598175;38.709694
13.150076;318.851013;38.889908
13.390638;319.168427;39.131378
13.673720;319.512024;39.431366
13.961592;319.826263;39.772457
14.224908;320.071106;40.149124
14.455359;320.222961;40.551151
14.622248;320.240784;40.909695
14.707151;320.107941;41.156853
14.762757;319.901550;41.302483
14.830683;319.727386;41.350727
14.883865;319.633942;41.262466
14.908951;319.631470;41.062950
14.926435;319.714386;40.840771
14.938122;319.846558;40.648937
14.944885;319.986115;40.508713
14.971211;320.120514;40.448078
15.032928;320.257477;40.472969
15.115775;320.395752;40.545944
15.190852;320.517487;40.617603
15.240687;320.602234;40.665684
15.270511;320.649628;40.699142
15.290833;320.678284;40.731361
15.302795;320.703796;40.762218
15.302785;320.725342;40.783913
15.285469;320.727386;40.787457
15.245981;320.697723;40.765472
15.181522;320.633209;40.712467
15.087869;320.535370;40.623329
14.961779;320.405212;40.496899
14.810776;320.251770;40.342880
14.655055;320.096008;40.183300
14.513204;319.953400;40.037380
14.393431;319.829498;39.912067
14.303516;319.733490;39.813850
14.252151;319.677887;39.752838
14.235982;319.659760;39.728146
14.242960;319.664795;39.728077
14.265886;319.684937;39.744236
14.299267;319.717529;39.770977
14.337968;319.757874;39.803791
14.388180;319.808899;39.847832
14.460135;319.881409;39.912083
14.548787;319.972382;39.993000
14.636774;320.062073;40.076714
14.713427;320.139618;40.154705
14.780030;320.210022;40.226437
14.840619;320.276306;40.291519
14.901326;320.339447;40.354725
14.969291;320.408752;40.426914
15.041023;320.483734;40.507027
15.108043;320.554871;40.583210
15.171522;320.623230;40.651600
15.239099;320.695984;40.718704
15.321164;320.781097;40.797016
15.423833;320.884552;40.893898
15.527594;320.989563;40.992283
15.597834;321.062317;41.062469
15.628195;321.095642;41.098534
15.640619;321.110260;41.116440
15.651672;321.121124;41.128292
15.670798;321.138611;41.146030
15.705376;321.171143;41.182774
15.745680;321.208252;41.228493
15.773082;321.231842;41.258038
15.787858;321.243713;41.268803
15.806362;321.258972;41.280193
15.839221;321.286285;41.304607
15.886052;321.326233;41.341667
15.939721;321.374603;41.386570
15.989419;321.421143;41.429829
16.025803;321.454346;41.459053
16.050137;321.473755;41.474094
16.078648;321.496307;41.493744
16.127699;321.538666;41.536499
16.198015;321.602203;41.602791
16.283852;321.682343;41.686764
16.386511;321.781433;41.790909
16.507074;321.900757;41.915455
16.637938;322.031525;42.049255
16.768633;322.160034;42.180904
16.887680;322.273193;42.299679
16.982948;322.361725;42.390919
17.047863;322.423279;42.445717
17.083046;322.456482;42.466496
17.101006;322.469971;42.467663
17.127087;322.491608;42.473747
17.180746;322.542877;42.503979
17.262705;322.621735;42.561485
17.359999;322.712036;42.634209
17.455265;322.796570;42.703224
17.541922;322.873016;42.761192
17.632914;322.956879;42.821758
17.747438;323.065674;42.906509
17.896196;323.209290;43.029942
18.077398;323.389954;43.192780
18.267191;323.583130;43.369888
18.424093;323.737274;43.514431
18.521549;323.822205;43.596695
18.565262;323.853546;43.625458
18.580160;323.863129;43.627960
18.590117;323.869568;43.625957
18.603662;323.876465;43.627113
18.616177;323.881866;43.628128
18.621727;323.882935;43.622414
18.620230;323.874725;43.608181
18.618933;323.862732;43.593891
18.625082;323.862091;43.590969
18.633438;323.870422;43.595226
18.631435;323.868683;43.590351
18.618795;323.853943;43.573124
18.607786;323.840515;43.556519
18.610140;323.842224;43.553928
18.633764;323.865265;43.572033
18.679941;323.907471;43.610287
18.739882;323.960938;43.661694
18.802135;324.015411;43.717136
18.863104;324.066650;43.771812
18.926064;324.121063;43.827847
18.990656;324.180664;43.884663
19.050070;324.233826;43.935173
19.100182;324.272003;43.976772
19.145134;324.304352;44.014385
19.188583;324.337341;44.049717
19.225769;324.362854;44.077194
19.250797;324.376312;44.091759
19.259682;324.380676;44.089470
19.254925;324.377716;44.073509
19.255552;324.376099;44.064636
19.278238;324.389038;44.080051
19.316841;324.418365;44.112232
19.355562;324.452179;44.143719
19.383005;324.473999;44.162292
19.395798;324.481293;44.165722
19.399317;324.483276;44.161030
19.403664;324.487549;44.158367
19.415651;324.493164;44.163639
19.431280;324.495514;44.171223
19.443390;324.492767;44.171833
19.454069;324.491730;44.168232
19.468145;324.500610;44.168701
19.482952;324.515167;44.171906
19.493200;324.527191;44.171917
19.499607;324.535400;44.169571
19.507454;324.543732;44.169277
19.522263;324.556824;44.174454
19.545521;324.575012;44.185791
19.568529;324.589966;44.195774
19.573673;324.588654;44.188683
19.547651;324.560333;44.151497
19.497576;324.508484;44.090553
19.449358;324.456329;44.031025
19.425278;324.426514;43.994827
19.427683;324.424164;43.985901
19.444363;324.438812;43.994465
19.466946;324.458679;44.009941
19.494677;324.482544;44.028816
19.521547;324.509827;44.048008
19.542538;324.534149;44.063858
19.565521;324.556000;44.080349
19.592617;324.576935;44.099812
19.608849;324.589172;44.111786
19.608511;324.590118;44.110527
19.611168;324.594421;44.112766
19.637373;324.618530;44.139507
19.680899;324.657593;44.186718
19.713472;324.686035;44.225098
19.714260;324.682861;44.230942
19.676685;324.640747;44.195942
19.583832;324.544403;44.102646
19.435146;324.393494;43.951202
19.288651;324.242401;43.800407
19.198219;324.142578;43.704254
19.158594;324.090240;43.656940
19.150478;324.069458;43.637798
19.161697;324.071503;43.634094
19.172228;324.076691;43.628960
19.173353;324.073120;43.617310
19.180325;324.073456;43.613575
19.207384;324.093018;43.630920
19.250954;324.132416;43.667130
19.300390;324.180603;43.709717
19.346655;324.225586;43.745693
19.386456;324.261414;43.773701
19.426935;324.296204;43.806820
19.476593;324.342163;43.853947
19.533051;324.398956;43.906269
19.585300;324.452759;43.948483
19.626362;324.491730;43.977932
19.662634;324.521423;44.007931
19.706408;324.557220;44.051388
19.758987;324.608704;44.103432
19.812386;324.680450;44.149727
19.866341;324.779816;44.192558
19.931738;324.912445;44.254429
20.023710;325.076294;44.360340
20.157936;325.261108;44.537003
20.344549;325.448151;44.818733
20.574648;325.606171;45.215260
20.813202;325.691498;45.671478
21.013252;325.664520;46.093266
21.138338;325.528595;46.396530
21.173374;325.342743;46.517384
21.121317;325.170898;46.420231
20.998888;325.047821;46.122456
20.837351;324.988739;45.708172
20.673077;324.985138;45.299240
20.534628;325.006256;44.984756
20.436132;325.027130;44.783577
20.374580;325.042786;44.671963
20.341728;325.058594;44.619137
20.333984;325.080872;44.597672
20.344790;325.108826;44.587784
20.363417;325.137024;44.583340
20.382689;325.161713;44.587093
20.400320;325.182465;44.598099
20.415346;325.200867;44.607994
20.427753;325.217346;44.610382
20.440838;325.231384;44.610668
20.455229;325.243225;44.616390
20.466133;325.251740;44.625416
20.471577;325.259186;44.630917
20.474367;325.267914;44.628933
20.481512;325.279694;44.626373
20.502838;325.299316;44.639854
20.541389;325.332092;44.675266
20.588680;325.375122;44.719223
20.632614;325.417542;44.757683
20.670931;325.455566;44.791908
20.710598;325.494507;44.828796
20.754255;325.535339;44.868019
20.796572;325.573547;44.905159
20.830999;325.605652;44.935665
20.854589;325.630341;44.955841
20.867968;325.646667;44.965687
20.876665;325.655640;44.971302
20.890905;325.662842;44.983032
20.915615;325.676483;45.005722
20.946468;325.699127;45.036156
20.977152;325.728424;45.067707
21.003798;325.757843;45.093769
21.027603;325.783112;45.114002
21.052349;325.806122;45.134056
21.078106;325.829956;45.155987
21.103027;325.853210;45.177509
21.128345;325.874268;45.199383
21.156317;325.898987;45.226624
21.186646;325.930450;45.260731
21.218126;325.961060;45.296169
21.252121;325.990265;45.329552
21.288437;326.024414;45.363338
21.322292;326.060120;45.397007
21.354584;326.094635;45.430340
21.393583;326.133118;45.469368
21.440645;326.176605;45.516697
21.488850;326.220093;45.566795
21.532530;326.260590;45.613102
21.571228;326.298065;45.654083
21.607975;326.335297;45.694042
21.643753;326.373260;45.734997
21.680323;326.410583;45.776047
21.724457;326.451813;45.821087
21.774483;326.497101;45.870384
21.816803;326.537109;45.913872
21.848328;326.569794;45.948494
21.880947;326.604889;45.984253
21.916780;326.641235;46.023483
21.947491;326.670471;46.058372
21.978113;326.699310;46.091663
22.020529;326.739929;46.134789
22.072668;326.788666;46.188034
22.125736;326.836182;46.241791
22.177612;326.884094;46.290794
22.228804;326.932220;46.335243
22.275393;326.973999;46.373280
22.313828;327.006836;46.402905
22.347647;327.037872;46.427143
22.380508;327.066986;46.448124
22.405579;327.084229;46.458168
22.410490;327.079285;46.445179
22.393353;327.055054;46.408737
22.367949;327.026611;46.364082
22.349461;327.005066;46.326237
22.342396;326.988647;46.299850
22.342867;326.977112;46.282150
22.341455;326.967590;46.264786
22.329126;326.948364;46.239857
22.307013;326.918091;46.208923
22.283623;326.889282;46.180691
22.266478;326.872742;46.161503
22.259485;326.867950;46.150269
22.260805;326.867371;46.142429
22.264429;326.868347;46.136166
22.266157;326.871063;46.131550
22.266371;326.870941;46.128948
22.267942;326.866882;46.129379
22.272137;326.865631;46.132252
22.278021;326.871124;46.136372
22.287048;326.882080;46.143986
22.301018;326.895020;46.155861
22.314518;326.905457;46.166100
22.321138;326.910828;46.171230
22.325029;326.914337;46.175854
22.335007;326.923676;46.184330
22.352406;326.942413;46.196472
22.375837;326.967468;46.214264
22.408401;326.997620;46.243122
22.446751;327.032013;46.280045
22.476799;327.060760;46.310089
22.491194;327.074341;46.323555
22.494106;327.075287;46.324471
22.486031;327.066681;46.314861
22.464155;327.044708;46.290150
22.432753;327.009338;46.253941
22.400692;326.972412;46.218319
22.374969;326.945374;46.191006
22.356754;326.928589;46.171249
22.340532;326.913696;46.153866
22.321791;326.894623;46.135372
22.305603;326.876587;46.120899
22.300154;326.868408;46.117657
22.303144;326.865936;46.121033
22.306908;326.862274;46.120941
22.310629;326.860168;46.116493
22.314011;326.859680;46.110615
22.311769;326.854858;46.101395
22.304598;326.845642;46.090160
22.300568;326.840698;46.083679
22.300789;326.842224;46.081890
22.298616;326.842529;46.077847
22.292566;326.836548;46.069550
22.287359;326.829315;46.061386
22.285255;326.825348;46.057472
22.286341;326.826813;46.059540
22.293694;326.836182;46.068829
22.309374;326.854462;46.084549
22.330572;326.876923;46.103153
22.356380;326.900299;46.124325
22.385414;326.922638;46.148697
22.407816;326.939026;46.168293
22.415253;326.946045;46.174675
22.408737;326.946625;46.168858
22.393902;326.940308;46.156967
22.381273;326.929626;46.146709
22.376204;326.918701;46.140621
22.368221;326.902008;46.130005
22.349257;326.876190;46.108681
22.321623;326.846497;46.078392
22.284874;326.814423;46.040096
22.243769;326.781342;46.000633
22.213753;326.756287;45.972916
22.202219;326.742920;45.960514
22.201971;326.736969;45.957752
22.203732;326.733429;45.958000
22.204081;326.729187;45.955208
22.203852;326.724823;45.948349
22.204163;326.722565;45.942509
22.205456;326.724792;45.941628
22.211159;326.736969;45.947243
22.225248;326.759521;45.961025
22.243288;326.783142;45.978802
22.258266;326.800598;45.993595
22.271437;326.813232;46.005024
22.285561;326.823029;46.016052
22.300371;326.833801;46.029495
22.317776;326.853241;46.048752
22.341127;326.883698;46.076958
22.371065;326.919739;46.114326
22.399796;326.949219;46.151524
22.413403;326.960510;46.173893
22.407688;326.953857;46.177635
22.390375;326.937103;46.168346
22.369261;326.915314;46.151070
22.348932;326.892761;46.130424
22.329594;326.869934;46.107777
22.307997;326.842621;46.080673
22.282719;326.808319;46.047482
22.251076;326.766479;46.004143
22.209440;326.719086;45.948883
22.165329;326.675507;45.895161
22.131121;326.641266;45.857868
22.105101;326.612244;45.832886
22.079082;326.585846;45.810543
