R;M;L
41.328632;33.320087;56.940628
41.388561;33.235680;56.998299
41.439182;33.113377;56.913555
41.495235;33.004856;56.737732
41.548717;32.937820;56.546944
41.574642;32.904678;56.386089
41.569263;32.893486;56.264015
41.543549;32.898155;56.173706
41.503109;32.914875;56.101768
41.455059;32.945259;56.038101
41.412548;32.994686;55.988617
41.385975;33.064804;55.968475
41.375469;33.147449;55.980221
41.371952;33.223301;56.006649
41.367470;33.274837;56.026802
41.363457;33.303581;56.034302
41.363148;33.322865;56.035934
41.362572;33.337353;56.038654
41.358105;33.345779;56.044201
41.353554;33.351326;56.050358
41.352985;33.357265;56.053505
41.356152;33.364239;56.054249
41.360718;33.372868;56.057068
41.363052;33.380833;56.062065
41.361656;33.384716;56.065582
41.358047;33.385147;56.066643
41.352688;33.384457;56.066746
41.348511;33.385487;56.068283
41.350090;33.390854;56.074417
41.355152;33.398548;56.084213
41.357407;33.403336;56.092323
41.355457;33.402603;56.095394
41.352451;33.398903;56.095600
41.351120;33.397793;56.097828
41.351070;33.401314;56.104149
41.351788;33.407173;56.113159
41.354912;33.414959;56.123856
41.358459;33.423309;56.134266
41.357979;33.427872;56.141411
41.355022;33.429222;56.146587
41.354912;33.432549;56.154766
41.359253;33.440411;56.168961
41.363953;33.450001;56.185963
41.364971;33.456829;56.199913
41.365227;33.462292;56.211983
41.369007;33.471428;56.228069
41.374485;33.484364;56.248947
41.379108;33.498878;56.272217
41.383251;33.513718;56.296432
41.387115;33.526485;56.319561
41.390812;33.536751;56.340397
41.395130;33.547112;56.359959
41.400536;33.558109;56.379192
41.407707;33.569180;56.398281
41.415451;33.579514;56.416039
41.419739;33.585945;56.429306
41.420063;33.586861;56.437004
41.421238;33.585732;56.442104
41.426495;33.587975;56.448593
41.433796;33.594212;56.456612
41.439060;33.598564;56.461040
41.440521;33.596375;56.456593
41.438713;33.587337;56.441689
41.433681;33.571442;56.417233
41.427021;33.551651;56.387135
41.421875;33.533535;56.356148
41.418301;33.517208;56.324879
41.413628;33.499321;56.292141
41.406914;33.479313;56.258747
41.398689;33.458183;56.225067
41.389114;33.436989;56.190182
41.378914;33.417561;56.155819
41.369392;33.401421;56.125572
41.360661;33.388000;56.099312
41.351482;33.374802;56.074547
41.342896;33.361534;56.052765
41.337486;33.350788;56.036854
41.333515;33.342209;56.023521
41.327648;33.332577;56.009144
41.321236;33.322571;55.997082
41.316902;33.315163;55.990784
41.314640;33.310329;55.988476
41.314251;33.307446;55.988262
41.316643;33.307819;55.989468
41.321522;33.311840;55.991039
41.326008;33.316448;55.991295
41.325905;33.316875;55.988262
41.320301;33.312645;55.982487
41.314331;33.308029;55.977959
41.312817;33.305237;55.976456
41.313145;33.302410;55.974617
41.312428;33.299721;55.971836
41.314240;33.300346;55.972446
41.319401;33.303818;55.976315
41.323059;33.306755;55.979332
41.324883;33.309345;55.981384
41.328003;33.312695;55.984142
41.331047;33.314766;55.986496
41.331127;33.315144;55.987625
41.329472;33.316200;55.989185
41.328304;33.317608;55.992126
41.328308;33.317501;55.995049
41.328709;33.316265;55.995644
41.328625;33.314438;55.993237
41.326710;33.310814;55.988590
41.321899;33.304962;55.982182
41.317852;33.301155;55.977219
41.319180;33.303543;55.977978
41.323261;33.308121;55.982510
41.325157;33.308365;55.985500
41.324913;33.305264;55.985374
41.324821;33.303989;55.984520
41.324421;33.303707;55.983330
41.322014;33.300602;55.979858
41.320179;33.297676;55.976772
41.321995;33.298214;55.977562
41.323753;33.298008;55.977814
41.320312;33.293114;55.972645
41.313889;33.285950;55.965900
41.310230;33.280491;55.962646
41.310024;33.277061;55.961338
41.309086;33.273598;55.959347
41.306911;33.270134;55.958084
41.306072;33.268623;55.957947
41.305813;33.269413;55.956497
41.304169;33.270218;55.953163
41.302086;33.268364;55.949856
41.301334;33.264317;55.947388
41.302162;33.261135;55.944969
41.303757;33.259716;55.942440
41.304337;33.258274;55.940350
41.304066;33.256828;55.939091
41.305309;33.256878;55.938156
41.306690;33.256405;55.934769
41.305313;33.253021;55.927998
41.302879;33.249168;55.922115
41.301289;33.246864;55.918919
41.299065;33.244781;55.916393
41.296230;33.242279;55.915691
41.295177;33.239132;55.917351
41.297363;33.235943;55.918102
41.301582;33.234474;55.917145
41.305206;33.234520;55.916759
41.308369;33.236172;55.918869
41.312489;33.240536;55.923252
41.314930;33.243671;55.926044
41.313709;33.241474;55.924606
41.312172;33.238258;55.922794
41.313599;33.238895;55.924248
41.317078;33.241158;55.926785
41.320866;33.243099;55.928188
41.326164;33.246990;55.930943
41.333164;33.251072;55.935059
41.337322;33.249470;55.935322
41.334072;33.242851;55.930119
41.325787;33.236851;55.923805
41.319141;33.233044;55.919727
41.315907;33.228848;55.916370
41.313057;33.222881;55.911625
41.311066;33.217716;55.908440
41.311897;33.215977;55.910084
41.313267;33.216511;55.913380
41.313637;33.218250;55.914360
41.314663;33.220322;55.913311
41.315788;33.220512;55.911503
41.314991;33.217796;55.909073
41.312290;33.213078;55.906281
41.308483;33.207882;55.903503
41.304623;33.204193;55.901184
41.302532;33.202553;55.899788
41.302456;33.201298;55.899170
41.303036;33.199768;55.898624
41.303017;33.198578;55.897995
41.302994;33.198410;55.897949
41.305798;33.200611;55.900036
41.311451;33.203777;55.903149
41.314606;33.202469;55.902752
41.313583;33.196651;55.899639
41.311939;33.191608;55.898609
41.309643;33.188087;55.897758
41.305603;33.185482;55.893387
41.303677;33.188175;55.889687
41.306396;33.198296;55.891800
41.309677;33.209625;55.898167
41.308235;33.215565;55.904346
41.302341;33.217251;55.908459
41.295959;33.219624;55.911705
41.290634;33.224144;55.914879
41.285725;33.228760;55.917278
41.282986;33.232365;55.920635
41.284359;33.234596;55.928925
41.286877;33.234409;55.942528
41.285370;33.232174;55.958447
41.278595;33.228714;55.972603
41.270115;33.222385;55.979282
41.260975;33.208279;55.972504
41.248459;33.182041;55.951740
41.236855;33.149311;55.926247
41.233772;33.121731;55.907070
41.235909;33.102749;55.895531
41.237263;33.091671;55.889328
41.239483;33.088745;55.886677
41.240871;33.085762;55.878036
41.234177;33.072285;55.853466
41.220379;33.052353;55.820103
41.207863;33.036797;55.793503
41.199196;33.027439;55.776443
41.193127;33.021912;55.763634
41.191124;33.019676;55.755295
41.192574;33.018208;55.752243
41.194157;33.015675;55.750687
41.195614;33.014389;55.748451
41.198204;33.015625;55.747360
41.202698;33.018559;55.749680
41.208355;33.023029;55.755230
41.211258;33.026775;55.760822
41.209728;33.027550;55.763783
41.207958;33.027161;55.764343
41.209862;33.028267;55.764263
41.215824;33.032558;55.767109
41.224648;33.041073;55.776329
41.231686;33.049763;55.787487
41.233059;33.054390;55.791931
41.235821;33.061317;55.789761
41.250832;33.081768;55.787968
41.277107;33.117119;55.793076
41.300823;33.153320;55.809429
41.304546;33.169930;55.835552
41.280472;33.162743;55.873444
41.239468;33.149948;55.947586
41.201759;33.146393;56.088951
41.186443;33.151596;56.299160
41.207783;33.162067;56.544006
41.263355;33.163376;56.765015
41.330040;33.123745;56.888279
41.389256;33.030163;56.859383
41.445297;32.915344;56.697102
41.502094;32.821938;56.486431
41.544926;32.763298;56.302326
41.561203;32.734016;56.166607
41.550945;32.724804;56.069012
41.516560;32.725407;55.993362
41.466606;32.740334;55.927532
41.417004;32.780800;55.870502
41.377186;32.839134;55.831596
41.347752;32.901199;55.820324
41.327759;32.963417;55.833424
41.314423;33.017929;55.852818
41.304813;33.053238;55.862171
41.299709;33.073418;55.862942
41.298435;33.090435;55.864662
41.295296;33.103912;55.867130
41.286922;33.106312;55.864609
41.277519;33.100147;55.858589
41.274223;33.097073;55.856449
41.279404;33.103409;55.861828
41.288712;33.114746;55.872028
41.297287;33.125366;55.883217
41.303978;33.134243;55.893570
41.308598;33.140446;55.901943
41.311478;33.143707;55.908230
41.314800;33.147392;55.913914
41.319672;33.152763;55.919395
41.324310;33.156662;55.923141
41.327297;33.158806;55.925995
41.329540;33.162552;55.931328
41.331211;33.167252;55.939358
41.330940;33.169514;55.947906
41.328632;33.169659;55.955540
41.325291;33.169037;55.959774
41.321270;33.167160;55.959766
41.316742;33.165344;55.961094
41.311989;33.165207;55.967686
41.308064;33.165482;55.976532
41.306114;33.166142;55.985695
41.305462;33.169476;55.997398
41.306561;33.176426;56.012856
41.309391;33.185352;56.029503
41.309425;33.192680;56.043163
41.305389;33.197365;56.054718
41.303493;33.202179;56.069767
41.307888;33.208614;56.090256
41.316639;33.217514;56.114315
41.327385;33.231724;56.142265
41.338757;33.250629;56.173695
41.347115;33.267166;56.201344
41.348740;33.274639;56.217712
41.346184;33.275635;56.225925
41.346867;33.280579;56.236855
41.352173;33.292393;56.253101
41.356483;33.302773;56.267200
41.358589;33.307987;56.276455
41.362217;33.311134;56.284039
41.367706;33.310780;56.288563
41.373085;33.304935;56.286510
41.378551;33.299526;56.278694
41.384224;33.298588;56.267036
41.388069;33.295975;56.249386
41.388474;33.285049;56.222755
41.385925;33.266869;56.189144
41.381516;33.245918;56.153225
41.375423;33.224586;56.116238
41.367741;33.203949;56.077526
41.360126;33.185612;56.039474
41.353313;33.168903;56.005642
41.344746;33.150463;55.975784
41.334717;33.131622;55.950180
41.326969;33.116203;55.930103
41.320217;33.101734;55.911125
41.311050;33.085438;55.888565
41.302765;33.070957;55.865681
41.299324;33.062088;55.848110
41.297634;33.057350;55.836796
41.292946;33.053223;55.829563
41.287403;33.049225;55.825100
41.286369;33.046421;55.822968
41.288532;33.042980;55.820210
41.289974;33.039700;55.815582
41.292782;33.041508;55.813187
41.297504;33.047134;55.813869
41.299423;33.050083;55.812923
41.297947;33.049240;55.808624
41.297863;33.047359;55.803280
41.301861;33.045673;55.799316
41.307667;33.044491;55.797691
41.311161;33.043785;55.797817
41.310497;33.042000;55.798813
41.304516;33.036724;55.798683
41.293842;33.028564;55.796070
41.284683;33.022892;55.793781
41.282040;33.023079;55.794609
41.284321;33.026279;55.797539
41.289024;33.028530;55.800945
41.294941;33.030075;55.804596
41.300919;33.034023;55.808701
41.306076;33.039471;55.811852
41.308357;33.041977;55.811935
41.306484;33.040703;55.809868
41.303158;33.038048;55.807983
41.300323;33.034504;55.806622
41.297127;33.029842;55.806080
41.295471;33.026798;55.808346
41.297016;33.027439;55.812626
41.299393;33.029533;55.815308
41.302780;33.031631;55.816715
41.309818;33.035862;55.820942
41.318825;33.042305;55.827866
41.326874;33.047882;55.833988
41.333927;33.050915;55.838379
41.338505;33.050282;55.840080
41.337517;33.044552;55.836361
41.332985;33.037254;55.829105
41.330734;33.034672;55.824825
41.331703;33.035587;55.825672
41.331387;33.034019;55.828098
41.329170;33.030666;55.830399
41.328976;33.030373;55.833477
41.331337;33.032459;55.835167
41.333591;33.033310;55.833618
41.334927;33.033184;55.830902
41.336292;33.034424;55.829456
41.338802;33.037796;55.830692
41.342773;33.042290;55.835022
41.347034;33.046284;55.840233
41.351307;33.049355;55.843761
41.355087;33.050621;55.843754
41.355972;33.047939;55.839672
41.354256;33.042953;55.834309
41.352238;33.039364;55.829395
41.350330;33.038025;55.824261
41.350536;33.037762;55.820778
41.354263;33.035957;55.820522
41.358200;33.031296;55.821297
41.359539;33.028072;55.823105
41.359459;33.030693;55.827694
41.358849;33.036430;55.832142
41.356518;33.038830;55.830914
41.352322;33.035500;55.824116
41.349133;33.029255;55.817017
41.347950;33.021442;55.810825
41.346180;33.011208;55.803905
41.342739;33.001740;55.798882
41.338516;32.997406;55.796444
41.334888;32.996899;55.793434
41.334095;32.996964;55.790821
41.336864;32.997398;55.791199
41.339729;32.997749;55.791893
41.338043;32.994465;55.788929
41.331448;32.986782;55.783134
41.324116;32.979137;55.778046
41.319630;32.975182;55.775593
41.319000;32.975243;55.776276
41.322548;32.978661;55.780014
41.329468;32.983444;55.784992
41.336346;32.985756;55.787666
41.339794;32.984798;55.787109
41.341404;32.984047;55.786392
41.345314;32.985676;55.787960
41.352554;32.989952;55.792542
41.360359;32.996685;55.800915
41.366142;33.003704;55.811951
41.371113;33.009686;55.822311
41.376518;33.015362;55.829315
41.380283;33.019974;55.832138
41.382832;33.022305;55.832142
41.387520;33.024586;55.832199
41.393135;33.029190;55.833874
41.395439;33.033943;55.836098
41.394596;33.034840;55.837681
41.393223;33.031670;55.838974
41.393047;33.028614;55.840919
41.395832;33.032421;55.844925
41.403584;33.047874;55.853714
41.415215;33.073750;55.868111
41.424637;33.107044;55.883060
41.427006;33.145046;55.892830
41.424557;33.179668;55.898632
41.421562;33.203758;55.904316
41.419624;33.219357;55.910851
41.420212;33.231262;55.919704
41.426067;33.241711;55.934536
41.436497;33.251068;55.956493
41.445930;33.257717;55.982388
41.451084;33.260429;56.005783
41.453278;33.257912;56.018806
41.451618;33.244263;56.014866
41.445816;33.217281;55.995667
41.442410;33.189503;55.973282
41.444172;33.172810;55.956242
41.445797;33.164082;55.943985
41.447205;33.159943;55.937355
41.449871;33.160442;55.933559
41.446346;33.156414;55.919495
41.436279;33.142223;55.893501
41.429947;33.126701;55.870556
41.426414;33.115723;55.855888
41.418766;33.107754;55.843796
41.411526;33.104076;55.834335
41.410454;33.103508;55.829159
41.412018;33.100212;55.825127
41.412102;33.093906;55.820747
41.413292;33.090919;55.818752
41.417755;33.093510;55.819920
41.420334;33.096287;55.821087
41.417828;33.095993;55.820427
41.415749;33.096313;55.818443
41.417778;33.099548;55.814930
41.420429;33.103073;55.811485
41.423195;33.106457;55.813641
41.429554;33.112270;55.823822
41.436707;33.118698;55.834682
41.438225;33.121235;55.837250
41.435932;33.121269;55.832043
41.439808;33.128922;55.826096
41.457317;33.155460;55.825432
41.483345;33.194725;55.832375
41.499744;33.221439;55.845131
41.490299;33.222450;55.865822
41.458153;33.214981;55.914913
41.423420;33.221626;56.028912
41.407448;33.243847;56.233971
41.424957;33.271820;56.515308
41.479355;33.297138;56.807781
41.553787;33.295517;57.019115
41.619774;33.234097;57.073898
41.667000;33.124214;56.961422
41.708904;33.018547;56.745098
41.753696;32.947628;56.513428
41.788490;32.904720;56.325626
41.796135;32.876484;56.193802
41.771103;32.854759;56.097057
41.721672;32.839485;56.014042
41.665916;32.843655;55.943863
41.621059;32.878819;55.897270
41.592812;32.939224;55.880741
41.579056;33.013290;55.893478
41.573879;33.089943;55.922733
41.566124;33.148506;55.944324
41.552254;33.177856;55.947353
41.542397;33.193359;55.945637
41.542377;33.210640;55.951885
41.545891;33.227432;55.961643
41.547546;33.238407;55.967937
41.548595;33.245487;55.971722
41.551167;33.252365;55.974907
41.555210;33.258789;55.976952
41.558109;33.261890;55.978851
41.558411;33.262230;55.983383
41.559521;33.266232;55.991714
41.563995;33.277287;56.001297
41.569298;33.289490;56.009331
41.572151;33.295883;56.016037
41.571831;33.296028;56.021427
41.570114;33.293976;56.025093
41.568848;33.294182;56.029110
41.569382;33.299252;56.036434
41.572987;33.307522;56.046040
41.577465;33.314312;56.053234
41.578571;33.317368;56.056721
41.576050;33.317902;56.060024
41.572510;33.318836;56.066082
41.571518;33.324963;56.076859
41.576653;33.338715;56.094673
41.586632;33.354828;56.117332
41.594814;33.365166;56.137363
41.597843;33.368916;56.151836
41.598789;33.372395;56.165073
41.600784;33.379726;56.180214
41.605145;33.390766;56.198212
41.612274;33.404163;56.219692
41.618874;33.416271;56.241070
41.621422;33.423943;56.258781
41.621040;33.429440;56.275444
41.621098;33.437370;56.294445
41.623859;33.448330;56.315083
41.630894;33.459793;56.335926
41.640553;33.470657;56.356236
41.647888;33.480850;56.374065
41.651463;33.490318;56.388840
41.655308;33.499870;56.402004
41.661041;33.509216;56.413914
41.667133;33.516323;56.423897
41.673710;33.520802;56.431271
41.679840;33.523380;56.433578
41.682632;33.522366;56.427612
41.681614;33.515652;56.412964
41.679413;33.503914;56.391563
41.678398;33.489300;56.364403
41.677227;33.472492;56.331882
41.672951;33.453861;56.296467
41.666893;33.436661;56.262566
41.661606;33.422150;56.231388
41.655602;33.405891;56.199821
41.648285;33.385944;56.167450
41.641747;33.366184;56.136868
41.635471;33.349033;56.107922
41.627655;33.334213;56.079445
41.619789;33.321552;56.053741
41.614868;33.309952;56.033516
41.611790;33.297459;56.017368
41.606533;33.283619;56.002041
41.598473;33.270546;55.987476
41.590279;33.260738;55.975601
41.583710;33.255058;55.966759
41.581936;33.254242;55.961933
41.586887;33.257996;55.961533
41.594852;33.262440;55.963512
41.600861;33.264709;55.966679
41.602283;33.264824;55.967999
41.598740;33.262184;55.963612
41.593132;33.256985;55.955807
41.589996;33.252686;55.949665
41.591324;33.251972;55.947174
41.595215;33.254425;55.949146
41.598736;33.258842;55.954891
41.600697;33.264389;55.960819
41.602009;33.269981;55.964703
41.604385;33.274700;55.966801
41.607742;33.276989;55.967396
41.609547;33.275108;55.966793
41.608028;33.269642;55.965343
41.605553;33.264004;55.964001
41.606884;33.263172;55.965336
41.612843;33.268726;55.970055
41.619129;33.276493;55.975456
41.624397;33.284504;55.982006
41.630718;33.292942;55.991161
41.633842;33.296013;55.995789
41.628819;33.289803;55.989601
41.622177;33.282024;55.980686
41.622749;33.279881;55.979210
41.626511;33.280098;55.982742
41.625721;33.278717;55.984982
41.623562;33.277702;55.987225
41.626343;33.278881;55.991756
41.630543;33.279499;55.993668
41.628822;33.276051;55.988358
41.622246;33.270050;55.980598
41.617210;33.266052;55.976963
41.615822;33.265800;55.977184
41.615704;33.267509;55.977997
41.615074;33.268158;55.977718
41.615108;33.266880;55.977215
41.616104;33.264771;55.976997
41.614338;33.260223;55.973408
41.609043;33.252979;55.965122
41.606457;33.247829;55.958412
41.609108;33.247120;55.957298
41.611809;33.247299;55.957897
41.610268;33.244396;55.955116
41.605179;33.238510;55.948509
41.600380;33.234520;55.942135
41.599316;33.235756;55.939564
41.601719;33.239735;55.940273
41.604847;33.242508;55.942234
41.607147;33.242508;55.943993
41.608654;33.240486;55.944271
41.608654;33.237156;55.940811
41.608070;33.234135;55.934212
41.611820;33.235626;55.931446
41.619812;33.241371;55.934898
41.624474;33.244823;55.937477
41.624401;33.244438;55.936504
41.623138;33.243587;55.935467
41.618851;33.241680;55.933697
41.611744;33.237839;55.930531
41.608044;33.235142;55.929371
41.609207;33.234760;55.930218
41.610840;33.235195;55.930187
41.612255;33.236691;55.930241
41.616486;33.240444;55.932384
41.622261;33.244518;55.934727
41.624725;33.244286;55.934608
41.623699;33.238495;55.932617
41.622448;33.231392;55.931046
41.621075;33.226814;55.930199
41.618855;33.225025;55.929626
41.618153;33.226479;55.930271
41.619980;33.230591;55.931087
41.620682;33.232330;55.928143
41.617760;33.228233;55.921318
41.613312;33.221489;55.915131
41.610088;33.216358;55.912632
41.609581;33.214931;55.914642
41.611221;33.217117;55.919029
41.612705;33.219879;55.920986
41.614223;33.221542;55.920052
41.616737;33.222748;55.919647
41.618351;33.222588;55.919418
41.618900;33.221489;55.918221
41.621433;33.222248;55.918156
41.626312;33.224514;55.919353
41.629051;33.225498;55.918781
41.626247;33.222683;55.914246
41.620247;33.215565;55.906860
41.615135;33.208683;55.901031
41.612671;33.207684;55.899773
41.612862;33.211452;55.901161
41.614819;33.215084;55.902374
41.618088;33.217808;55.903938
41.622574;33.221836;55.907585
41.626328;33.226273;55.912006
41.628315;33.229034;55.915031
41.633537;33.235409;55.920124
41.647141;33.253300;55.933498
41.663815;33.277737;55.952950
41.673687;33.297077;55.969608
41.676414;33.311371;55.981586
41.677860;33.327271;55.993645
41.678028;33.342064;56.004910
41.674450;33.350174;56.011349
41.672054;33.355492;56.017494
41.675896;33.361702;56.029930
41.679977;33.364597;56.047028
41.676853;33.362480;56.063667
41.669220;33.357044;56.074635
41.662743;33.345078;56.073505
41.657928;33.324142;56.060059
41.655254;33.300358;56.043053
41.657593;33.281010;56.029972
41.664108;33.266796;56.021217
41.669529;33.257710;56.015961
41.670074;33.255486;56.012012
41.664459;33.253838;56.000576
41.652691;33.242168;55.974602
41.637722;33.222698;55.941765
41.624924;33.206768;55.916210
41.616871;33.197567;55.900467
41.612526;33.191444;55.888798
41.610226;33.186859;55.879845
41.607620;33.181545;55.873833
41.601875;33.172268;55.867367
41.594406;33.162861;55.858749
41.589321;33.159283;55.850273
41.587879;33.161175;55.845371
41.590065;33.165539;55.846310
41.593719;33.168934;55.849476
41.594376;33.168285;55.847958
41.591549;33.164955;55.841053
41.587322;33.160328;55.832668
41.583199;33.154697;55.827328
41.581940;33.152191;55.828358
41.582275;33.153896;55.831455
41.579689;33.154011;55.829300
41.577705;33.154690;55.823586
41.585476;33.170296;55.820347
41.603317;33.206047;55.821995
41.621208;33.244362;55.831013
41.626377;33.265057;55.849289
41.611691;33.271645;55.882065
41.585487;33.284157;55.954174
41.563538;33.304699;56.095879
41.555481;33.314034;56.310364
41.571369;33.306355;56.570118
41.615868;33.279369;56.813900
41.670765;33.206841;56.956554
41.716461;33.082867;56.950027
41.758289;32.953697;56.820282
41.805767;32.862797;56.631958
41.847523;32.812740;56.443634
41.865108;32.790997;56.286995
41.854591;32.788532;56.163261
41.823269;32.799408;56.061821
41.781193;32.826614;55.979038
41.740700;32.875801;55.918934
41.712452;32.941372;55.887779
41.700169;33.014378;55.887794
41.697876;33.090183;55.908375
41.694500;33.158348;55.929115
41.686573;33.205299;55.938042
41.677818;33.230343;55.938698
41.670143;33.244415;55.938122
41.664448;33.254707;55.939213
41.660763;33.260090;55.941570
41.657093;33.260090;55.942959
41.654572;33.261524;55.944153
41.654865;33.269295;55.948341
41.654976;33.277454;55.953957
41.651848;33.279297;55.956326
41.648476;33.279148;55.957352
41.650272;33.284721;55.963528
41.656345;33.294987;55.974159
41.660500;33.302467;55.982407
41.660789;33.303474;55.985710
41.658821;33.301197;55.985397
41.655754;33.300716;55.983635
41.654423;33.303585;55.984592
41.656460;33.307278;55.990051
41.659718;33.310547;55.997757
41.663185;33.316090;56.007710
41.666172;33.324490;56.020329
41.666901;33.332996;56.032513
41.668381;33.341408;56.043739
41.674427;33.351665;56.057537
41.682358;33.362831;56.073254
41.687572;33.372162;56.086971
41.690376;33.381100;56.099743
41.694061;33.394382;56.117207
41.699471;33.411266;56.140686
41.705582;33.426037;56.165997
41.712078;33.437237;56.189793
41.718521;33.447014;56.211487
41.723690;33.456318;56.231659
41.727573;33.466595;56.251850
41.732403;33.480202;56.274185
41.738354;33.494530;56.297932
41.742283;33.503685;56.319538
41.743870;33.508793;56.337715
41.745094;33.515160;56.352947
41.746662;33.522980;56.365608
41.750946;33.531815;56.378803
41.760189;33.542946;56.394814
41.770603;33.553303;56.409389
41.776718;33.557545;56.417244
41.777252;33.554047;56.416576
41.774769;33.545746;56.408623
41.773052;33.536880;56.397106
41.772430;33.526527;56.382614
41.769642;33.510929;56.361382
41.763588;33.491364;56.332527
41.754990;33.470676;56.298489
41.743378;33.448051;56.259899
41.729984;33.424316;56.218632
41.720161;33.404202;56.181896
41.717056;33.390060;56.154087
41.715176;33.377602;56.129410
41.707146;33.360870;56.099930
41.694054;33.339733;56.066929
41.682228;33.320076;56.037971
41.674595;33.305428;56.016708
41.670048;33.293804;56.000458
41.668324;33.285049;55.987495
41.670212;33.282169;55.979836
41.672127;33.282391;55.975395
41.670513;33.279022;55.969231
41.668373;33.272713;55.963131
41.668064;33.268177;55.960388
41.666691;33.265232;55.958183
41.663151;33.261623;55.953903
41.658295;33.257164;55.948036
41.652058;33.252365;55.941986
41.646954;33.247498;55.937874
41.645729;33.243103;55.936028
41.645496;33.239697;55.933418
41.641991;33.237339;55.927689
41.636597;33.236462;55.920467
41.633453;33.237385;55.915447
41.633343;33.238491;55.913708
41.634373;33.237656;55.912876
41.635338;33.234661;55.910816
41.633965;33.229454;55.906963
41.627045;33.221348;55.900707
41.614525;33.212616;55.892403
41.602413;33.207767;55.885227
41.597660;33.207748;55.883469
41.599396;33.209858;55.887001
41.602024;33.213100;55.891979
41.603970;33.217445;55.897060
41.605865;33.219669;55.902111
41.607456;33.218655;55.906452
41.611443;33.220348;55.911324
41.619785;33.226986;55.916962
41.628910;33.232815;55.920704
41.634190;33.236031;55.922794
41.634155;33.239594;55.925732
41.629776;33.242264;55.928761
41.624382;33.241348;55.930576
41.621979;33.237972;55.932400
41.622494;33.234493;55.933605
41.621834;33.230484;55.931293
41.618538;33.225220;55.925766
41.615501;33.220959;55.921314
41.614498;33.220165;55.920494
41.614628;33.220852;55.920933
41.615383;33.220238;55.919495
41.617298;33.219070;55.917156
41.618809;33.217754;55.915089
41.618004;33.214233;55.911335
41.616302;33.208984;55.906773
41.616360;33.205765;55.905365
