R;M;L
-3.108915;-0.176366;-0.705104
-3.105133;-0.181143;-0.696405
-3.140791;-0.209429;-0.724216
-3.148547;-0.211017;-0.741346
-3.138648;-0.205887;-0.723854
-3.117207;-0.181638;-0.705842
-3.126940;-0.187011;-0.713748
-3.133572;-0.192469;-0.727680
-3.131419;-0.189314;-0.714998
-3.152688;-0.199333;-0.728493
-3.115741;-0.178090;-0.719766
-3.125210;-0.173896;-0.720939
-3.132611;-0.182275;-0.718665
-3.138288;-0.191771;-0.721985
-3.123641;-0.199371;-0.731416
-3.114590;-0.188540;-0.719055
-3.115096;-0.185802;-0.712031
-3.120855;-0.185302;-0.702420
-3.131004;-0.195824;-0.714076
-3.136329;-0.207463;-0.717978
-3.117626;-0.185859;-0.704739
-3.117868;-0.196547;-0.716815
-3.127840;-0.188805;-0.723117
-3.138757;-0.210427;-0.727866
-3.127197;-0.213015;-0.718832
-3.127864;-0.215429;-0.713153
-3.123018;-0.185633;-0.703337
-3.128677;-0.195880;-0.717026
-3.147855;-0.212497;-0.733209
-3.137493;-0.222568;-0.735179
-3.147625;-0.224887;-0.744121
-3.113406;-0.206105;-0.734629
-3.122244;-0.222973;-0.737017
-3.148304;-0.219602;-0.739230
-3.160497;-0.232591;-0.748585
-3.142376;-0.233780;-0.742178
-3.134588;-0.217830;-0.741794
-3.155818;-0.229608;-0.747692
-3.148285;-0.241383;-0.744027
-3.167016;-0.254276;-0.749056
-3.151640;-0.243393;-0.749259
-3.130750;-0.230862;-0.744033
-3.152570;-0.239253;-0.757581
-3.155187;-0.243335;-0.760621
-3.153154;-0.243287;-0.754965
-3.176528;-0.246950;-0.754477
-3.167700;-0.247353;-0.760192
-3.155519;-0.251303;-0.760485
-3.154456;-0.252174;-0.773700
-3.168559;-0.264611;-0.777361
-3.140986;-0.257514;-0.766990
-3.162500;-0.241545;-0.760668
-3.167824;-0.244522;-0.772088
-3.160746;-0.232255;-0.765426
-3.174077;-0.242894;-0.772975
-3.110420;-0.175942;-0.705432
-3.087237;-0.143607;-0.694901
-3.073613;-0.122553;-0.677310
-3.119150;-0.155580;-0.705362
-3.118443;-0.164751;-0.705084
-3.120577;-0.195107;-0.707133
-3.125036;-0.201952;-0.714006
-3.065338;-0.117168;-0.651126
-3.048870;-0.102569;-0.632857
-3.071412;-0.129993;-0.650155
-3.094385;-0.159657;-0.664613
-3.118476;-0.174680;-0.684067
-3.104246;-0.186774;-0.677774
-3.102675;-0.189653;-0.670277
-3.115743;-0.172639;-0.667603
-3.113913;-0.182062;-0.671390
-3.117680;-0.203368;-0.677417
-3.114213;-0.206073;-0.696793
-3.188939;-0.281374;-0.787562
-3.218713;-0.309051;-0.817533
-3.206461;-0.313736;-0.815384
-3.199376;-0.315319;-0.811599
-3.197716;-0.315352;-0.808764
-3.229383;-0.335880;-0.840203
-3.217648;-0.326697;-0.825916
-3.205223;-0.316912;-0.820327
-3.195037;-0.308590;-0.817495
-3.182095;-0.301904;-0.814406
-3.190854;-0.328889;-0.819843
-3.214856;-0.333225;-0.833806
-3.237307;-0.325246;-0.840020
-3.202663;-0.202473;-0.814457
-3.180851;-0.088571;-0.788981
-3.240762;-0.195040;-0.681006
-3.098989;-0.153733;-0.441790
-2.929055;-0.179338;-0.106038
-2.655437;-0.059234;0.275184
-2.425652;0.034691;0.541783
-2.474627;-0.100368;0.533929
-2.840080;-0.534769;0.112111
-3.145682;-0.900103;-0.467644
-3.366889;-1.197836;-1.116379
-3.308390;-1.004790;-1.074632
-3.232323;-0.796674;-0.958997
-3.200606;-0.621110;-0.870402
-3.162602;-0.430561;-0.788439
-3.139669;-0.316828;-0.730588
-3.141709;-0.277586;-0.727163
-3.174063;-0.293718;-0.754827
-3.201422;-0.293917;-0.780337
-3.202257;-0.283352;-0.768473
-3.168042;-0.245488;-0.748600
-3.151309;-0.260500;-0.764637
-3.174362;-0.259322;-0.759231
-3.176575;-0.269511;-0.770876
-3.193686;-0.266783;-0.773048
-3.170840;-0.232278;-0.754552
-3.150059;-0.230584;-0.750092
-3.157956;-0.233971;-0.750368
-3.185143;-0.242697;-0.750300
-3.192093;-0.236439;-0.741705
-3.171572;-0.230870;-0.738621
-3.160007;-0.203686;-0.723911
-3.161790;-0.212068;-0.730299
-3.160903;-0.196510;-0.727042
-3.155797;-0.217294;-0.725247
-3.136482;-0.190369;-0.710621
-3.148514;-0.173004;-0.692119
-3.155809;-0.191722;-0.697470
-3.159660;-0.190289;-0.693519
-3.155588;-0.157940;-0.686899
-3.108630;-0.153407;-0.673302
-3.108434;-0.126657;-0.647130
-3.106429;-0.130393;-0.652994
-3.134135;-0.140587;-0.644905
-3.134629;-0.143979;-0.625793
-3.114799;-0.118177;-0.627175
-3.090232;-0.111150;-0.616930
-3.073417;-0.102573;-0.601000
-3.094923;-0.095891;-0.602809
-3.089045;-0.100146;-0.580074
-3.072403;-0.062291;-0.551481
-3.079098;-0.043554;-0.535718
-3.042133;-0.015862;-0.500836
-3.047020;-0.023219;-0.492132
-3.061725;-0.021191;-0.478863
-3.042587;0.025876;-0.446560
-3.011651;0.039701;-0.417097
-3.017315;0.044225;-0.396847
-3.020223;0.043754;-0.383399
-2.984982;0.075403;-0.332402
-2.958267;0.102832;-0.301555
-2.947225;0.135255;-0.282074
-2.918616;0.154243;-0.250535
-2.916273;0.154630;-0.238283
-2.916084;0.177836;-0.224394
-2.924334;0.192774;-0.211191
-2.930431;0.187475;-0.203326
-2.917325;0.190872;-0.181852
-2.910075;0.181437;-0.179150
-2.881038;0.192583;-0.186952
-2.898505;0.197269;-0.196905
-2.921483;0.183354;-0.220979
-2.915527;0.160739;-0.269852
-2.920594;0.131321;-0.319067
-2.950722;0.092859;-0.373275
-2.982744;0.063353;-0.419386
-2.998060;0.044438;-0.456365
-3.010277;0.007868;-0.515905
-3.063830;-0.047648;-0.573117
-3.084573;-0.078536;-0.609057
-3.089471;-0.094269;-0.620622
-3.090322;-0.116806;-0.638558
-3.080495;-0.127804;-0.651324
-3.107958;-0.164983;-0.683377
-3.110533;-0.186834;-0.693985
-3.159697;-0.171570;-0.695289
-3.123090;-0.192820;-0.719498
-3.107841;-0.196246;-0.738450
-3.128847;-0.213623;-0.744310
-3.144859;-0.228849;-0.743364
-3.147782;-0.204548;-0.740349
-3.148811;-0.212715;-0.740774
-3.161724;-0.205984;-0.724663
-3.150698;-0.228535;-0.734556
-3.172999;-0.222840;-0.738417
-3.132522;-0.214563;-0.737625
-3.125373;-0.212144;-0.741739
-3.151810;-0.212998;-0.733017
-3.147849;-0.217901;-0.735057
-3.156116;-0.227714;-0.748031
-3.173341;-0.219960;-0.756868
-3.117539;-0.208763;-0.751492
-3.100146;-0.187578;-0.706241
-3.125123;-0.183101;-0.711708
-3.142177;-0.196796;-0.738960
-3.133398;-0.211095;-0.748038
-3.137020;-0.211617;-0.741181
-3.142107;-0.197586;-0.725105
-3.144008;-0.209306;-0.739511
-3.151249;-0.193557;-0.727390
-3.120858;-0.224484;-0.716470
-3.110360;-0.208651;-0.703566
-3.152739;-0.196523;-0.717527
-3.148616;-0.204461;-0.743023
-3.132868;-0.221530;-0.737513
-3.150361;-0.231624;-0.741472
-3.133495;-0.210632;-0.726740
-3.128342;-0.209535;-0.712090
-3.147388;-0.220926;-0.739633
-3.157564;-0.237400;-0.752102
-3.144749;-0.237340;-0.762585
-3.152172;-0.232030;-0.738446
-3.148658;-0.213890;-0.734798
-3.135329;-0.218917;-0.734763
-3.128975;-0.233504;-0.738598
-3.163444;-0.234055;-0.754932
-3.152534;-0.238740;-0.748466
-3.137147;-0.240325;-0.751139
-3.145530;-0.248627;-0.754763
-3.169585;-0.243409;-0.778705
-3.193378;-0.268934;-0.788681
-3.182117;-0.263285;-0.777362
-3.169644;-0.260306;-0.763255
-3.132620;-0.252762;-0.762714
-3.130808;-0.266489;-0.773317
-3.161455;-0.264111;-0.773299
-3.184522;-0.254239;-0.760278
-3.158760;-0.222836;-0.745708
-3.157022;-0.215112;-0.738544
-3.117565;-0.186719;-0.735255
-3.088612;-0.154448;-0.713710
-3.082651;-0.140346;-0.695007
-3.077980;-0.123917;-0.682676
-3.083039;-0.124709;-0.673705
-3.101273;-0.152884;-0.689707
-3.166955;-0.252707;-0.745840
-3.113107;-0.162296;-0.676330
-3.078634;-0.103230;-0.621114
-3.063880;-0.091095;-0.608613
-3.072721;-0.153623;-0.666125
-3.104467;-0.205986;-0.693668
-3.105125;-0.201253;-0.695377
-3.108882;-0.188596;-0.672112
-3.110054;-0.176196;-0.671668
-3.103217;-0.213052;-0.694390
-3.111018;-0.212705;-0.715217
-3.116665;-0.206415;-0.704525
-3.146510;-0.232503;-0.729745
-3.179455;-0.294414;-0.762026
-3.198447;-0.302845;-0.798183
-3.232940;-0.332375;-0.846396
-3.195267;-0.351654;-0.833466
-3.165946;-0.315474;-0.808222
-3.205173;-0.316667;-0.804249
-3.220458;-0.335685;-0.823097
-3.194580;-0.322839;-0.826788
-3.217959;-0.327474;-0.840211
-3.204911;-0.325649;-0.820307
-3.197114;-0.329765;-0.791532
-3.246671;-0.313816;-0.827690
-3.233277;-0.233105;-0.835860
-3.186554;-0.092457;-0.801317
-3.223192;-0.170803;-0.763415
-3.196620;-0.233044;-0.633970
-3.043542;-0.220449;-0.346158
-2.750524;-0.216121;0.182264
-2.525710;-0.161844;0.450959
-2.496983;-0.238723;0.504620
-2.804456;-0.619162;0.188668
-3.126826;-0.946553;-0.361951
-3.372810;-1.247764;-0.912054
-3.375084;-1.205800;-1.098486
-3.228549;-0.836506;-0.935543
-3.218852;-0.638067;-0.856391
-3.184956;-0.448671;-0.779307
-3.158036;-0.367781;-0.749501
-3.169610;-0.321510;-0.752332
-3.191690;-0.301763;-0.764465
-3.171314;-0.293985;-0.756187
-3.176946;-0.297231;-0.778481
-3.211685;-0.284201;-0.755995
-3.196563;-0.288652;-0.773294
-3.153711;-0.255815;-0.764070
-3.167179;-0.262075;-0.776116
-3.190379;-0.272814;-0.764480
-3.173104;-0.237221;-0.746816
-3.158240;-0.231770;-0.758173
-3.184541;-0.248968;-0.761435
-3.161496;-0.230686;-0.734298
-3.173933;-0.234278;-0.746430
-3.169060;-0.228053;-0.741339
-3.159278;-0.222517;-0.732803
-3.158970;-0.199931;-0.714966
-3.156940;-0.181221;-0.720898
-3.143026;-0.203503;-0.715893
-3.159856;-0.192716;-0.700208
-3.152229;-0.202254;-0.709843
-3.131772;-0.177518;-0.693987
-3.130777;-0.176981;-0.700348
-3.122894;-0.162925;-0.676741
-3.120092;-0.158946;-0.689217
-3.124008;-0.146183;-0.672155
-3.120949;-0.128340;-0.633563
-3.121680;-0.111360;-0.626318
-3.085725;-0.088525;-0.614422
-3.113498;-0.114346;-0.648341
-3.133262;-0.118467;-0.657715
-3.100927;-0.120695;-0.625151
-3.097700;-0.066948;-0.573125
-3.058908;-0.049026;-0.570787
-3.068858;-0.060214;-0.556824
-3.066151;-0.040056;-0.557845
-3.045790;-0.020244;-0.526830
-3.047906;0.017652;-0.496935
-3.051919;0.022305;-0.478149
-3.002970;0.005944;-0.447564
-2.997770;0.077248;-0.405870
-3.000751;0.082585;-0.405684
-2.971096;0.114790;-0.367349
-2.950053;0.125721;-0.337797
-2.963028;0.155770;-0.314531
-2.949307;0.152575;-0.313828
-2.949625;0.155838;-0.279023
-2.944863;0.186398;-0.249900
-2.885676;0.228581;-0.208463
-2.895901;0.216854;-0.213960
-2.903458;0.224932;-0.222470
-2.886214;0.220349;-0.201442
-2.867077;0.250813;-0.181533
-2.906156;0.220219;-0.201065
-2.888056;0.226652;-0.203633
-2.918784;0.197604;-0.257353
-2.927813;0.174323;-0.289199
-2.923495;0.157413;-0.314242
-2.940192;0.123192;-0.366669
-2.962401;0.090862;-0.422714
-2.992965;0.042599;-0.492192
-3.044112;-0.000327;-0.538074
-3.028607;-0.023449;-0.545203
-3.020165;-0.038651;-0.577306
-3.086560;-0.107161;-0.627665
-3.087164;-0.116339;-0.654083
-3.124628;-0.150408;-0.693074
-3.087774;-0.162519;-0.691074
-3.108104;-0.150349;-0.684336
-3.122494;-0.158934;-0.691291
-3.127843;-0.184402;-0.705394
-3.136811;-0.213316;-0.730432
-3.130969;-0.187119;-0.717149
-3.135462;-0.210872;-0.744426
-3.174663;-0.216544;-0.759130
-3.130332;-0.209990;-0.747826
-3.151453;-0.228327;-0.757103
-3.174039;-0.210755;-0.738393
-3.153311;-0.211186;-0.726571
-3.140507;-0.188798;-0.710013
-3.131753;-0.218084;-0.734273
-3.132819;-0.227651;-0.745702
-3.135178;-0.204154;-0.737323
-3.125656;-0.199519;-0.723089
-3.132153;-0.182831;-0.725646
-3.139600;-0.197665;-0.721745
-3.136113;-0.194590;-0.736099
-3.129011;-0.196254;-0.729786
-3.123978;-0.201023;-0.712190
-3.127990;-0.195977;-0.721980
-3.135793;-0.215995;-0.740897
-3.127323;-0.188394;-0.710727
-3.132978;-0.182325;-0.711215
-3.121843;-0.171611;-0.724361
-3.102185;-0.178639;-0.715288
-3.123608;-0.209268;-0.722578
-3.133493;-0.218457;-0.722719
-3.131927;-0.194925;-0.710028
-3.115294;-0.180267;-0.702074
-3.100730;-0.197477;-0.715906
-3.140163;-0.203322;-0.729566
-3.151526;-0.221573;-0.739867
-3.122847;-0.206328;-0.723901
-3.109327;-0.198579;-0.711811
-3.118114;-0.183342;-0.705920
-3.120704;-0.198853;-0.705282
-3.139745;-0.226597;-0.744774
-3.125978;-0.211545;-0.734317
-3.133399;-0.225260;-0.727649
-3.150555;-0.218225;-0.737429
-3.171760;-0.242455;-0.750223
-3.153441;-0.241026;-0.746998
-3.139862;-0.214886;-0.755313
-3.161679;-0.249722;-0.766641
-3.136214;-0.241066;-0.746033
-3.149751;-0.229649;-0.755070
-3.155016;-0.241652;-0.761192
-3.142281;-0.246851;-0.762838
-3.152369;-0.247316;-0.761551
-3.157814;-0.251057;-0.754737
-3.168005;-0.245849;-0.765897
-3.178125;-0.264849;-0.769962
-3.175603;-0.261815;-0.770023
-3.164147;-0.255697;-0.776061
-3.122907;-0.234430;-0.744953
-3.166837;-0.256996;-0.773437
-3.164179;-0.248388;-0.759378
-3.161349;-0.227466;-0.748848
-3.112448;-0.192507;-0.714033
-3.103075;-0.153500;-0.694631
-3.087589;-0.126291;-0.687457
-3.093976;-0.124659;-0.686482
-3.087878;-0.144298;-0.693859
-3.083847;-0.159200;-0.696499
-3.124167;-0.213630;-0.723078
-3.116521;-0.185475;-0.706512
-3.060994;-0.112021;-0.631902
-3.070572;-0.118312;-0.625926
-3.069473;-0.119781;-0.647335
-3.094208;-0.163188;-0.670809
-3.105511;-0.185325;-0.674820
-3.098299;-0.189721;-0.680380
-3.120625;-0.191707;-0.686715
-3.130465;-0.199462;-0.691153
-3.108873;-0.192577;-0.673115
-3.107261;-0.191032;-0.680222
-3.143110;-0.217819;-0.722550
-3.170778;-0.264843;-0.765910
-3.180449;-0.302567;-0.794458
-3.179786;-0.294735;-0.796912
-3.184204;-0.299649;-0.793939
-3.195512;-0.306543;-0.812237
-3.229986;-0.343923;-0.846466
-3.213996;-0.319815;-0.813609
-3.181214;-0.303372;-0.795133
-3.198293;-0.307338;-0.804558
-3.200820;-0.299507;-0.810537
-3.206274;-0.306573;-0.827195
-3.201740;-0.309937;-0.806133
-3.204612;-0.241479;-0.789549
-3.165717;-0.081480;-0.764525
-3.175393;-0.140647;-0.750006
-3.161129;-0.219621;-0.624999
-3.045678;-0.272847;-0.340332
-2.849622;-0.301787;0.004618
-2.623081;-0.262782;0.333378
-2.450880;-0.231268;0.511951
-2.634944;-0.493154;0.411506
-2.970487;-0.835990;-0.024965
-3.320067;-1.235748;-0.788765
-3.341629;-1.184945;-1.039137
-3.265191;-0.938054;-0.976303
-3.237754;-0.746105;-0.892542
-3.191973;-0.537020;-0.802495
-3.112091;-0.339387;-0.719078
-3.127798;-0.275666;-0.710755
-3.166585;-0.265683;-0.744887
-3.177728;-0.268702;-0.753787
-3.152961;-0.242614;-0.748046
-3.140250;-0.228238;-0.739464
-3.147433;-0.214982;-0.736479
-3.167619;-0.233760;-0.754851
-3.163262;-0.228943;-0.749885
-3.158474;-0.234460;-0.766276
-3.149122;-0.196574;-0.738059
-3.163367;-0.196494;-0.727839
-3.156770;-0.188921;-0.721496
-3.170756;-0.208819;-0.739006
-3.158993;-0.191257;-0.730681
-3.142580;-0.184029;-0.721668
-3.137706;-0.185584;-0.711276
-3.154792;-0.166903;-0.708205
-3.151726;-0.171214;-0.717707
-3.130749;-0.165535;-0.697326
-3.123722;-0.154346;-0.695117
-3.121690;-0.133167;-0.678009
-3.118538;-0.139114;-0.689664
-3.129078;-0.136967;-0.680565
-3.124721;-0.125863;-0.664664
-3.104431;-0.110453;-0.647470
-3.089222;-0.100900;-0.642162
-3.081850;-0.089624;-0.630911
-3.090753;-0.086529;-0.633095
-3.110163;-0.093941;-0.642943
-3.091078;-0.073967;-0.628765
-3.074835;-0.047534;-0.586428
-3.054630;-0.030403;-0.567342
-3.054404;-0.036608;-0.572197
-3.044791;-0.003459;-0.556988
-3.050248;-0.006995;-0.556246
-3.024359;0.025897;-0.527431
-3.033777;0.033728;-0.511706
-3.021235;0.041904;-0.489005
-3.025054;0.047582;-0.482065
-3.020521;0.079096;-0.451013
-2.981540;0.115432;-0.422975
-2.956940;0.136870;-0.387446
-2.960931;0.152710;-0.365523
-2.959754;0.170531;-0.350922
-2.927574;0.199978;-0.317633
-2.920455;0.221244;-0.285293
-2.896111;0.255686;-0.265095
-2.900444;0.271957;-0.242831
-2.904604;0.271521;-0.225132
-2.873715;0.284003;-0.206142
-2.837055;0.309575;-0.183709
-2.847500;0.309398;-0.187627
-2.845975;0.315594;-0.167951
-2.872868;0.302413;-0.185133
-2.866518;0.296466;-0.194823
-2.844151;0.291381;-0.201415
-2.869406;0.268383;-0.246845
-2.890269;0.220756;-0.291933
-2.929990;0.184238;-0.342532
-2.939139;0.168646;-0.372637
-2.958191;0.116713;-0.428922
-2.977759;0.065211;-0.481591
-3.025142;0.007853;-0.537878
-3.035408;-0.028751;-0.569794
-3.055491;-0.055624;-0.598784
-3.070837;-0.070095;-0.622178
-3.080240;-0.082587;-0.637218
-3.076553;-0.103517;-0.653466
-3.096117;-0.130820;-0.674968
-3.115765;-0.154248;-0.688634
-3.115262;-0.160452;-0.688609
-3.122681;-0.167346;-0.692891
-3.121401;-0.168555;-0.711986
-3.136483;-0.182338;-0.728068
-3.135030;-0.177950;-0.720900
-3.125394;-0.185187;-0.715972
-3.123681;-0.178043;-0.706222
-3.135487;-0.188812;-0.708961
-3.137130;-0.189246;-0.714974
-3.137912;-0.203975;-0.718232
-3.104848;-0.182794;-0.705301
-3.127243;-0.187362;-0.710456
-3.126127;-0.187193;-0.711737
-3.125700;-0.190899;-0.719134
-3.131644;-0.190989;-0.710084
-3.119072;-0.165588;-0.691391
-3.103571;-0.175236;-0.703356
-3.107876;-0.169727;-0.700252
-3.132934;-0.179634;-0.716785
-3.126473;-0.173436;-0.712220
-3.114240;-0.166550;-0.689916
-3.106830;-0.152602;-0.665117
-3.111044;-0.161303;-0.693970
-3.112673;-0.162511;-0.691564
-3.105776;-0.167336;-0.700786
-3.102409;-0.153904;-0.698986
-3.110838;-0.145984;-0.683150
-3.105832;-0.159937;-0.684196
-3.108404;-0.165107;-0.691959
-3.135345;-0.178112;-0.709112
-3.111563;-0.172000;-0.701981
-3.082354;-0.144273;-0.671686
-3.101800;-0.160121;-0.691082
-3.115388;-0.161931;-0.704883
-3.117436;-0.187251;-0.725660
-3.110269;-0.171838;-0.718624
-3.125404;-0.180451;-0.704098
-3.114445;-0.167277;-0.684406
-3.118555;-0.176407;-0.691068
-3.129122;-0.186829;-0.704104
-3.116524;-0.186141;-0.710253
-3.105473;-0.175378;-0.697544
-3.113798;-0.194411;-0.716269
-3.128925;-0.208880;-0.722510
-3.150250;-0.222143;-0.741928
-3.130583;-0.207676;-0.724749
-3.125727;-0.204404;-0.732545
-3.114066;-0.197172;-0.728288
-3.121436;-0.208884;-0.725410
-3.155845;-0.233686;-0.756033
-3.158303;-0.228003;-0.753762
-3.140867;-0.223181;-0.747876
-3.139878;-0.234807;-0.744748
-3.136045;-0.223784;-0.744292
-3.142545;-0.223096;-0.739963
-3.139055;-0.222493;-0.744505
-3.130137;-0.220771;-0.731483
-3.143867;-0.228779;-0.741197
-3.149155;-0.225593;-0.745918
-3.165638;-0.245658;-0.760459
-3.170579;-0.246863;-0.759157
-3.146584;-0.227572;-0.745715
-3.132577;-0.231447;-0.755957
-3.152411;-0.229723;-0.750356
-3.159758;-0.244190;-0.768525
-3.155391;-0.240745;-0.754489
-3.139397;-0.231787;-0.737958
-3.140624;-0.237901;-0.739514
-3.160021;-0.245564;-0.762085
-3.165731;-0.253061;-0.770699
-3.161375;-0.252472;-0.765611
-3.150223;-0.232685;-0.760172
-3.164476;-0.241060;-0.765926
-3.158316;-0.246504;-0.758852
-3.168167;-0.254783;-0.765823
-3.157596;-0.256247;-0.772633
-3.147010;-0.235909;-0.742085
-3.153453;-0.239493;-0.752809
-3.139806;-0.238920;-0.747109
-3.164725;-0.261670;-0.768981
-3.183702;-0.271244;-0.777159
-3.142310;-0.217606;-0.733925
-3.140531;-0.212364;-0.740379
-3.158214;-0.228478;-0.748556
-3.139211;-0.205666;-0.743641
-3.093769;-0.142636;-0.692912
-3.065464;-0.105353;-0.668620
-3.074447;-0.110267;-0.655609
-3.086530;-0.131541;-0.668174
-3.129701;-0.182782;-0.697444
-3.122492;-0.191997;-0.704668
-3.088932;-0.146872;-0.676067
-3.036770;-0.086588;-0.617842
-3.030249;-0.090374;-0.608444
-3.068164;-0.137820;-0.659154
-3.087219;-0.165286;-0.673006
-3.099125;-0.176561;-0.654822
-3.116888;-0.172333;-0.663076
-3.111915;-0.175769;-0.666592
-3.117878;-0.191863;-0.681561
-3.125047;-0.213812;-0.686196
-3.100266;-0.193045;-0.681099
-3.123537;-0.202419;-0.692794
-3.141211;-0.239349;-0.737988
-3.176883;-0.279119;-0.788607
-3.206870;-0.299771;-0.821744
-3.213606;-0.308021;-0.808894
-3.182536;-0.286129;-0.788379
-3.193921;-0.307640;-0.805841
-3.197125;-0.300558;-0.812452
-3.195333;-0.305188;-0.808729
-3.208871;-0.315241;-0.814994
-3.195281;-0.298082;-0.793272
-3.194522;-0.284452;-0.804187
-3.222353;-0.273060;-0.805973
-3.196017;-0.171159;-0.788555
-3.152285;-0.081486;-0.774323
-3.151697;-0.159740;-0.730122
-3.112960;-0.233600;-0.605573
-2.961064;-0.390735;-0.187798
-2.761546;-0.390276;0.169094
-2.556172;-0.380429;0.448654
-2.499434;-0.431897;0.550210
-2.761587;-0.695728;0.317032
-3.108994;-1.013553;-0.178802
-3.285805;-1.180673;-0.642945
-3.238109;-0.990668;-0.917803
-3.192910;-0.749164;-0.859906
-3.154256;-0.537456;-0.778327
-3.147379;-0.380517;-0.727060
-3.156863;-0.290835;-0.720057
-3.154033;-0.264534;-0.720891
-3.134927;-0.245553;-0.720002
-3.129169;-0.233547;-0.718252
-3.132280;-0.220077;-0.721668
-3.160021;-0.235886;-0.745925
-3.140827;-0.214750;-0.735734
-3.138513;-0.199125;-0.725888
-3.141279;-0.192284;-0.720864
-3.151968;-0.206369;-0.737628
-3.164293;-0.212359;-0.739063
-3.145788;-0.198972;-0.729302
-3.136756;-0.183605;-0.719283
-3.130394;-0.166084;-0.714517
-3.150124;-0.183267;-0.733174
-3.151771;-0.177458;-0.729528
-3.146183;-0.170184;-0.711155
-3.127764;-0.148960;-0.687959
-3.110291;-0.139447;-0.682159
-3.127955;-0.145693;-0.685057
-3.126328;-0.143586;-0.688127
-3.133744;-0.134675;-0.692575
-3.111449;-0.116637;-0.675924
-3.109823;-0.110568;-0.660737
-3.116980;-0.109924;-0.660707
-3.108636;-0.110314;-0.657748
-3.103651;-0.089692;-0.652982
-3.075156;-0.062783;-0.619452
-3.069482;-0.056370;-0.609174
-3.077414;-0.052454;-0.611985
-3.086294;-0.053878;-0.613074
-3.073214;-0.047207;-0.605466
-3.063837;-0.017887;-0.577190
-3.057474;-0.014833;-0.569926
-3.037332;0.013539;-0.539497
-3.048796;0.016765;-0.551093
-3.033219;0.039281;-0.533065
-3.012475;0.051893;-0.501861
-2.988544;0.082934;-0.474791
-2.987694;0.101143;-0.464169
-2.996402;0.106090;-0.454236
-2.966444;0.148067;-0.413388
-2.947939;0.176265;-0.373487
-2.938219;0.200759;-0.349776
-2.925226;0.219742;-0.326754
-2.921276;0.238466;-0.304508
-2.912848;0.250558;-0.290615
-2.895033;0.277549;-0.263632
-2.863612;0.307122;-0.230622
-2.853634;0.319385;-0.209496
-2.839867;0.339657;-0.188284
-2.837210;0.348044;-0.169484
-2.830075;0.360565;-0.166615
-2.809850;0.381524;-0.145232
-2.816924;0.379575;-0.143569
-2.832007;0.364967;-0.164470
-2.849674;0.334685;-0.196221
-2.847018;0.318526;-0.213505
-2.869508;0.289534;-0.251113
-2.899921;0.245299;-0.298022
-2.919398;0.198911;-0.351132
-2.952137;0.155536;-0.399678
-2.955855;0.124819;-0.436082
-2.983513;0.089538;-0.481356
-3.022281;0.023253;-0.546007
-3.037195;-0.009016;-0.575694
-3.064854;-0.045419;-0.610808
-3.064957;-0.067269;-0.612767
-3.072465;-0.076289;-0.625922
-3.083850;-0.093061;-0.646397
-3.091015;-0.101824;-0.654213
-3.114284;-0.142279;-0.687692
-3.097078;-0.124693;-0.676564
-3.107259;-0.143190;-0.684123
-3.108483;-0.142656;-0.691425
-3.105832;-0.150391;-0.691751
-3.140471;-0.176470;-0.710507
-3.137390;-0.169825;-0.704548
-3.119584;-0.163267;-0.692131
-3.118227;-0.161705;-0.703827
-3.127807;-0.178315;-0.705534
-3.126795;-0.179683;-0.702505
-3.125009;-0.172785;-0.695860
-3.109788;-0.150215;-0.688784
-3.111103;-0.151415;-0.681968
-3.113107;-0.157266;-0.694443
-3.128373;-0.176466;-0.705540
-3.124006;-0.166388;-0.706648
-3.098367;-0.144685;-0.672621
-3.105110;-0.148474;-0.680448
-3.115642;-0.149164;-0.682505
-3.118510;-0.158553;-0.686974
-3.100366;-0.153476;-0.682488
-3.089973;-0.139186;-0.675591
-3.091637;-0.129116;-0.661634
-3.108113;-0.148931;-0.687032
-3.105903;-0.138003;-0.672817
-3.114544;-0.160059;-0.688486
-3.100278;-0.135098;-0.668589
-3.086874;-0.116682;-0.664538
-3.087250;-0.119453;-0.657733
-3.116561;-0.142204;-0.679260
-3.121760;-0.155828;-0.689421
-3.094580;-0.133457;-0.672283
-3.090480;-0.132187;-0.668064
-3.101881;-0.139357;-0.668754
-3.106480;-0.140328;-0.670651
-3.120466;-0.161108;-0.690375
-3.107239;-0.145893;-0.688053
-3.101076;-0.137396;-0.673418
-3.108605;-0.157578;-0.683930
-3.121646;-0.184221;-0.702795
-3.114279;-0.163759;-0.685665
-3.115093;-0.158197;-0.685070
-3.119610;-0.168999;-0.698944
-3.114053;-0.171880;-0.698006
-3.120295;-0.180705;-0.703270
-3.134201;-0.184279;-0.714907
-3.119948;-0.179845;-0.703811
-3.120766;-0.174208;-0.705719
-3.128389;-0.191308;-0.711933
-3.135753;-0.205395;-0.718752
-3.132096;-0.205275;-0.722643
-3.138772;-0.208946;-0.738075
-3.125041;-0.188764;-0.713895
-3.128189;-0.199845;-0.719425
-3.152349;-0.207225;-0.727282
-3.148007;-0.211507;-0.726098
-3.150640;-0.214326;-0.734904
-3.139668;-0.207417;-0.731740
-3.124563;-0.206710;-0.726339
-3.139255;-0.213841;-0.736784
-3.148006;-0.215119;-0.743011
-3.142204;-0.208821;-0.730121
-3.139072;-0.196841;-0.726532
-3.146276;-0.217674;-0.737413
-3.156063;-0.229380;-0.749069
