R;M;L
114.618553;131.813461;-2.827735
114.629875;131.787430;-2.816663
114.639923;131.742783;-2.807259
114.645973;131.587982;-2.799623
114.648163;131.371460;-2.792418
114.647362;131.160919;-2.787515
114.644196;130.972168;-2.786551
114.640533;130.850998;-2.787916
114.638573;130.843094;-2.789416
114.637764;130.886002;-2.791088
114.635216;130.894669;-2.794410
114.629837;130.894821;-2.799271
114.622971;130.954834;-2.804029
114.614670;131.065384;-2.809438
114.601990;131.169998;-2.819168
114.583824;131.234650;-2.834937
114.562057;131.226837;-2.854607
114.540443;131.155319;-2.874262
114.524567;131.104553;-2.890701
114.517052;131.104340;-2.903419
114.513123;131.094452;-2.913434
114.506012;131.048111;-2.922030
114.493881;130.994949;-2.929984
114.479546;130.958282;-2.936754
114.464935;130.935669;-2.944300
114.451164;130.917496;-2.955948
114.442726;130.923660;-2.968534
114.443375;130.991058;-2.976233
114.449425;131.107681;-2.980755
114.453827;131.223007;-2.985775
114.455025;131.317200;-2.988054
114.454048;131.387711;-2.986634
114.448326;131.416031;-2.987602
114.437798;131.403091;-2.991951
114.427032;131.387939;-2.994799
114.419464;131.397125;-2.995406
114.414192;131.403183;-2.998640
114.406845;131.346237;-3.008936
114.394730;131.192657;-3.023317
114.380013;130.992371;-3.035325
114.365746;130.861496;-3.044882
114.352890;130.872009;-3.055896
114.341187;130.994934;-3.069024
114.331009;131.151123;-3.081630
114.324448;131.276718;-3.091615
114.321671;131.350204;-3.099246
114.317734;131.387756;-3.106028
114.308784;131.427704;-3.114593
114.296638;131.503754;-3.128137
114.282387;131.607635;-3.147889
114.260925;131.689926;-3.172842
114.230736;131.717392;-3.199141
114.200806;131.709946;-3.220077
114.177757;131.699356;-3.233563
114.156464;131.688400;-3.246839
114.130623;131.672531;-3.266311
114.101151;131.656723;-3.288976
114.070709;131.642761;-3.310627
114.040131;131.638062;-3.332688
114.015198;131.653412;-3.354749
114.004128;131.680191;-3.371224
114.004555;131.701401;-3.381219
114.002930;131.711716;-3.393013
113.986763;131.709610;-3.414790
113.951797;131.688812;-3.446955
113.903839;131.644730;-3.484846
113.857033;131.584869;-3.523860
113.823280;131.522644;-3.559876
113.802666;131.468140;-3.588609
113.788658;131.432693;-3.609231
113.776215;131.423492;-3.625851
113.764160;131.425415;-3.642236
113.752594;131.410507;-3.658852
113.741447;131.376373;-3.674616
113.731415;131.347473;-3.688194
113.724739;131.334061;-3.698216
113.720398;131.319519;-3.704479
113.711723;131.278061;-3.709616
113.697884;131.202637;-3.716335
113.685616;131.119446;-3.727052
113.672348;131.052826;-3.748463
113.645889;130.999619;-3.784526
113.602768;130.952148;-3.825704
113.552872;130.916794;-3.854067
113.511971;130.907455;-3.853087
113.501823;130.941101;-3.801608
113.552231;131.047333;-3.663131
113.678444;131.243195;-3.415122
113.852943;131.478836;-3.097642
114.024940;131.658325;-2.794619
114.153511;131.696640;-2.583393
114.204506;131.547043;-2.535151
114.159752;131.243164;-2.697185
114.040985;130.884155;-3.030201
113.889061;130.547684;-3.420049
113.731308;130.290375;-3.761523
113.588615;130.187210;-3.998789
113.481255;130.260864;-4.118938
113.414551;130.432571;-4.144613
113.379425;130.609528;-4.121313
113.359863;130.756195;-4.094568
113.337349;130.859833;-4.089197
113.304298;130.913666;-4.105028
113.267067;130.940262;-4.130880
113.231995;130.969116;-4.159900
113.199890;131.005661;-4.191180
113.171112;131.036469;-4.222232
113.146049;131.044739;-4.247720
113.123108;131.032593;-4.264712
113.103416;131.022675;-4.273705
113.092232;131.029083;-4.275400
113.092133;131.043243;-4.269993
113.098534;131.052429;-4.260193
113.105659;131.061752;-4.249811
113.114159;131.084366;-4.238118
113.130112;131.121216;-4.221158
113.158928;131.167633;-4.194939
113.199783;131.220383;-4.157640
113.243561;131.268402;-4.114668
113.281364;131.298111;-4.073940
113.313156;131.309128;-4.036894
113.343071;131.315567;-4.001937
113.373322;131.339569;-3.968609
113.406281;131.395737;-3.935054
113.443726;131.470078;-3.899458
113.482445;131.528473;-3.863832
113.517746;131.547852;-3.831082
113.548164;131.529556;-3.800753
113.575562;131.491806;-3.771214
113.602524;131.467514;-3.742100
113.629585;131.491943;-3.713515
113.655563;131.562286;-3.685532
113.680351;131.638153;-3.657243
113.703651;131.688370;-3.627740
113.723404;131.710663;-3.598588
113.739052;131.716980;-3.571510
113.752647;131.727234;-3.545632
113.767593;131.765335;-3.519427
113.786636;131.839661;-3.491654
113.809235;131.938583;-3.460704
113.833061;132.038635;-3.426699
113.856712;132.107910;-3.392410
113.880104;132.119324;-3.359797
113.903206;132.057541;-3.328234
113.926208;131.930298;-3.296272
113.949615;131.793259;-3.262073
113.973999;131.714920;-3.223168
113.998848;131.706146;-3.179773
114.021301;131.722137;-3.137699
114.038872;131.725677;-3.103246
114.053276;131.714340;-3.076412
114.068451;131.697952;-3.053852
114.084167;131.682907;-3.034736
114.097496;131.666504;-3.018933
114.110260;131.635864;-3.003112
114.125938;131.567429;-2.984050
114.141960;131.418350;-2.964745
114.154503;131.197479;-2.951075
114.166420;131.018402;-2.944009
114.181358;130.952194;-2.941712
114.197479;130.948639;-2.944887
114.212753;130.973328;-2.954409
114.228409;131.039276;-2.968083
114.244759;131.122009;-2.983044
114.258919;131.178528;-2.998997
114.268341;131.202347;-3.016669
114.272423;131.203568;-3.035172
114.272232;131.171829;-3.052534
114.272133;131.098618;-3.066720
114.277634;131.008102;-3.076917
114.287933;130.933746;-3.084671
114.296959;130.890854;-3.092294
114.301392;130.878876;-3.100583
114.299347;130.893158;-3.109771
114.287338;130.928055;-3.120739
114.269501;130.965286;-3.132073
114.258942;130.979034;-3.140121
114.263176;130.955795;-3.143023
114.276749;130.893402;-3.141078
114.289322;130.811935;-3.137366
114.294792;130.762329;-3.136631
114.293602;130.786957;-3.138803
114.290009;130.881531;-3.139543
114.289307;130.995712;-3.137341
114.294785;131.073364;-3.133773
114.303223;131.100662;-3.130347
114.306541;131.097168;-3.129280
114.301353;131.083481;-3.132354
114.291412;131.078613;-3.137892
114.283051;131.089905;-3.142407
114.281822;131.102982;-3.142459
114.287033;131.093201;-3.136492
114.291130;131.055588;-3.128323
114.289589;131.018265;-3.123093
114.285789;131.000809;-3.120712
114.283501;130.984619;-3.118314
114.285301;130.952499;-3.114866
114.291748;130.915329;-3.111494
114.299515;130.893539;-3.108876
114.306046;130.915009;-3.104435
114.311378;131.007004;-3.096978
114.314903;131.159744;-3.091337
114.317337;131.328125;-3.090369
114.320030;131.466324;-3.091044
114.320457;131.546844;-3.091848
114.317047;131.573929;-3.093330
114.312027;131.578369;-3.094045
114.307144;131.581390;-3.092927
114.303101;131.578842;-3.092355
114.300583;131.577026;-3.095492
114.299820;131.607605;-3.101526
114.300850;131.686523;-3.106029
114.302528;131.782074;-3.106993
114.303131;131.841599;-3.107599
114.301956;131.833740;-3.111242
114.297592;131.751114;-3.117823
114.289948;131.621338;-3.124956
114.284027;131.514023;-3.128964
114.285049;131.481171;-3.126755
114.292381;131.524734;-3.118624
114.302391;131.607742;-3.108490
114.311249;131.664871;-3.101967
114.314911;131.664383;-3.102367
114.311592;131.623184;-3.106668
114.306404;131.544235;-3.108774
114.306328;131.416061;-3.107647
114.311516;131.238327;-3.106970
114.316887;131.044296;-3.107744
114.322632;130.917328;-3.105474
114.332718;130.909897;-3.095064
114.345596;130.983505;-3.078287
114.358727;131.087952;-3.060474
114.375519;131.207077;-3.041700
114.395912;131.308228;-3.022701
114.411308;131.357559;-3.011314
114.416039;131.385864;-3.010483
114.416153;131.452744;-3.010295
114.419914;131.560059;-3.002014
114.424347;131.649887;-2.990753
114.420914;131.676666;-2.985591
114.410164;131.660461;-2.986417
114.398857;131.654068;-2.988853
114.390121;131.667007;-2.992480
114.383720;131.660110;-2.996851
114.381371;131.615891;-2.997575
114.384079;131.557724;-2.993144
114.386559;131.508102;-2.989958
114.382851;131.502090;-2.995326
114.374535;131.594055;-3.009709
114.368462;131.774353;-3.026922
114.367180;131.940994;-3.041017
114.365723;131.974014;-3.052547
114.361305;131.843460;-3.064036
114.356369;131.664078;-3.074949
114.351509;131.593216;-3.084911
114.345078;131.689606;-3.094013
114.336647;131.899033;-3.100751
114.327354;132.100067;-3.103820
114.319550;132.167862;-3.105167
114.315727;132.073456;-3.108245
114.319641;131.906494;-3.109067
114.332291;131.766998;-3.098663
114.345238;131.689743;-3.080221
114.348679;131.656433;-3.068713
114.341911;131.619629;-3.072795
114.328011;131.549347;-3.088578
114.308281;131.467041;-3.105547
114.285431;131.406616;-3.111539
114.268578;131.384674;-3.092639
114.278244;131.419373;-3.027433
114.342216;131.526978;-2.887574
114.475967;131.693939;-2.655331
114.665092;131.873886;-2.347531
114.869919;132.002731;-2.021941
115.040047;132.004471;-1.760336
115.124031;131.833298;-1.653298
115.093582;131.525467;-1.769042
114.970764;131.192383;-2.085163
114.812485;130.970001;-2.477444
114.665573;130.944870;-2.813544
114.550789;131.103180;-3.031180
114.476936;131.377747;-3.125757
114.445671;131.699661;-3.121820
114.442680;131.993698;-3.073302
114.443031;132.207535;-3.037521
114.433105;132.337219;-3.030535
114.416809;132.385361;-3.034161
114.401833;132.351212;-3.034340
114.390884;132.256958;-3.033359
114.384598;132.112106;-3.036752
114.385323;131.906769;-3.040474
114.393494;131.664093;-3.036761
114.401260;131.431473;-3.028161
114.399521;131.274384;-3.023121
114.391357;131.280548;-3.022343
114.386513;131.462616;-3.020911
114.385353;131.728668;-3.017976
114.382401;131.983383;-3.015321
114.379555;132.148926;-3.012087
114.382111;132.149414;-3.007341
114.389969;132.005356;-3.002321
114.399712;131.871689;-2.997769
114.408318;131.865143;-2.992441
114.413300;131.931427;-2.985729
114.412910;131.982330;-2.980874
114.410362;132.032761;-2.980294
114.409897;132.107178;-2.980850
114.409645;132.151230;-2.980927
114.407104;132.114883;-2.983428
114.403938;132.010590;-2.986921
114.402420;131.840179;-2.985317
114.403397;131.591873;-2.977543
114.407883;131.331116;-2.967803
114.415596;131.173767;-2.958202
114.424324;131.182205;-2.948273
114.430634;131.338974;-2.939719
114.432320;131.565186;-2.935209
114.432350;131.758545;-2.932962
114.435402;131.865921;-2.928566
114.439171;131.918381;-2.921654
114.438042;131.960892;-2.916442
114.433350;131.990356;-2.914550
114.430664;132.024017;-2.911373
114.430130;132.102768;-2.903660
114.428238;132.170792;-2.893831
114.424324;132.128342;-2.883913
114.420433;131.982590;-2.873166
114.417305;131.828201;-2.861227
114.414581;131.758713;-2.849092
114.412926;131.809128;-2.837659
114.414337;131.929504;-2.825977
114.417931;132.043777;-2.812657
114.419754;132.115585;-2.799121
114.418198;132.137497;-2.788312
114.416824;132.122849;-2.779593
114.419495;132.108444;-2.768864
114.424568;132.120544;-2.755652
114.426521;132.155991;-2.745167
114.424629;132.197052;-2.739322
114.425209;132.233383;-2.733577
114.428947;132.286026;-2.727612
114.431717;132.393219;-2.726955
114.435074;132.531525;-2.732921
114.440407;132.602371;-2.743567
114.442726;132.549423;-2.759273
114.439758;132.407745;-2.780772
114.434975;132.209900;-2.807369
114.430305;131.962616;-2.837039
114.423950;131.707596;-2.867387
114.415245;131.499054;-2.897765
114.406624;131.352219;-2.928273
114.398933;131.266998;-2.957269
114.392708;131.250656;-2.981804
114.389801;131.304016;-3.001014
114.388405;131.414795;-3.017481
114.384193;131.550293;-3.033105
114.376411;131.650345;-3.046823
114.367630;131.661194;-3.058248
114.360405;131.589874;-3.069014
114.355911;131.497162;-3.079885
114.354988;131.434097;-3.089333
114.357605;131.421570;-3.094582
114.361847;131.458191;-3.094254
114.365463;131.504990;-3.090507
114.367516;131.509262;-3.086977
114.367561;131.455322;-3.085642
114.364998;131.373535;-3.087389
114.359390;131.315399;-3.092115
114.352371;131.308655;-3.097011
114.348282;131.335342;-3.098639
114.349228;131.365036;-3.096544
114.353882;131.370895;-3.092744
114.359734;131.338638;-3.089520
114.363548;131.278961;-3.088088
114.362183;131.213882;-3.086969
114.356354;131.180954;-3.083643
114.350311;131.210220;-3.079051
114.348366;131.276123;-3.075431
114.351891;131.336441;-3.071342
114.359154;131.368866;-3.064946
114.366478;131.347931;-3.058182
114.369659;131.273331;-3.053139
114.367859;131.190079;-3.048921
114.363564;131.134186;-3.045256
114.359093;131.097214;-3.044189
114.356819;131.061005;-3.045203
114.359039;131.026306;-3.044275
114.364616;130.980911;-3.040492
114.369591;130.899231;-3.037262
114.372696;130.802612;-3.035223
114.375687;130.745285;-3.031965
114.379021;130.736847;-3.028100
114.381325;130.747803;-3.026237
114.381767;130.768082;-3.026979
114.381233;130.806503;-3.029645
114.379265;130.843399;-3.034894
114.374405;130.838638;-3.043693
114.370056;130.792862;-3.052263
114.371452;130.750046;-3.054211
114.377090;130.735733;-3.049881
114.379860;130.734406;-3.046178
114.376160;130.733688;-3.047807
114.367699;130.756821;-3.054336
114.356804;130.816284;-3.064419
114.344635;130.876038;-3.077316
114.335533;130.910248;-3.087996
114.335312;130.942307;-3.090066
114.340302;130.980865;-3.086875
114.340309;131.009949;-3.087442
114.334152;131.042252;-3.093103
114.327591;131.104568;-3.099796
114.322227;131.190231;-3.105888
114.317429;131.267944;-3.109871
114.314270;131.319443;-3.109467
114.312950;131.340988;-3.105984
114.312180;131.326065;-3.103850
114.311089;131.286652;-3.105244
114.310715;131.261612;-3.108296
114.312431;131.268234;-3.111368
114.317772;131.286011;-3.112568
114.328125;131.299774;-3.107344
114.339798;131.317825;-3.095475
114.346901;131.342804;-3.082149
114.351166;131.362183;-3.069391
114.358429;131.366837;-3.056792
114.365936;131.358765;-3.047776
114.366974;131.352341;-3.046293
114.364090;131.365784;-3.049338
114.362984;131.398285;-3.050353
114.360596;131.432541;-3.047878
114.352287;131.457764;-3.044795
114.341064;131.464706;-3.043405
114.333191;131.427231;-3.044186
114.330093;131.344467;-3.046473
114.327332;131.283936;-3.049949
114.320915;131.297104;-3.054247
114.314217;131.350525;-3.056944
114.312279;131.402206;-3.057134
114.312469;131.446487;-3.060401
114.309792;131.475510;-3.072925
114.303513;131.476715;-3.092641
114.293015;131.450806;-3.113790
114.275826;131.414154;-3.135486
114.254616;131.392136;-3.158108
114.238838;131.390335;-3.176847
114.236183;131.397034;-3.186567
114.244720;131.417847;-3.188258
114.253784;131.456421;-3.185403
114.252342;131.488510;-3.180510
114.238953;131.498856;-3.177557
114.223381;131.501526;-3.180491
114.213722;131.511078;-3.187797
114.209717;131.526382;-3.192222
114.210274;131.534851;-3.188595
114.214607;131.525970;-3.181468
114.217392;131.503250;-3.182752
114.209564;131.474213;-3.201233
114.187859;131.447723;-3.230669
114.161316;131.446579;-3.248211
114.145386;131.493637;-3.229447
114.160500;131.587494;-3.153505
114.237793;131.715317;-2.990827
114.395973;131.864944;-2.722216
114.609360;132.009491;-2.379637
114.824432;132.105545;-2.035360
114.990570;132.107727;-1.766702
115.062378;131.979935;-1.657008
115.018524;131.728165;-1.771642
114.884773;131.410004;-2.091047
114.710876;131.086105;-2.506645
114.541161;130.810257;-2.887318
114.410439;130.660873;-3.139715
114.335365;130.683014;-3.242222
114.309189;130.828079;-3.235793
114.312035;131.017105;-3.183030
114.318924;131.200699;-3.139385
114.312210;131.348785;-3.130176
114.294136;131.450653;-3.141317
114.277008;131.520737;-3.147788
114.267311;131.582809;-3.143115
114.263771;131.640808;-3.136791
114.262260;131.667465;-3.136774
114.259026;131.646423;-3.140862
114.252785;131.600418;-3.142771
114.246597;131.570908;-3.140770
114.244621;131.594925;-3.138027
114.247627;131.678955;-3.136676
114.252640;131.791641;-3.134947
114.256371;131.898849;-3.132551
114.257103;131.988480;-3.132080
114.256836;132.059753;-3.132927
114.257355;132.112747;-3.133031
114.255997;132.154510;-3.133701
114.250961;132.186127;-3.134847
114.245148;132.187195;-3.132999
114.241707;132.149979;-3.128195
114.240067;132.104645;-3.124892
114.237999;132.087738;-3.126302
114.234886;132.111557;-3.131724
114.232826;132.156845;-3.136093
114.234795;132.190628;-3.134005
114.240883;132.205551;-3.125838
114.248169;132.224594;-3.116229
114.253654;132.253113;-3.108774
114.256233;132.266495;-3.103420
114.257202;132.254944;-3.098596
114.258698;132.222626;-3.094872
114.264168;132.157501;-3.091114
114.274323;132.072098;-3.083244
114.282677;132.021759;-3.073050
114.283348;132.031662;-3.065889
114.281082;132.053940;-3.058833
114.283440;132.025314;-3.046322
114.289101;131.930252;-3.032158
114.293694;131.797729;-3.021704
114.296822;131.670578;-3.012681
114.296951;131.583405;-3.002840
114.292633;131.562683;-2.993192
114.288071;131.625473;-2.983131
114.287132;131.737442;-2.973123
114.287018;131.823654;-2.965758
114.284111;131.838684;-2.960094
114.279480;131.752426;-2.952293
114.275314;131.545029;-2.942233
114.270470;131.287338;-2.933064
114.265610;131.106461;-2.924798
114.263908;131.049118;-2.916367
114.264580;131.059769;-2.909699
114.264305;131.051102;-2.904730
114.263969;130.973114;-2.897671
114.268150;130.838455;-2.886961
114.276619;130.692307;-2.877260
114.282913;130.590698;-2.875557
114.284546;130.577362;-2.882838
114.284119;130.626419;-2.894191
114.283951;130.670120;-2.906799
114.284637;130.713455;-2.921646
114.285988;130.830994;-2.939429
114.286697;131.034210;-2.960987
114.286133;131.240738;-2.987760
114.285332;131.344330;-3.017052
114.285210;131.270233;-3.043569
114.283859;131.052414;-3.066005
114.279724;130.833832;-3.085908
114.274506;130.739395;-3.105335
114.268044;130.794983;-3.126514
114.258530;130.945419;-3.147908
114.249504;131.100952;-3.164384
114.247124;131.192535;-3.173408
114.249397;131.206772;-3.178115
114.249435;131.179016;-3.183358
114.246788;131.158112;-3.189907
114.245674;131.157196;-3.196247
114.246086;131.157501;-3.202234
114.246475;131.156311;-3.206193
114.246925;131.176224;-3.206197
114.246407;131.250824;-3.205293
114.244659;131.389130;-3.207222
114.244125;131.541092;-3.210078
114.245155;131.651764;-3.210213
114.245567;131.720596;-3.208100
114.245041;131.770691;-3.205495
114.244621;131.809097;-3.201168
114.243736;131.843063;-3.194871
114.242744;131.891388;-3.189081
114.244484;131.968262;-3.183716
114.250916;132.080963;-3.176842
114.259750;132.228317;-3.169107
114.267487;132.380936;-3.162342
114.273682;132.500717;-3.156597
114.279457;132.579086;-3.150755
114.283424;132.625626;-3.145077
114.283943;132.652298;-3.140504
114.282295;132.676910;-3.135942
114.282501;132.702240;-3.129834
114.287491;132.654266;-3.122887
114.295563;132.410843;-3.116891
114.302605;131.981384;-3.113025
114.305809;131.537582;-3.112097
114.305801;131.221558;-3.113305
114.305786;131.082809;-3.113390
114.307060;131.095749;-3.111209
114.308105;131.124985;-3.108836
114.309555;131.055634;-3.105935
114.311859;130.904327;-3.101947
114.312614;130.725235;-3.100580
114.311234;130.595612;-3.103270
114.310616;130.607315;-3.106417
114.313042;130.720505;-3.108114
114.316742;130.803314;-3.109500
114.316772;130.834061;-3.111335
114.311958;130.881775;-3.112786
114.307625;130.965240;-3.112584
114.306892;131.050858;-3.112267
114.305573;131.106308;-3.115153
114.301704;131.111923;-3.119465
114.300369;131.060699;-3.119907
114.303093;130.963364;-3.116496
114.304237;130.854233;-3.113489
114.301727;130.783035;-3.112937
114.299217;130.778809;-3.114158
114.298912;130.823288;-3.115779
114.298470;130.893799;-3.117329
114.295868;130.985504;-3.118776
114.293213;131.058121;-3.118588
114.293335;131.072632;-3.116545
114.294266;131.069626;-3.116036
114.292923;131.090866;-3.118501
114.290993;131.115112;-3.121103
114.291458;131.125961;-3.121935
114.293877;131.118195;-3.121845
114.296677;131.058273;-3.122034
114.300117;130.936279;-3.122609
114.304070;130.835510;-3.122836
114.307800;130.870667;-3.121909
114.312935;131.036377;-3.117618
114.322411;131.224350;-3.107577
114.335739;131.374954;-3.094186
114.350082;131.492874;-3.081515
114.362564;131.581253;-3.070203
114.369484;131.643082;-3.061205
114.369003;131.683853;-3.056231
114.364601;131.689316;-3.054003
114.362427;131.643372;-3.051544
114.365456;131.555603;-3.045919
114.370178;131.475372;-3.037330
114.367554;131.482971;-3.032693
114.353294;131.602905;-3.038158
114.334686;131.744080;-3.049613
114.321465;131.803268;-3.059106
114.315781;131.782715;-3.063921
114.316307;131.756226;-3.063162
114.320663;131.773834;-3.056205
114.323090;131.823120;-3.049274
114.317825;131.855164;-3.053539
114.304741;131.828293;-3.072604
114.288635;131.724777;-3.098643
114.274109;131.549728;-3.122035
114.262024;131.360229;-3.138775
114.250580;131.253326;-3.149885
114.240059;131.253738;-3.158525
114.234917;131.276627;-3.166220
114.236816;131.264175;-3.171183
114.239967;131.255997;-3.172272
114.239326;131.285965;-3.171648
114.236992;131.325546;-3.172912
114.234650;131.341492;-3.179082
114.231644;131.329926;-3.188126
114.229210;131.302917;-3.191725
114.228142;131.271530;-3.185478
114.225655;131.231628;-3.178760
114.216820;131.176422;-3.188524
114.198738;131.110474;-3.218508
114.174461;131.030045;-3.248949
114.152298;130.924805;-3.255290
114.143730;130.816650;-3.222632
114.169571;130.765976;-3.129801
114.255936;130.812149;-2.949434
114.409355;130.922104;-2.679515
114.604599;131.043091;-2.352863
114.802574;131.165573;-2.023962
114.959793;131.269684;-1.768615
115.029030;131.278061;-1.678245
114.986023;131.120697;-1.816278
114.850845;130.800110;-2.161198
114.671997;130.390503;-2.595028
114.503525;130.014862;-2.965875
114.384644;129.801346;-3.185403
114.323540;129.808533;-3.259905
114.307785;129.987976;-3.238469
114.318039;130.228485;-3.177695
114.325180;130.431519;-3.134695
114.309059;130.561340;-3.134668
114.280396;130.646561;-3.154194
114.259842;130.729965;-3.162047
114.251793;130.826324;-3.156816
114.250702;130.928192;-3.154038
114.253265;131.024643;-3.158544
114.256371;131.109116;-3.161436
114.255287;131.182007;-3.156809
114.248154;131.246750;-3.150317
114.239166;131.298187;-3.149828
114.234146;131.324265;-3.154146
114.235115;131.323349;-3.154781
114.239792;131.318115;-3.147960
114.243698;131.342331;-3.139019
114.243950;131.391327;-3.133733
114.240837;131.418961;-3.132901
114.236259;131.400497;-3.135673
114.231926;131.346130;-3.140269
114.229919;131.254593;-3.142692
114.230400;131.116119;-3.141625
114.230042;130.962692;-3.140582
114.225288;130.849380;-3.141720
114.216309;130.786255;-3.145188
114.205605;130.740356;-3.152483
114.196625;130.685944;-3.161760
114.194229;130.627457;-3.165785
114.199936;130.581238;-3.161665
114.207512;130.552444;-3.156161
114.211380;130.549606;-3.154982
114.213608;130.598938;-3.153706
114.216568;130.699753;-3.147216
114.218063;130.790085;-3.139235
114.218224;130.811935;-3.134128
114.220833;130.787231;-3.129087
114.227478;130.800308;-3.120453
114.235466;130.910873;-3.110198
114.240784;131.079208;-3.101759
114.242065;131.220734;-3.093607
114.241280;131.307907;-3.082264
114.239494;131.304108;-3.069543
114.237587;131.153503;-3.059094
114.238380;130.920044;-3.049265
114.243202;130.750824;-3.036968
114.247704;130.731277;-3.022896
114.246704;130.851349;-3.009364
114.240761;131.035751;-2.997501
114.234253;131.200012;-2.986532
114.230133;131.304092;-2.974882
114.228767;131.356445;-2.961972
114.230957;131.370331;-2.948318
114.236412;131.343231;-2.935156
114.241127;131.301254;-2.924407
114.242996;131.307907;-2.917050
114.244789;131.379791;-2.911509
114.248489;131.461349;-2.904881
114.252472;131.513809;-2.896984
114.254944;131.548325;-2.892956
114.256104;131.533661;-2.897499
114.256584;131.389053;-2.910120
114.255104;131.158493;-2.930296
114.252548;131.021851;-2.956933
114.252808;131.041229;-2.983828
114.255714;131.129028;-3.006525
114.257423;131.235626;-3.027705
114.255287;131.355988;-3.052245
114.248131;131.481064;-3.081081
114.237045;131.620789;-3.110256
114.224152;131.757477;-3.137061
114.211571;131.839188;-3.161982
114.203209;131.863251;-3.183177
114.201744;131.879730;-3.198329
114.203987;131.917313;-3.209767
114.205421;131.986816;-3.221077
114.204491;132.119965;-3.233250
114.199463;132.308289;-3.246175
114.190842;132.464661;-3.258524
114.183723;132.527817;-3.267124
114.181389;132.522797;-3.270936
114.181450;132.488800;-3.271863
114.181480;132.444046;-3.270946
114.181786;132.408356;-3.269201
114.181870;132.403824;-3.268761
114.181526;132.442673;-3.268343
114.184692;132.510880;-3.262853
114.194099;132.545807;-3.251203
114.204926;132.453278;-3.239062
114.210503;132.205887;-3.231951
114.209076;131.914688;-3.230701
114.204063;131.712631;-3.233099
114.198257;131.615875;-3.236310
114.192337;131.573105;-3.237307
114.188347;131.556610;-3.233356
114.189507;131.564270;-3.225516
114.196037;131.599487;-3.218293
114.204590;131.657272;-3.213900
114.210770;131.730164;-3.212306
114.213333;131.829910;-3.213639
114.213448;131.936157;-3.216300
114.210747;131.959869;-3.217597
114.206062;131.899002;-3.216568
114.204338;131.891083;-3.213540
114.208794;131.976624;-3.209040
114.216309;132.064972;-3.204519
114.221237;132.135605;-3.201538
114.222168;132.213959;-3.199387
114.221550;132.264847;-3.196530
114.220093;132.241577;-3.194025
